% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
42142 +1.450036564e-01 +1.450036564e-01 +2.732950037e+02 +2.732950037e+02 -3.2142e+00 +3.6291e+00 -6.7327e-01 +2.8229e+00 +1.9417e+00 -4.1162e+00 -7.8320e-01 -1.4045e+00 -2.1455e+00 +3.2353e+00 -1.2410e+00 +1.2247e+00 -6.3150e-01 +1.7892e+00 +3.9783e+00 -3.2431e+00 +3.5995e+00 +6.6300e-01 +2.6618e+00 -3.6953e+00
43200 +1.406709133e-01 +1.406709133e-01 +2.732906709e+02 +2.732906709e+02 -3.1937e+00 +3.6322e+00 -6.8163e-01 +2.8286e+00 +1.9443e+00 -4.1092e+00 -7.8237e-01 -1.4049e+00 -2.1532e+00 +3.2444e+00 -1.2404e+00 +1.2238e+00 -6.3155e-01 +1.7958e+00 +3.9817e+00 -3.2468e+00 +3.6003e+00 +6.6437e-01 +2.6633e+00 -3.6936e+00
43655 +1.368092337e-01 +1.368092337e-01 +2.732868092e+02 +2.732868092e+02 -3.2104e+00 +3.6320e+00 -6.7050e-01 +2.8327e+00 +1.9434e+00 -4.1113e+00 -7.8280e-01 -1.4085e+00 -2.1515e+00 +3.2339e+00 -1.2499e+00 +1.2263e+00 -6.3550e-01 +1.7907e+00 +3.9738e+00 -3.2460e+00 +3.5988e+00 +6.6844e-01 +2.6541e+00 -3.6908e+00
43873 +1.295097953e-01 +1.295097953e-01 +2.732795098e+02 +2.732795098e+02 -3.1946e+00 +3.6353e+00 -6.7352e-01 +2.8245e+00 +1.9416e+00 -4.1115e+00 -7.8192e-01 -1.4074e+00 -2.1478e+00 +3.2386e+00 -1.2440e+00 +1.2243e+00 -6.3505e-01 +1.7897e+00 +3.9810e+00 -3.2421e+00 +3.5987e+00 +6.6820e-01 +2.6601e+00 -3.6982e+00
45189 +1.276640280e-01 +1.276640280e-01 +2.732776640e+02 +2.732776640e+02 -3.2124e+00 +3.6309e+00 -6.7299e-01 +2.8278e+00 +1.9363e+00 -4.1185e+00 -7.8687e-01 -1.4017e+00 -2.1553e+00 +3.2347e+00 -1.2459e+00 +1.2247e+00 -6.4022e-01 +1.7917e+00 +3.9764e+00 -3.2452e+00 +3.5944e+00 +6.6487e-01 +2.6614e+00 -3.6875e+00
45204 +1.246271172e-01 +1.246271172e-01 +2.732746271e+02 +2.732746271e+02 -3.2127e+00 +3.6327e+00 -6.7107e-01 +2.8282e+00 +1.9381e+00 -4.1150e+00 -7.8648e-01 -1.4026e+00 -2.1522e+00 +3.2362e+00 -1.2477e+00 +1.2266e+00 -6.3673e-01 +1.7894e+00 +3.9763e+00 -3.2405e+00 +3.5942e+00 +6.6584e-01 +2.6629e+00 -3.6891e+00
45274 +1.229278742e-01 +1.229278742e-01 +2.732729279e+02 +2.732729279e+02 -3.2081e+00 +3.6336e+00 -6.7012e-01 +2.8293e+00 +1.9344e+00 -4.1176e+00 -7.8655e-01 -1.4035e+00 -2.1515e+00 +3.2396e+00 -1.2476e+00 +1.2331e+00 -6.3962e-01 +1.7905e+00 +3.9772e+00 -3.2429e+00 +3.5913e+00 +6.6493e-01 +2.6635e+00 -3.6916e+00
45645 +1.187211286e-01 +1.187211286e-01 +2.732687211e+02 +2.732687211e+02 -3.2108e+00 +3.6324e+00 -6.7702e-01 +2.8272e+00 +1.9406e+00 -4.1163e+00 -7.7953e-01 -1.4043e+00 -2.1523e+00 +3.2325e+00 -1.2444e+00 +1.2274e+00 -6.3543e-01 +1.7923e+00 +3.9713e+00 -3.2396e+00 +3.5901e+00 +6.7015e-01 +2.6593e+00 -3.6926e+00
45822 +1.109400317e-01 +1.109400317e-01 +2.732609400e+02 +2.732609400e+02 -3.2067e+00 +3.6355e+00 -6.7443e-01 +2.8306e+00 +1.9368e+00 -4.1182e+00 -7.8219e-01 -1.4041e+00 -2.1558e+00 +3.2328e+00 -1.2437e+00 +1.2302e+00 -6.3755e-01 +1.7918e+00 +3.9743e+00 -3.2417e+00 +3.5917e+00 +6.6839e-01 +2.6531e+00 -3.6918e+00
48012 +1.074465795e-01 +1.074465795e-01 +2.732574466e+02 +2.732574466e+02 -3.2075e+00 +3.6309e+00 -6.7534e-01 +2.8306e+00 +1.9355e+00 -4.1228e+00 -7.7462e-01 -1.4051e+00 -2.1541e+00 +3.2324e+00 -1.2420e+00 +1.2297e+00 -6.3176e-01 +1.7947e+00 +3.9771e+00 -3.2465e+00 +3.5955e+00 +6.6674e-01 +2.6527e+00 -3.6953e+00
48044 +1.035141118e-01 +1.035141118e-01 +2.732535141e+02 +2.732535141e+02 -3.2060e+00 +3.6316e+00 -6.7416e-01 +2.8335e+00 +1.9367e+00 -4.1215e+00 -7.7561e-01 -1.4053e+00 -2.1551e+00 +3.2324e+00 -1.2419e+00 +1.2317e+00 -6.3418e-01 +1.7961e+00 +3.9779e+00 -3.2504e+00 +3.5958e+00 +6.6751e-01 +2.6515e+00 -3.6955e+00
49714 +9.398217638e-02 +9.398217638e-02 +2.732439822e+02 +2.732439822e+02 -3.2008e+00 +3.6317e+00 -6.7532e-01 +2.8311e+00 +1.9358e+00 -4.1227e+00 -7.7707e-01 -1.4061e+00 -2.1618e+00 +3.2338e+00 -1.2384e+00 +1.2265e+00 -6.3548e-01 +1.7998e+00 +3.9824e+00 -3.2429e+00 +3.6021e+00 +6.6309e-01 +2.6528e+00 -3.6987e+00
50855 +8.924916653e-02 +8.924916653e-02 +2.732392492e+02 +2.732392492e+02 -3.1959e+00 +3.6313e+00 -6.7445e-01 +2.8350e+00 +1.9353e+00 -4.1222e+00 -7.7588e-01 -1.4130e+00 -2.1586e+00 +3.2387e+00 -1.2400e+00 +1.2305e+00 -6.3399e-01 +1.8010e+00 +3.9838e+00 -3.2430e+00 +3.6027e+00 +6.6532e-01 +2.6503e+00 -3.7029e+00
50868 +7.960303536e-02 +7.960303536e-02 +2.732296030e+02 +2.732296030e+02 -3.1948e+00 +3.6315e+00 -6.7368e-01 +2.8358e+00 +1.9351e+00 -4.1233e+00 -7.7639e-01 -1.4140e+00 -2.1585e+00 +3.2398e+00 -1.2394e+00 +1.2311e+00 -6.3522e-01 +1.8015e+00 +3.9848e+00 -3.2424e+00 +3.6014e+00 +6.6581e-01 +2.6510e+00 -3.7033e+00
53756 +7.938950366e-02 +7.938950366e-02 +2.732293895e+02 +2.732293895e+02 -3.1931e+00 +3.6323e+00 -6.7794e-01 +2.8327e+00 +1.9350e+00 -4.1223e+00 -7.7549e-01 -1.4083e+00 -2.1581e+00 +3.2365e+00 -1.2382e+00 +1.2277e+00 -6.3259e-01 +1.8033e+00 +3.9846e+00 -3.2442e+00 +3.6027e+00 +6.6281e-01 +2.6496e+00 -3.7025e+00
54651 +7.659936054e-02 +7.659936054e-02 +2.732265994e+02 +2.732265994e+02 -3.1930e+00 +3.6306e+00 -6.7599e-01 +2.8319e+00 +1.9356e+00 -4.1212e+00 -7.7467e-01 -1.4088e+00 -2.1576e+00 +3.2397e+00 -1.2367e+00 +1.2272e+00 -6.3252e-01 +1.8023e+00 +3.9858e+00 -3.2450e+00 +3.6022e+00 +6.6179e-01 +2.6465e+00 -3.7025e+00
55102 +7.468547701e-02 +7.468547701e-02 +2.732246855e+02 +2.732246855e+02 -3.1926e+00 +3.6322e+00 -6.7769e-01 +2.8341e+00 +1.9365e+00 -4.1206e+00 -7.7525e-01 -1.4088e+00 -2.1559e+00 +3.2383e+00 -1.2392e+00 +1.2288e+00 -6.3347e-01 +1.8027e+00 +3.9848e+00 -3.2431e+00 +3.6011e+00 +6.6335e-01 +2.6485e+00 -3.7026e+00
55142 +7.338086780e-02 +7.338086780e-02 +2.732233809e+02 +2.732233809e+02 -3.1940e+00 +3.6316e+00 -6.7719e-01 +2.8329e+00 +1.9371e+00 -4.1217e+00 -7.7472e-01 -1.4093e+00 -2.1566e+00 +3.2393e+00 -1.2390e+00 +1.2284e+00 -6.3249e-01 +1.8021e+00 +3.9847e+00 -3.2429e+00 +3.6016e+00 +6.6293e-01 +2.6469e+00 -3.7015e+00
56251 +7.045487567e-02 +7.045487567e-02 +2.732204549e+02 +2.732204549e+02 -3.1928e+00 +3.6315e+00 -6.7789e-01 +2.8325e+00 +1.9371e+00 -4.1208e+00 -7.7324e-01 -1.4072e+00 -2.1561e+00 +3.2375e+00 -1.2379e+00 +1.2276e+00 -6.3077e-01 +1.8025e+00 +3.9848e+00 -3.2447e+00 +3.6014e+00 +6.6261e-01 +2.6460e+00 -3.7014e+00
58150 +6.902770683e-02 +6.902770683e-02 +2.732190277e+02 +2.732190277e+02 -3.1914e+00 +3.6331e+00 -6.7710e-01 +2.8317e+00 +1.9354e+00 -4.1222e+00 -7.7698e-01 -1.4072e+00 -2.1579e+00 +3.2394e+00 -1.2383e+00 +1.2270e+00 -6.3419e-01 +1.8028e+00 +3.9868e+00 -3.2414e+00 +3.6020e+00 +6.6200e-01 +2.6476e+00 -3.7024e+00
58197 +6.702980636e-02 +6.702980636e-02 +2.732170298e+02 +2.732170298e+02 -3.1914e+00 +3.6337e+00 -6.7674e-01 +2.8318e+00 +1.9353e+00 -4.1227e+00 -7.7757e-01 -1.4075e+00 -2.1580e+00 +3.2395e+00 -1.2386e+00 +1.2265e+00 -6.3401e-01 +1.8032e+00 +3.9873e+00 -3.2413e+00 +3.6015e+00 +6.6242e-01 +2.6488e+00 -3.7023e+00
59757 +6.473618867e-02 +6.473618867e-02 +2.732147362e+02 +2.732147362e+02 -3.1930e+00 +3.6328e+00 -6.7659e-01 +2.8321e+00 +1.9366e+00 -4.1216e+00 -7.7661e-01 -1.4072e+00 -2.1575e+00 +3.2387e+00 -1.2380e+00 +1.2266e+00 -6.3333e-01 +1.8024e+00 +3.9869e+00 -3.2428e+00 +3.6028e+00 +6.6238e-01 +2.6492e+00 -3.7020e+00
59824 +6.349047814e-02 +6.349047814e-02 +2.732134905e+02 +2.732134905e+02 -3.1929e+00 +3.6324e+00 -6.7657e-01 +2.8320e+00 +1.9362e+00 -4.1213e+00 -7.7742e-01 -1.4074e+00 -2.1573e+00 +3.2392e+00 -1.2385e+00 +1.2271e+00 -6.3377e-01 +1.8023e+00 +3.9867e+00 -3.2428e+00 +3.6021e+00 +6.6230e-01 +2.6491e+00 -3.7018e+00
62624 +6.307930246e-02 +6.307930246e-02 +2.732130793e+02 +2.732130793e+02 -3.1916e+00 +3.6322e+00 -6.7670e-01 +2.8319e+00 +1.9366e+00 -4.1211e+00 -7.7668e-01 -1.4078e+00 -2.1567e+00 +3.2394e+00 -1.2379e+00 +1.2269e+00 -6.3344e-01 +1.8025e+00 +3.9873e+00 -3.2442e+00 +3.6030e+00 +6.6184e-01 +2.6493e+00 -3.7015e+00
62709 +6.043617594e-02 +6.043617594e-02 +2.732104362e+02 +2.732104362e+02 -3.1915e+00 +3.6323e+00 -6.7651e-01 +2.8320e+00 +1.9365e+00 -4.1207e+00 -7.7615e-01 -1.4075e+00 -2.1563e+00 +3.2396e+00 -1.2380e+00 +1.2270e+00 -6.3354e-01 +1.8025e+00 +3.9880e+00 -3.2440e+00 +3.6027e+00 +6.6164e-01 +2.6487e+00 -3.7018e+00
62722 +5.965677838e-02 +5.965677838e-02 +2.732096568e+02 +2.732096568e+02 -3.1914e+00 +3.6324e+00 -6.7651e-01 +2.8323e+00 +1.9368e+00 -4.1209e+00 -7.7627e-01 -1.4075e+00 -2.1563e+00 +3.2397e+00 -1.2379e+00 +1.2271e+00 -6.3356e-01 +1.8026e+00 +3.9875e+00 -3.2438e+00 +3.6024e+00 +6.6169e-01 +2.6486e+00 -3.7017e+00
64754 +5.862370689e-02 +5.862370689e-02 +2.732086237e+02 +2.732086237e+02 -3.1921e+00 +3.6327e+00 -6.7682e-01 +2.8314e+00 +1.9365e+00 -4.1212e+00 -7.7614e-01 -1.4070e+00 -2.1576e+00 +3.2388e+00 -1.2375e+00 +1.2261e+00 -6.3370e-01 +1.8024e+00 +3.9872e+00 -3.2431e+00 +3.6020e+00 +6.6183e-01 +2.6476e+00 -3.7016e+00
65164 +5.731787827e-02 +5.731787827e-02 +2.732073179e+02 +2.732073179e+02 -3.1919e+00 +3.6322e+00 -6.7728e-01 +2.8311e+00 +1.9368e+00 -4.1199e+00 -7.7677e-01 -1.4077e+00 -2.1572e+00 +3.2387e+00 -1.2375e+00 +1.2256e+00 -6.3360e-01 +1.8021e+00 +3.9864e+00 -3.2444e+00 +3.6027e+00 +6.6218e-01 +2.6487e+00 -3.7018e+00
66795 +5.617041496e-02 +5.617041496e-02 +2.732061704e+02 +2.732061704e+02 -3.1915e+00 +3.6325e+00 -6.7706e-01 +2.8315e+00 +1.9370e+00 -4.1205e+00 -7.7594e-01 -1.4072e+00 -2.1572e+00 +3.2387e+00 -1.2375e+00 +1.2259e+00 -6.3339e-01 +1.8025e+00 +3.9871e+00 -3.2442e+00 +3.6027e+00 +6.6179e-01 +2.6475e+00 -3.7017e+00
72793 +5.473954523e-02 +5.473954523e-02 +2.732047395e+02 +2.732047395e+02 -3.1898e+00 +3.6319e+00 -6.7794e-01 +2.8314e+00 +1.9371e+00 -4.1198e+00 -7.7596e-01 -1.4077e+00 -2.1569e+00 +3.2389e+00 -1.2370e+00 +1.2255e+00 -6.3331e-01 +1.8026e+00 +3.9870e+00 -3.2462e+00 +3.6031e+00 +6.6256e-01 +2.6494e+00 -3.7022e+00
76518 +5.369021971e-02 +5.369021971e-02 +2.732036902e+02 +2.732036902e+02 -3.1900e+00 +3.6319e+00 -6.7797e-01 +2.8313e+00 +1.9371e+00 -4.1197e+00 -7.7626e-01 -1.4077e+00 -2.1569e+00 +3.2386e+00 -1.2372e+00 +1.2256e+00 -6.3340e-01 +1.8024e+00 +3.9866e+00 -3.2462e+00 +3.6031e+00 +6.6272e-01 +2.6498e+00 -3.7021e+00
78509 +5.199891102e-02 +5.199891102e-02 +2.732019989e+02 +2.732019989e+02 -3.1901e+00 +3.6320e+00 -6.7789e-01 +2.8313e+00 +1.9371e+00 -4.1197e+00 -7.7623e-01 -1.4076e+00 -2.1568e+00 +3.2387e+00 -1.2371e+00 +1.2256e+00 -6.3343e-01 +1.8024e+00 +3.9868e+00 -3.2460e+00 +3.6028e+00 +6.6262e-01 +2.6496e+00 -3.7019e+00
81403 +5.113721391e-02 +5.113721391e-02 +2.732011372e+02 +2.732011372e+02 -3.1900e+00 +3.6319e+00 -6.7783e-01 +2.8313e+00 +1.9371e+00 -4.1197e+00 -7.7603e-01 -1.4078e+00 -2.1568e+00 +3.2388e+00 -1.2371e+00 +1.2256e+00 -6.3344e-01 +1.8024e+00 +3.9867e+00 -3.2461e+00 +3.6030e+00 +6.6263e-01 +2.6495e+00 -3.7020e+00
89650 +4.968361649e-02 +4.968361649e-02 +2.731996836e+02 +2.731996836e+02 -3.1901e+00 +3.6319e+00 -6.7774e-01 +2.8313e+00 +1.9371e+00 -4.1196e+00 -7.7626e-01 -1.4077e+00 -2.1568e+00 +3.2388e+00 -1.2372e+00 +1.2255e+00 -6.3353e-01 +1.8023e+00 +3.9867e+00 -3.2462e+00 +3.6029e+00 +6.6270e-01 +2.6498e+00 -3.7019e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.493569195e+01 +4.493569195e+01 +8.211569195e+01 +8.211569195e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +4.455226753e+01 +4.455226753e+01 +8.173226753e+01 +8.173226753e+01 -9.6862e-01 -2.1389e-01 -1.4348e+00 -3.8126e-01 -1.9559e+00 +4.8032e-01 -8.8637e-01 +6.9895e-01 -1.9356e-01 +5.5377e-02 +6.7499e-01 -2.1694e+00 +1.3966e+00 +8.1675e-01 -8.7152e-01 +1.5013e+00 -1.0715e+00 +8.4351e-01 -1.2332e+00 +6.3051e-01
18 +3.179991775e+01 +3.179991775e+01 +6.897991775e+01 +6.897991775e+01 -1.0850e+00 +3.8382e-01 -8.6968e-02 -2.7353e+00 -2.7656e+00 +1.8680e+00 +1.1370e+00 -1.0226e+00 -1.0281e+00 +3.2046e-01 -3.7973e-01 -1.3216e-01 +2.9426e+00 +1.5145e-01 -5.0071e-02 +8.2496e-01 -1.0143e+00 +7.9648e-01 -2.6926e+00 +1.0342e+00
36 +2.939323835e+01 +2.939323835e+01 +6.657323835e+01 +6.657323835e+01 -1.4348e+00 +2.4120e+00 +6.5618e-01 -1.5941e+00 -2.3915e+00 +2.5134e+00 +1.9959e+00 -7.5146e-01 +3.9214e-01 +2.6582e+00 +1.0512e+00 +3.3939e-01 +7.6986e-01 +9.2326e-01 -5.2782e-01 +1.6502e+00 -1.2554e+00 -3.0917e-01 -2.6717e+00 -1.7969e-01
86 +2.746687477e+01 +2.746687477e+01 +6.464687477e+01 +6.464687477e+01 +9.2667e-01 +3.4616e+00 +1.9948e+00 -2.0920e+00 -4.2208e+00 -6.4853e-01 +2.9913e+00 -6.9655e-01 -7.7062e-01 +2.5159e+00 -5.5534e-01 +2.3743e+00 -2.2109e-01 +2.5137e+00 -7.3676e-01 +3.9511e-01 -1.6246e+00 +8.2419e-01 -2.8813e+00 -8.4432e-01
474 +2.364886287e+01 +2.364886287e+01 +6.082886287e+01 +6.082886287e+01 -4.4597e+00 +1.9747e+00 +2.2527e+00 -8.2605e-01 -1.6260e+00 -3.2356e-01 +1.2321e+00 -1.6323e+00 +1.7764e+00 +1.4055e+00 +1.0625e+00 -1.7609e+00 +1.2146e+00 +1.3513e+00 +6.8537e-01 +1.6930e+00 -5.1118e-01 -3.0975e+00 -1.3100e+00 -8.1890e-01
508 +2.259167540e+01 +2.259167540e+01 +5.977167540e+01 +5.977167540e+01 -4.0610e+00 +2.1549e+00 +2.3688e+00 -1.3684e+00 -2.7538e+00 -9.9411e-01 +2.0034e+00 -2.1355e+00 +2.5892e+00 +2.6738e+00 +2.4494e+00 -3.8350e+00 +3.4088e+00 -1.1811e+00 -3.9535e-01 +1.9920e+00 -2.0795e+00 -1.3373e+00 -2.5002e+00 +8.7571e-01
535 +1.763665179e+01 +1.763665179e+01 +5.481665179e+01 +5.481665179e+01 -4.6809e+00 +8.2140e-01 +9.4181e-01 -3.0033e-01 -3.2817e+00 +9.0643e-01 +1.1843e+00 -2.4881e+00 -7.8473e-01 +2.6451e+00 +2.3209e+00 -2.9757e+00 +2.3036e+00 -1.1983e+00 +1.0173e+00 +1.3568e+00 -4.7952e-01 +1.0124e-01 -2.4116e+00 +9.8813e-01
1823 +1.515228142e+01 +1.515228142e+01 +5.233228142e+01 +5.233228142e+01 -3.4938e+00 -5.3594e-01 +4.6829e+00 -9.3152e-01 -3.4280e+00 +7.5497e-01 -2.9139e+00 -3.5070e+00 -2.6854e+00 +2.1599e+00 -1.1576e+00 -1.2569e+00 +2.5979e+00 -8.9271e-02 +4.2980e+00 +1.3469e-01 -1.9283e+00 -2.8252e+00 -1.0553e+00 +1.5579e+00
2088 +1.346250736e+01 +1.346250736e+01 +5.064250736e+01 +5.064250736e+01 -4.8547e+00 +6.0265e-01 +2.1384e+00 -7.6930e-02 -2.6697e+00 +2.6854e-01 +3.3065e-01 -4.0106e+00 +1.8717e-02 +3.5681e+00 +1.9217e+00 -2.2793e+00 +1.2538e+00 -1.2702e+00 +2.9783e+00 +7.8123e-01 -7.0627e-01 -1.2780e+00 -2.3895e+00 +2.0603e+00
3758 +1.183551850e+01 +1.183551850e+01 +4.901551850e+01 +4.901551850e+01 -5.2461e+00 +2.4983e+00 +2.7098e+00 -1.0210e+00 -4.2279e+00 -5.3328e-01 -5.7916e-01 -2.8478e+00 -2.5028e+00 +4.3616e+00 +1.6513e+00 -2.0152e+00 +2.6360e+00 -8.6983e-01 +3.3174e+00 -6.9182e-01 +3.7239e-01 -1.7315e-01 +7.5565e-01 +3.1474e-01
4366 +8.753387669e+00 +8.753387669e+00 +4.593338767e+01 +4.593338767e+01 -4.3786e+00 +4.7067e-01 +3.1069e+00 +2.5628e+00 -2.7014e+00 -1.7134e+00 +7.3223e-01 -2.8737e+00 -1.7223e+00 +3.1290e+00 -1.2351e+00 -2.9756e+00 +2.0867e+00 -2.0026e+00 +3.8415e+00 +1.3336e+00 +1.8641e-02 -1.0558e+00 -2.6393e+00 +1.5675e+00
4442 +7.987204162e+00 +7.987204162e+00 +4.516720416e+01 +4.516720416e+01 -3.8279e+00 +2.9405e+00 +1.9279e+00 +1.2190e+00 -3.6427e+00 -1.2757e+00 +1.0625e+00 -2.3558e+00 -1.2357e+00 +2.6160e+00 +2.5618e-01 -3.9316e+00 +2.2999e+00 -1.3571e+00 +4.1775e+00 +1.6146e+00 -8.3275e-01 -1.0691e+00 -3.3672e+00 +9.8204e-01
4762 +7.692879481e+00 +7.692879481e+00 +4.487287948e+01 +4.487287948e+01 -4.9177e+00 +2.4801e+00 +2.2392e+00 +8.6736e-01 -3.1781e+00 -8.1655e-01 -8.3396e-01 -2.6887e+00 -1.8058e+00 +2.9774e+00 +8.6370e-01 -3.5837e+00 +2.0613e+00 -2.0588e+00 +3.7253e+00 -1.7651e-01 +1.1067e+00 -1.3632e+00 -1.9737e+00 +1.2728e+00
6036 +7.232654653e+00 +7.232654653e+00 +4.441265465e+01 +4.441265465e+01 -3.7438e+00 +2.2661e+00 +2.2138e+00 +1.1884e+00 -4.2144e+00 -1.0500e+00 -7.2939e-02 -2.7957e+00 -1.0827e+00 +3.4102e+00 -1.3329e-01 -2.1124e+00 +1.5367e+00 -2.7369e+00 +3.8017e+00 +5.2949e-01 -7.7461e-01 -1.5436e+00 -1.2507e+00 +1.6614e+00
6065 +7.044030619e+00 +7.044030619e+00 +4.422403062e+01 +4.422403062e+01 -3.3150e+00 +1.8649e+00 +2.7882e+00 +2.0475e+00 -4.7562e+00 -1.4126e+00 -3.5044e-01 -2.3343e+00 -1.9180e+00 +2.9127e+00 -1.8338e-01 -3.0181e+00 +1.5773e+00 -2.5449e+00 +3.5526e+00 +9.4210e-01 -1.0159e+00 -2.3787e+00 -2.0816e+00 +1.6661e+00
6281 +6.329613308e+00 +6.329613308e+00 +4.350961331e+01 +4.350961331e+01 -2.7106e+00 +9.2536e-01 +1.7581e+00 +5.5964e-01 -3.7043e+00 -1.5615e+00 +1.2068e-01 -3.0775e+00 -4.9246e-01 +3.2603e+00 -8.5504e-01 -2.3644e+00 +2.4874e+00 -2.1692e+00 +3.2359e+00 +1.2834e-01 -8.0822e-01 -1.6605e+00 -2.4514e+00 +1.2216e+00
6805 +5.159352803e+00 +5.159352803e+00 +4.233935280e+01 +4.233935280e+01 -4.0368e+00 +1.6015e+00 +2.3107e+00 +8.1994e-01 -3.4648e+00 -8.1386e-01 -5.1090e-01 -3.9082e+00 -1.4901e+00 +3.4578e+00 -5.3742e-01 -2.9938e+00 +1.4643e+00 -2.5372e+00 +2.6900e+00 +7.2134e-01 +3.2606e-01 -2.0878e+00 -2.1918e+00 +2.1361e+00
8353 +4.950943692e+00 +4.950943692e+00 +4.213094369e+01 +4.213094369e+01 -2.6984e+00 +2.0645e+00 +2.4363e+00 +1.9780e+00 -4.5460e+00 -2.0023e+00 -7.1050e-01 -3.2889e+00 -8.3550e-01 +3.1595e+00 +1.6347e-01 -3.4772e+00 +1.4546e+00 -2.7728e+00 +3.5013e+00 +4.0280e-01 -9.8920e-02 -2.0124e+00 -2.2413e+00 +2.3674e+00
10031 +4.469146284e+00 +4.469146284e+00 +4.164914628e+01 +4.164914628e+01 -3.9050e+00 +1.7986e+00 +2.2028e+00 +1.0798e+00 -4.2231e+00 -1.3998e+00 +5.5576e-02 -3.4487e+00 -1.3688e+00 +3.3215e+00 -9.4951e-01 -3.3418e+00 +1.4697e+00 -2.7607e+00 +2.9093e+00 +2.5870e-01 -3.6977e-01 -2.0690e+00 -2.2917e+00 +1.1446e+00
10034 +4.320383920e+00 +4.320383920e+00 +4.150038392e+01 +4.150038392e+01 -3.4152e+00 +1.7333e+00 +2.4822e+00 +1.2734e+00 -4.1228e+00 -1.4022e+00 -2.5903e-01 -3.6472e+00 -1.3940e+00 +3.2828e+00 -8.4956e-01 -3.1012e+00 +1.2208e+00 -2.6440e+00 +3.0524e+00 +4.1158e-01 -5.7958e-01 -1.9446e+00 -2.2425e+00 +1.3879e+00
10250 +3.841322075e+00 +3.841322075e+00 +4.102132207e+01 +4.102132207e+01 -2.8424e+00 +9.9795e-01 +2.8242e+00 +1.1590e+00 -4.0070e+00 -1.4232e+00 -4.3132e-02 -2.9285e+00 -1.6123e+00 +3.0626e+00 -1.0414e+00 -2.7484e+00 +1.9183e+00 -1.9137e+00 +3.1592e+00 +1.0879e+00 -1.1956e+00 -1.7829e+00 -3.1344e+00 +2.3241e+00
13314 +3.792992570e+00 +3.792992570e+00 +4.097299257e+01 +4.097299257e+01 -3.3479e+00 +1.4991e+00 +1.8673e+00 +6.0721e-01 -3.4584e+00 -6.7966e-01 +5.4256e-02 -3.7721e+00 -9.5941e-01 +4.0274e+00 -7.3967e-01 -2.5484e+00 +6.8732e-01 -2.2804e+00 +2.4663e+00 +2.3208e-01 -3.7276e-01 -1.8414e+00 -1.7118e+00 +1.5686e+00
13858 +3.188467920e+00 +3.188467920e+00 +4.036846792e+01 +4.036846792e+01 -3.3716e+00 +1.7889e+00 +2.2775e+00 -1.5796e-02 -3.4079e+00 -5.3167e-01 +1.2599e-01 -3.7964e+00 -1.1495e+00 +4.3097e+00 -3.2490e-01 -2.5078e+00 +4.9541e-01 -2.9567e+00 +2.5141e+00 +2.6343e-01 -2.7338e-01 -1.8617e+00 -1.5030e+00 +1.2555e+00
14784 +2.785718535e+00 +2.785718535e+00 +3.996571854e+01 +3.996571854e+01 -2.9747e+00 +1.4221e+00 +2.1629e+00 +1.3049e+00 -3.6751e+00 -1.4302e+00 -1.8403e-01 -2.9476e+00 -1.3007e+00 +3.4183e+00 -5.5687e-01 -2.7767e+00 +1.4154e+00 -2.7399e+00 +2.4768e+00 +9.1603e-01 -2.5888e-01 -1.7204e+00 -3.0732e+00 +1.9848e+00
15078 +2.618351520e+00 +2.618351520e+00 +3.979835152e+01 +3.979835152e+01 -3.1661e+00 +1.5417e+00 +2.3894e+00 +7.0346e-01 -3.7981e+00 -9.6728e-01 +5.1710e-01 -3.0436e+00 -1.2733e+00 +3.5209e+00 -1.0534e+00 -2.4863e+00 +1.5397e+00 -2.6458e+00 +3.1422e+00 +7.7142e-01 -2.7500e-01 -1.8001e+00 -2.8645e+00 +1.7765e+00
15106 +2.394329580e+00 +2.394329580e+00 +3.957432958e+01 +3.957432958e+01 -3.1184e+00 +1.5739e+00 +2.3733e+00 +6.8548e-01 -3.8805e+00 -1.0875e+00 +9.8018e-02 -3.0570e+00 -1.3778e+00 +3.9119e+00 -9.7551e-01 -2.5248e+00 +1.4189e+00 -2.8695e+00 +3.1616e+00 +7.0039e-01 -4.1351e-01 -1.8042e+00 -2.5855e+00 +1.7292e+00
15117 +2.252893769e+00 +2.252893769e+00 +3.943289377e+01 +3.943289377e+01 -3.0141e+00 +1.5774e+00 +2.4358e+00 +7.9304e-01 -4.0386e+00 -1.1681e+00 +1.5606e-01 -3.0061e+00 -1.2339e+00 +3.8540e+00 -9.7297e-01 -2.4676e+00 +1.5947e+00 -3.0378e+00 +3.0742e+00 +6.9558e-01 -3.7951e-01 -1.8003e+00 -2.6561e+00 +1.9085e+00
