% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
19229 +1.781385504e+00 +1.781385504e+00 +2.101613855e+02 +2.101613855e+02 -2.0842e+00 -5.6082e-01 +2.7953e+00 +1.9537e+00 +7.7041e-01 +2.4830e+00 +1.2712e+00 -6.5973e-02 -2.0030e+00 +2.1991e+00 +1.9408e-03 +9.0539e-01 -2.3742e+00 -2.0746e+00 +2.1571e+00 -9.7518e-01 +2.2703e+00 +2.1104e+00 +1.1449e+00 +1.1466e+00
19279 +1.755848652e+00 +1.755848652e+00 +2.101358487e+02 +2.101358487e+02 -2.1314e+00 -6.2142e-01 +2.8172e+00 +2.0043e+00 +7.0097e-01 +2.4508e+00 +1.2310e+00 -6.2752e-03 -1.9920e+00 +2.0791e+00 +2.6921e-02 +9.0370e-01 -2.3857e+00 -2.0573e+00 +2.1468e+00 -8.9297e-01 +2.3314e+00 +2.0355e+00 +1.3390e+00 +1.1704e+00
19364 +1.649107490e+00 +1.649107490e+00 +2.100291075e+02 +2.100291075e+02 -1.9582e+00 -5.1839e-01 +2.8135e+00 +1.8979e+00 +1.0013e+00 +2.4190e+00 +1.2307e+00 +8.6073e-02 -2.0495e+00 +2.0703e+00 +1.0492e-01 +8.4377e-01 -2.4141e+00 -2.0297e+00 +2.1375e+00 -7.2405e-01 +2.4145e+00 +2.0201e+00 +1.4087e+00 +1.1606e+00
19419 +1.556154852e+00 +1.556154852e+00 +2.099361549e+02 +2.099361549e+02 -2.1302e+00 -3.3541e-01 +2.7340e+00 +1.9628e+00 +1.2003e+00 +2.4031e+00 +1.2670e+00 -2.4276e-02 -1.8853e+00 +2.1503e+00 +1.6617e-01 +7.1275e-01 -2.4090e+00 -2.0699e+00 +2.0354e+00 -8.8479e-01 +2.3975e+00 +2.0046e+00 +1.2969e+00 +1.1718e+00
21844 +1.474994817e+00 +1.474994817e+00 +2.098549948e+02 +2.098549948e+02 -2.1393e+00 -1.3945e-01 +2.7538e+00 +2.0655e+00 -1.1892e-01 +2.6628e+00 +1.1805e+00 -7.1070e-02 -1.5661e+00 +2.2974e+00 +3.5084e-02 +7.7191e-01 -2.4377e+00 -2.0754e+00 +2.1069e+00 -5.9398e-01 +2.0743e+00 +2.1205e+00 +1.7661e+00 +1.0158e+00
21852 +1.444214871e+00 +1.444214871e+00 +2.098242149e+02 +2.098242149e+02 -2.2152e+00 -6.1262e-02 +2.7940e+00 +1.9785e+00 +2.2568e-02 +2.6542e+00 +1.1702e+00 -2.8506e-02 -1.5504e+00 +2.2835e+00 +1.1970e-01 +7.3987e-01 -2.4204e+00 -2.0809e+00 +2.1434e+00 -5.9797e-01 +2.0999e+00 +2.0709e+00 +1.7160e+00 +1.0399e+00
23056 +1.372314304e+00 +1.372314304e+00 +2.097523143e+02 +2.097523143e+02 -2.0724e+00 -4.4407e-01 +2.7582e+00 +1.8800e+00 -6.0538e-03 +2.6546e+00 +1.3006e+00 -6.5034e-02 -1.4032e+00 +2.2712e+00 +1.1930e-01 +7.4998e-01 -2.4372e+00 -2.0506e+00 +2.1181e+00 -6.1244e-01 +2.0277e+00 +2.0813e+00 +1.5083e+00 +1.0873e+00
23348 +1.334657752e+00 +1.334657752e+00 +2.097146578e+02 +2.097146578e+02 -2.0797e+00 -4.5200e-01 +2.7945e+00 +1.8272e+00 +4.3365e-03 +2.5755e+00 +1.2280e+00 -8.9070e-02 -1.5571e+00 +2.2566e+00 +1.1913e-01 +7.6564e-01 -2.4449e+00 -2.0637e+00 +2.0745e+00 -6.5261e-01 +2.0259e+00 +2.1204e+00 +1.5271e+00 +1.0894e+00
23755 +1.299796154e+00 +1.299796154e+00 +2.096797962e+02 +2.096797962e+02 -2.1030e+00 -4.7803e-01 +2.8238e+00 +1.9444e+00 -4.8065e-02 +2.6343e+00 +1.2207e+00 -7.1088e-02 -1.3603e+00 +2.2871e+00 +8.8474e-02 +7.5322e-01 -2.4519e+00 -2.0575e+00 +2.1105e+00 -6.7520e-01 +2.0455e+00 +2.1246e+00 +1.4128e+00 +1.1382e+00
24556 +1.285367662e+00 +1.285367662e+00 +2.096653677e+02 +2.096653677e+02 -2.0707e+00 -5.3089e-01 +2.6793e+00 +1.9362e+00 +2.2407e-02 +2.6176e+00 +1.2872e+00 -3.1568e-02 -1.5523e+00 +2.2406e+00 +4.3533e-02 +7.3730e-01 -2.4032e+00 -2.0700e+00 +2.1016e+00 -6.2471e-01 +2.0688e+00 +2.0888e+00 +1.7145e+00 +1.0745e+00
24635 +1.235098148e+00 +1.235098148e+00 +2.096150981e+02 +2.096150981e+02 -2.1022e+00 -5.2609e-01 +2.6934e+00 +1.9886e+00 -2.2535e-02 +2.5931e+00 +1.2850e+00 -5.5455e-02 -1.4674e+00 +2.2672e+00 +1.2147e-01 +7.5347e-01 -2.4123e+00 -2.0681e+00 +2.1304e+00 -6.2311e-01 +2.0696e+00 +2.1091e+00 +1.7447e+00 +1.0574e+00
24646 +1.230116038e+00 +1.230116038e+00 +2.096101160e+02 +2.096101160e+02 -2.0733e+00 -5.4185e-01 +2.7094e+00 +1.9992e+00 +1.1844e-03 +2.5834e+00 +1.2633e+00 -6.5675e-02 -1.5087e+00 +2.2492e+00 +1.0709e-01 +7.3731e-01 -2.4273e+00 -2.0575e+00 +2.1267e+00 -6.2019e-01 +2.0863e+00 +2.1269e+00 +1.7050e+00 +1.0694e+00
25062 +1.195232292e+00 +1.195232292e+00 +2.095752323e+02 +2.095752323e+02 -2.1263e+00 -4.4898e-01 +2.7560e+00 +1.8642e+00 +7.0488e-02 +2.5977e+00 +1.2466e+00 -7.7916e-02 -1.5398e+00 +2.2956e+00 +8.2673e-02 +7.8755e-01 -2.4429e+00 -2.0136e+00 +2.1534e+00 -6.6052e-01 +2.0384e+00 +2.1264e+00 +1.7331e+00 +1.0603e+00
26284 +1.160726323e+00 +1.160726323e+00 +2.095407263e+02 +2.095407263e+02 -2.1670e+00 -4.1338e-01 +2.7239e+00 +1.9706e+00 +1.2028e-03 +2.6328e+00 +1.2240e+00 -2.1860e-02 -1.5120e+00 +2.2407e+00 +6.6302e-02 +7.6341e-01 -2.4323e+00 -2.0441e+00 +2.1409e+00 -6.3982e-01 +2.0764e+00 +2.1254e+00 +1.7268e+00 +1.0612e+00
27034 +1.147621518e+00 +1.147621518e+00 +2.095276215e+02 +2.095276215e+02 -2.0846e+00 -3.9490e-01 +2.7684e+00 +1.9178e+00 -1.6194e-03 +2.6176e+00 +1.2405e+00 -5.8651e-02 -1.5159e+00 +2.2696e+00 +1.0371e-01 +7.5403e-01 -2.4464e+00 -2.0494e+00 +2.1339e+00 -6.4166e-01 +2.0501e+00 +2.1177e+00 +1.7320e+00 +1.0495e+00
27949 +1.120243252e+00 +1.120243252e+00 +2.095002433e+02 +2.095002433e+02 -2.0954e+00 -4.3758e-01 +2.7240e+00 +1.9585e+00 -1.7316e-03 +2.6351e+00 +1.2162e+00 -2.8119e-02 -1.5454e+00 +2.2226e+00 +7.9273e-02 +7.7528e-01 -2.4368e+00 -2.0207e+00 +2.1180e+00 -6.4694e-01 +2.0543e+00 +2.0998e+00 +1.7449e+00 +1.0562e+00
36531 +1.096273058e+00 +1.096273058e+00 +2.094762731e+02 +2.094762731e+02 -2.1033e+00 -4.6197e-01 +2.7505e+00 +1.9434e+00 +5.4571e-04 +2.6264e+00 +1.2164e+00 -3.6051e-02 -1.5431e+00 +2.2466e+00 +9.7245e-02 +7.4951e-01 -2.4432e+00 -2.0205e+00 +2.1251e+00 -6.4458e-01 +2.0578e+00 +2.1191e+00 +1.7352e+00 +1.0534e+00
122296 +1.070379290e+00 +1.070379290e+00 +2.094503793e+02 +2.094503793e+02 -2.0015e+00 +2.2944e+00 +2.0967e+00 -9.9552e-01 -9.4845e-02 +2.7310e+00 +1.9556e+00 +2.1707e+00 +1.5971e-01 +1.1218e+00 +3.5038e-01 +1.2624e+00 -2.3363e+00 -2.0654e+00 +2.1525e+00 -2.0983e+00 +2.1010e+00 +1.7093e+00 +2.1975e+00 +9.5098e-01
123437 +9.605595787e-01 +9.605595787e-01 +2.093405596e+02 +2.093405596e+02 -2.0620e+00 +2.1316e+00 +2.0350e+00 -9.5247e-01 +2.5214e-02 +2.6672e+00 +1.9728e+00 +2.1756e+00 +1.8914e-01 +1.0788e+00 +4.3390e-01 +6.3263e-01 -2.5743e+00 -2.0083e+00 +2.1792e+00 -2.0942e+00 +2.1023e+00 +1.7145e+00 +1.8465e+00 +1.0300e+00
123445 +9.164944856e-01 +9.164944856e-01 +2.092964945e+02 +2.092964945e+02 -2.0886e+00 +2.0843e+00 +2.0345e+00 -9.5106e-01 +6.5908e-02 +2.7061e+00 +1.9282e+00 +2.1854e+00 +1.7017e-01 +1.0979e+00 +4.3208e-01 +6.3863e-01 -2.5287e+00 -1.9758e+00 +2.1783e+00 -2.0660e+00 +2.1089e+00 +1.7079e+00 +1.8462e+00 +1.0373e+00
124294 +9.030918669e-01 +9.030918669e-01 +2.092830919e+02 +2.092830919e+02 -2.0658e+00 +2.2483e+00 +2.0700e+00 -7.7464e-01 -3.4227e-02 +2.5678e+00 +1.9204e+00 +2.1581e+00 +1.7337e-01 +1.1479e+00 +3.3419e-01 +6.4870e-01 -2.5118e+00 -1.9816e+00 +2.1251e+00 -2.0729e+00 +2.0872e+00 +1.7090e+00 +2.2340e+00 +9.1740e-01
124428 +8.691202626e-01 +8.691202626e-01 +2.092491203e+02 +2.092491203e+02 -2.1098e+00 +2.1426e+00 +2.0239e+00 -8.9049e-01 +7.2187e-02 +2.6708e+00 +1.9281e+00 +2.1970e+00 +1.0366e-02 +1.0401e+00 +3.4424e-01 +6.7289e-01 -2.4549e+00 -2.0170e+00 +2.1520e+00 -2.1015e+00 +2.0794e+00 +1.7184e+00 +2.1629e+00 +9.3620e-01
124510 +8.229998233e-01 +8.229998233e-01 +2.092029998e+02 +2.092029998e+02 -2.1932e+00 +2.1154e+00 +2.1076e+00 -8.6307e-01 +4.5975e-02 +2.6372e+00 +1.9191e+00 +2.1074e+00 +1.0921e-01 +1.0638e+00 +4.0282e-01 +6.8831e-01 -2.4194e+00 -2.0139e+00 +2.1445e+00 -2.1277e+00 +2.1176e+00 +1.6991e+00 +2.1508e+00 +9.8320e-01
124894 +8.099709554e-01 +8.099709554e-01 +2.091899710e+02 +2.091899710e+02 -2.1314e+00 +2.0457e+00 +2.0690e+00 -9.1553e-01 -1.7997e-02 +2.6347e+00 +1.9721e+00 +2.2003e+00 +1.4125e-01 +1.0462e+00 +4.0147e-01 +7.1880e-01 -2.4230e+00 -1.9845e+00 +2.1172e+00 -2.0278e+00 +2.1021e+00 +1.7131e+00 +2.2028e+00 +9.3400e-01
124916 +7.587180701e-01 +7.587180701e-01 +2.091387181e+02 +2.091387181e+02 -2.1014e+00 +2.1302e+00 +2.0679e+00 -8.9925e-01 -2.5172e-02 +2.6141e+00 +1.9961e+00 +2.1664e+00 +1.2998e-01 +1.0280e+00 +4.1168e-01 +7.2310e-01 -2.4659e+00 -2.0411e+00 +2.1092e+00 -2.0689e+00 +2.0943e+00 +1.7589e+00 +2.1864e+00 +9.2387e-01
125173 +7.530765216e-01 +7.530765216e-01 +2.091330765e+02 +2.091330765e+02 -2.1128e+00 +2.1911e+00 +2.0288e+00 -8.7888e-01 -4.3492e-02 +2.6408e+00 +1.9631e+00 +2.1421e+00 +1.5561e-01 +1.0765e+00 +3.7061e-01 +6.3159e-01 -2.4861e+00 -1.9836e+00 +2.1243e+00 -2.0770e+00 +2.1305e+00 +1.7118e+00 +2.2362e+00 +9.5329e-01
126039 +7.311377321e-01 +7.311377321e-01 +2.091111377e+02 +2.091111377e+02 -2.0603e+00 +2.1214e+00 +2.0795e+00 -9.2778e-01 +4.7382e-02 +2.5773e+00 +2.0101e+00 +2.2058e+00 +1.1199e-01 +1.0717e+00 +4.0939e-01 +6.6184e-01 -2.4701e+00 -2.0295e+00 +2.1521e+00 -2.0812e+00 +2.1042e+00 +1.7457e+00 +2.1672e+00 +9.4989e-01
126151 +7.223989107e-01 +7.223989107e-01 +2.091023989e+02 +2.091023989e+02 -2.0962e+00 +2.0891e+00 +2.0818e+00 -9.1898e-01 +1.2779e-01 +2.6021e+00 +2.0185e+00 +2.0945e+00 +1.4731e-01 +1.1250e+00 +3.4644e-01 +6.9954e-01 -2.4627e+00 -2.0162e+00 +2.1641e+00 -2.0975e+00 +2.1010e+00 +1.7069e+00 +2.2075e+00 +9.2795e-01
126295 +6.932403918e-01 +6.932403918e-01 +2.090732404e+02 +2.090732404e+02 -2.1011e+00 +2.1428e+00 +2.0582e+00 -8.8724e-01 +2.7177e-02 +2.5930e+00 +1.9671e+00 +2.1399e+00 +1.3503e-01 +1.1206e+00 +3.8633e-01 +6.5484e-01 -2.4618e+00 -1.9869e+00 +2.1547e+00 -2.0624e+00 +2.1259e+00 +1.7410e+00 +2.1891e+00 +9.4581e-01
127237 +6.793622397e-01 +6.793622397e-01 +2.090593622e+02 +2.090593622e+02 -2.1238e+00 +2.1206e+00 +2.1624e+00 -9.1697e-01 +1.6884e-02 +2.6062e+00 +1.9450e+00 +2.1216e+00 +1.4073e-01 +1.0580e+00 +3.6398e-01 +6.6816e-01 -2.4321e+00 -2.0215e+00 +2.1340e+00 -2.0800e+00 +2.0930e+00 +1.7306e+00 +2.1903e+00 +9.4029e-01
127248 +6.598334703e-01 +6.598334703e-01 +2.090398335e+02 +2.090398335e+02 -2.1483e+00 +2.1013e+00 +2.1339e+00 -9.3172e-01 +3.6033e-02 +2.6069e+00 +1.9621e+00 +2.1176e+00 +1.0458e-01 +1.0788e+00 +3.9074e-01 +6.8252e-01 -2.4458e+00 -2.0266e+00 +2.1393e+00 -2.0824e+00 +2.1080e+00 +1.7414e+00 +2.1930e+00 +9.5725e-01
128953 +6.390872713e-01 +6.390872713e-01 +2.090190873e+02 +2.090190873e+02 -2.1010e+00 +2.1106e+00 +2.0957e+00 -8.9018e-01 +2.5972e-02 +2.6259e+00 +1.9520e+00 +2.1202e+00 +1.2325e-01 +1.0656e+00 +3.6452e-01 +6.5901e-01 -2.4577e+00 -2.0312e+00 +2.1287e+00 -2.0932e+00 +2.1147e+00 +1.7126e+00 +2.2073e+00 +9.4056e-01
129769 +6.287721730e-01 +6.287721730e-01 +2.090087722e+02 +2.090087722e+02 -2.0990e+00 +2.0858e+00 +2.1009e+00 -9.0841e-01 +3.0741e-02 +2.6269e+00 +1.9800e+00 +2.1067e+00 +1.1570e-01 +1.0897e+00 +3.9896e-01 +6.7734e-01 -2.4713e+00 -1.9987e+00 +2.1336e+00 -2.0948e+00 +2.1030e+00 +1.7110e+00 +2.2101e+00 +9.3085e-01
132959 +6.159642254e-01 +6.159642254e-01 +2.089959642e+02 +2.089959642e+02 -2.1019e+00 +2.1138e+00 +2.1083e+00 -9.1477e-01 +2.9597e-02 +2.6309e+00 +1.9694e+00 +2.1317e+00 +1.3359e-01 +1.0805e+00 +3.8393e-01 +6.7023e-01 -2.4630e+00 -2.0183e+00 +2.1314e+00 -2.0948e+00 +2.1137e+00 +1.7169e+00 +2.2009e+00 +9.4168e-01
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.831961742e+04 +1.831961742e+04 +1.817465742e+04 +1.817465742e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 +9.608674494e+03 +9.608674494e+03 +9.463714494e+03 +9.463714494e+03 -1.1219e-01 -5.6630e-01 -1.4653e-01 -1.0013e+00 +7.0981e-01 +2.7867e-01 -1.2290e+00 -5.0615e-01 -4.9028e-01 +1.0738e+00 +3.2850e-01 +6.9357e-01 +1.6073e+00 -9.2709e-01 +1.1291e+00 +3.7680e-01 -1.7653e+00 -3.0370e-02 -3.3924e-03 -3.9679e-01
13 +4.275716087e+03 +4.275716087e+03 +4.130756087e+03 +4.130756087e+03 +2.2630e-01 -1.3017e+00 -5.2924e-01 -1.4036e+00 -6.9867e-01 -4.6625e-01 -2.1071e-01 -9.9963e-01 -7.8330e-02 -1.0526e-01 +7.2339e-01 +1.2270e+00 +1.1241e+00 +9.1000e-01 +1.2169e+00 +1.1784e+00 -2.8990e+00 -3.3574e-02 +1.0575e-01 -1.5510e+00
27 +1.492815307e+03 +1.492815307e+03 +1.347855307e+03 +1.347855307e+03 +6.6134e-02 -1.5421e+00 -5.8234e-01 -8.9244e-01 +1.0197e+00 +1.1010e+00 -1.6147e-01 -3.7124e-01 -2.6285e-01 +1.5598e-01 -9.3114e-01 +2.6874e+00 +1.2267e+00 +1.8201e+00 +2.3965e+00 +8.3588e-01 -1.9047e+00 -7.4286e-01 +8.4718e-01 -8.0493e-01
39 +1.404780768e+03 +1.404780768e+03 +1.259820768e+03 +1.259820768e+03 -2.4073e-01 -1.1398e+00 -5.8869e-01 -3.2733e-01 +4.4764e-01 +2.6292e+00 -5.4727e-01 +7.4719e-01 -6.3715e-01 +1.8448e-01 +9.9595e-01 +1.9563e+00 +4.3166e-01 +1.8545e+00 +1.4496e+00 +9.4164e-01 -1.9101e+00 +1.5834e-01 +1.1390e+00 -9.7231e-01
908 +5.541761109e+02 +5.541761109e+02 +4.092161109e+02 +4.092161109e+02 +1.8319e-01 -2.2224e+00 +1.1482e+00 -2.9223e+00 +1.0928e+00 +1.2324e+00 -6.3452e-02 -2.6848e-01 -2.5274e-01 +2.5806e+00 +7.9134e-02 -3.2901e-01 +1.1174e+00 +8.0978e-01 +1.1005e+00 +3.6362e-01 -2.2229e+00 -4.1012e-01 +2.0708e+00 -2.0566e+00
1222 +4.561255040e+02 +4.561255040e+02 +3.111655040e+02 +3.111655040e+02 +1.4428e+00 -3.9778e+00 -2.5587e-01 -7.5278e-01 -2.2649e+00 +6.4232e-01 -1.2724e+00 +2.3496e+00 -1.3042e+00 +1.9357e+00 +3.2443e-01 -2.4381e-01 +1.8411e+00 +2.3842e+00 +1.9169e+00 +6.9186e-01 -2.2186e+00 -2.0309e+00 +1.6550e+00 -2.0728e+00
1280 +4.736190617e+01 +4.736190617e+01 -9.759809383e+01 -9.759809383e+01 -3.9343e-01 -2.7353e+00 +4.8668e-01 -9.5404e-02 -5.2945e-01 +2.4290e+00 -1.3617e+00 +1.2646e+00 -1.1229e+00 +2.7700e+00 +3.9978e-01 +8.7403e-01 +1.3253e+00 +3.2930e-01 +8.3365e-01 +8.9975e-01 -2.4196e+00 -6.4607e-01 +2.1957e+00 -1.2376e+00
2361 +4.172825226e+00 +4.172825226e+00 -1.407871748e+02 -1.407871748e+02 -5.1413e-01 -1.1861e+00 -5.4259e-01 +5.5908e-01 -1.0586e+00 +2.4412e+00 -6.7699e-01 +2.6669e+00 -1.3861e+00 +1.0710e+00 +3.1965e-01 +9.6690e-01 +8.1249e-01 +3.3222e-01 +6.3651e-01 +7.9528e-01 -1.6593e+00 -5.6582e-01 +2.1291e+00 -1.8821e+00
2796 +3.718329326e+00 +3.718329326e+00 -1.412416707e+02 -1.412416707e+02 -6.4912e-01 -2.2375e+00 +1.1319e+00 -1.6934e-01 -5.0090e-01 +2.2519e+00 +4.2843e-01 +5.1740e-01 +3.4791e-01 +2.7436e+00 +1.0970e+00 +1.9987e+00 +1.5053e+00 +1.2994e+00 +1.4968e+00 +1.2460e+00 -1.5198e+00 -1.6408e+00 +2.3455e+00 -2.0590e+00
4245 +3.678044444e+00 +3.678044444e+00 -1.412819556e+02 -1.412819556e+02 +8.0567e-01 -2.3406e+00 +9.9460e-01 -4.8781e-01 +2.1924e-02 +2.8981e+00 -1.2436e+00 +4.7167e-02 -4.7524e-01 +2.2535e+00 +1.4839e+00 +3.9719e-01 +2.4343e+00 +1.2007e+00 +1.9221e+00 +1.2294e+00 -1.5309e+00 -2.2278e+00 +1.0024e+00 -2.1248e+00
4654 +3.563205787e+00 +3.563205787e+00 -1.413967942e+02 -1.413967942e+02 -8.2098e-03 +1.0931e+00 -3.1350e-01 -1.5781e+00 +6.9437e-01 +2.1446e+00 +2.8879e-01 +8.2847e-02 -2.5215e+00 +2.0447e+00 +2.2769e+00 +1.3199e+00 +1.5758e+00 +1.3850e+00 +1.2397e+00 +2.3237e+00 -1.4191e+00 -1.8265e+00 +1.4923e+00 -1.4110e+00
5133 +3.307535660e+00 +3.307535660e+00 -1.416524643e+02 -1.416524643e+02 -8.3707e-01 +8.5759e-01 -8.1357e-01 +9.4824e-02 -1.6309e+00 +2.2907e+00 -7.2601e-01 +7.9535e-01 -3.7634e-01 +1.6497e+00 +1.2568e+00 +2.2068e+00 +1.6426e+00 +1.7723e+00 +1.0802e+00 +1.9672e+00 -1.6297e+00 -1.3338e+00 +2.2701e+00 -2.0685e+00
5654 +3.115265510e+00 +3.115265510e+00 -1.418447345e+02 -1.418447345e+02 +4.8167e-01 -2.7858e-02 -9.0383e-01 -8.0081e-01 +2.8278e-01 +2.5452e+00 -6.5181e-04 +9.7155e-01 -1.3922e+00 +2.3403e+00 +6.1620e-02 +1.2139e+00 +2.3021e+00 +1.0673e+00 +2.2283e+00 +2.0676e+00 -1.3420e+00 -2.0642e+00 +2.1529e+00 -1.2681e+00
6700 +3.048221032e+00 +3.048221032e+00 -1.419117790e+02 -1.419117790e+02 -1.8619e+00 -2.7180e-01 -1.3676e-01 -7.6638e-01 +3.8962e-01 +9.2485e-01 -5.7894e-01 +1.1887e+00 -1.9927e-01 +1.1279e+00 +1.1357e+00 +5.1564e-01 +1.4259e+00 +2.2265e+00 +2.0119e+00 +9.1494e-01 -1.0570e+00 -1.4022e+00 +1.0632e+00 -1.6325e+00
7551 +2.974351459e+00 +2.974351459e+00 -1.419856485e+02 -1.419856485e+02 -7.1476e-01 -1.5328e+00 -2.2052e+00 -1.1777e+00 -6.1921e-01 +1.7151e+00 -1.5954e+00 +2.0545e+00 -2.1991e-03 +2.4529e+00 +1.2704e+00 +5.1227e-01 +7.8448e-01 +1.9600e+00 +2.0897e+00 +1.4759e+00 -1.1615e+00 -1.0261e+00 +1.5928e+00 -2.1433e+00
7727 +2.922906519e+00 +2.922906519e+00 -1.420370935e+02 -1.420370935e+02 -2.0166e+00 -1.0468e+00 -2.0250e+00 -5.8855e-01 -2.4658e+00 +1.1353e+00 -1.6050e+00 +1.4214e+00 -3.2255e-01 +1.3981e+00 +2.2942e-01 +1.1178e+00 +5.6530e-01 +2.5774e+00 +1.0549e+00 +1.6006e+00 -1.7686e+00 -8.0435e-01 +2.1098e+00 -2.1406e+00
9391 +2.835308602e+00 +2.835308602e+00 -1.421246914e+02 -1.421246914e+02 -1.9102e+00 -1.5397e+00 -1.8134e-01 -4.8444e-01 -1.6345e+00 +2.2582e+00 -5.5259e-01 +2.9017e-01 -2.9015e-01 +2.5407e+00 +1.4647e-01 +1.1060e+00 +1.2392e+00 +2.2731e+00 +4.9286e-01 +2.3933e+00 -2.0845e+00 -1.6606e+00 +1.0738e+00 -2.0561e+00
10434 +2.586587062e+00 +2.586587062e+00 -1.423734129e+02 -1.423734129e+02 -1.9425e+00 -1.2802e+00 -1.4490e-01 -1.7279e+00 -1.4292e+00 +2.2079e+00 -2.1554e+00 +1.4124e+00 -1.1815e+00 +1.8001e+00 +1.1198e-01 +7.9412e-01 +1.2201e+00 +1.1565e+00 +7.9948e-01 +2.0011e+00 -1.7476e+00 -8.8409e-01 +1.4378e+00 -1.9659e+00
14232 +2.557977823e+00 +2.557977823e+00 -1.424020222e+02 -1.424020222e+02 -2.2782e+00 +1.3773e+00 -3.0150e+00 -1.9019e+00 -6.5159e-01 +2.4189e+00 -1.2262e+00 +8.4307e-01 -2.6779e-01 +2.0558e+00 +7.0812e-01 +1.9151e+00 +1.4518e+00 +6.0226e-01 +9.8682e-01 +1.7870e+00 -1.8142e+00 -9.4051e-01 +1.2246e+00 -2.2194e+00
15029 +2.314306923e+00 +2.314306923e+00 -1.426456931e+02 -1.426456931e+02 -2.1237e+00 +1.4483e+00 -3.0528e+00 -1.9706e+00 +1.3214e-01 +2.4996e+00 -1.2562e+00 +6.9461e-01 -1.7673e-01 +1.7285e+00 +1.5153e+00 +2.2714e+00 +1.5581e+00 +1.3743e+00 +1.5391e+00 +2.2743e+00 -2.0739e+00 -8.9346e-01 +1.5065e+00 -1.8718e+00
15641 +2.231932073e+00 +2.231932073e+00 -1.427280679e+02 -1.427280679e+02 -2.2148e+00 +1.4709e-02 -2.7806e+00 -1.8152e+00 +5.0437e-01 +2.6718e+00 -5.7076e-01 +3.5142e-02 -4.0778e-01 +2.5740e+00 +1.4283e+00 +9.2213e-01 +2.3855e+00 +1.0564e+00 +1.2569e+00 +2.3342e+00 -1.2314e+00 -1.0368e+00 +1.9772e+00 -1.5116e+00
16473 +2.098886940e+00 +2.098886940e+00 -1.428611131e+02 -1.428611131e+02 -2.0060e+00 +1.4052e+00 -2.8964e+00 -1.9608e+00 -6.6195e-01 +2.4058e+00 -7.5130e-01 +2.2897e-02 -4.0510e-01 +2.5350e+00 +7.8988e-01 +1.0606e+00 +2.4123e+00 +1.1653e+00 +8.0904e-01 +1.3726e+00 -1.8489e+00 -8.1136e-01 +2.0976e+00 -1.2797e+00
16954 +1.952439088e+00 +1.952439088e+00 -1.430075609e+02 -1.430075609e+02 -2.1127e+00 +1.3596e+00 -2.9263e+00 -1.9046e+00 -1.1799e+00 +2.4067e+00 -6.0398e-01 +1.0045e-01 -4.7217e-01 +2.5045e+00 +4.3703e-01 +6.1504e-01 +2.4890e+00 +8.2678e-01 +9.0575e-01 +1.0501e+00 -2.2688e+00 -8.4854e-01 +2.0787e+00 -1.2596e+00
18534 +1.783545148e+00 +1.783545148e+00 -1.431764549e+02 -1.431764549e+02 -2.1027e+00 +1.2914e+00 -2.9736e+00 -2.0856e+00 +7.9354e-01 +2.7920e+00 -4.3889e-01 +9.0389e-02 -9.6041e-01 +2.3982e+00 +1.4053e+00 +2.3294e+00 +2.0773e+00 +1.7295e+00 +6.9817e-01 +2.4837e+00 -1.9876e+00 -8.9889e-01 +1.8498e+00 -1.1254e+00
19022 +1.639322909e+00 +1.639322909e+00 -1.433206771e+02 -1.433206771e+02 -2.0606e+00 +1.3388e+00 -2.9108e+00 -2.1626e+00 +8.4652e-01 +2.8405e+00 -8.0602e-01 -2.1276e-02 -5.0016e-01 +2.4784e+00 +1.4504e+00 +2.2679e+00 +2.0437e+00 +1.6487e+00 +6.0146e-01 +2.5043e+00 -2.0518e+00 -8.9697e-01 +1.8340e+00 -1.0381e+00
20390 +1.566097271e+00 +1.566097271e+00 -1.433939027e+02 -1.433939027e+02 -2.1897e+00 +1.5146e+00 -2.9089e+00 -1.8176e+00 +6.4607e-01 +2.7287e+00 -2.1191e-02 +2.8194e-01 -9.8954e-01 +2.4086e+00 +2.0746e+00 +2.1244e+00 +2.1035e+00 +1.5926e+00 +7.5607e-01 +2.4283e+00 -1.9321e+00 -8.7783e-01 +1.7315e+00 -1.3180e+00
20982 +1.520323143e+00 +1.520323143e+00 -1.434396769e+02 -1.434396769e+02 -2.1112e+00 +1.2887e+00 -2.9818e+00 -2.0418e+00 +7.0638e-01 +2.9152e+00 -9.5474e-01 +1.3934e-01 -1.3646e+00 +2.2916e+00 +2.0734e+00 +2.1161e+00 +2.0824e+00 +1.2714e+00 +7.2191e-01 +2.5048e+00 -1.9973e+00 -8.5554e-01 +1.8095e+00 -1.8320e+00
