% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
5420 +6.081332110e+01 +6.081332110e+01 +6.516533211e+02 +6.516533211e+02 +1.3378e+00 -1.4280e+00 -2.9856e+00 +2.7146e-01 +1.5270e+00 +1.2411e+00 +8.2677e-01 -8.5952e-01 +4.1012e+00 -8.6587e-01 -9.0472e-01 -5.1475e-01 +8.9232e-01 -2.8786e-01 +1.5173e+00 -2.8636e-01 -2.2987e+00 -2.2944e+00 +4.6452e+00 +2.7983e+00
5938 +5.437534244e+01 +5.437534244e+01 +6.452153424e+02 +6.452153424e+02 +1.8834e+00 -2.0744e+00 -1.3303e+00 -5.5855e-01 +2.4520e+00 +1.2317e+00 +1.2644e+00 -2.1111e+00 +4.2138e+00 -9.6535e-01 -8.6473e-01 -2.5369e-01 +7.3154e-01 +4.5932e-01 +8.7255e-01 -1.6072e+00 -1.3852e+00 -2.0592e+00 +3.9773e+00 +2.7234e+00
6046 +5.265942776e+01 +5.265942776e+01 +6.434994278e+02 +6.434994278e+02 +5.7662e-01 -1.1145e+00 -2.7773e+00 +3.0163e-02 +2.3849e+00 +8.3827e-01 +1.1384e+00 -2.4142e+00 +4.5160e+00 +4.5087e-01 -4.8469e-01 +1.2669e-02 +3.7629e-01 +6.6246e-01 +1.0534e+00 -1.8201e+00 -1.6153e+00 -1.2085e+00 +2.8686e+00 +2.5248e+00
6434 +5.115727920e+01 +5.115727920e+01 +6.419972792e+02 +6.419972792e+02 +1.4766e+00 -2.8017e+00 -3.7093e+00 -7.1011e-02 +3.9478e+00 -2.3899e-01 +8.4504e-01 -2.0703e+00 +4.2787e+00 -3.2659e-01 -4.1115e-01 -1.9863e-01 +1.7686e+00 +1.8635e+00 +1.7115e-01 -1.0111e+00 -1.5904e+00 -2.0735e+00 +3.4501e+00 +3.1526e+00
6487 +4.973925695e+01 +4.973925695e+01 +6.405792569e+02 +6.405792569e+02 +1.6103e+00 -2.4892e+00 -3.7192e+00 +3.4949e-02 +3.4503e+00 -4.1609e-01 +1.0540e+00 -1.4021e+00 +4.8003e+00 -7.9043e-01 -8.4495e-01 +9.5262e-02 +1.5595e+00 +9.6981e-01 +9.5555e-01 -1.1160e+00 -1.8017e+00 -1.2859e+00 +3.7669e+00 +3.5997e+00
6494 +4.596019498e+01 +4.596019498e+01 +6.368001950e+02 +6.368001950e+02 +1.2251e+00 -2.1310e+00 -3.7009e+00 +9.9480e-02 +3.0454e+00 -1.2773e-01 +8.4166e-01 -1.3445e+00 +4.5723e+00 -1.0042e+00 -6.0406e-01 +3.0977e-01 +1.5077e+00 +8.2666e-01 +1.2636e+00 -1.0543e+00 -1.6903e+00 -1.0296e+00 +3.8671e+00 +3.4259e+00
7655 +4.529824213e+01 +4.529824213e+01 +6.361382421e+02 +6.361382421e+02 +4.1353e-01 -1.7623e+00 -2.2041e+00 -4.2559e-02 +2.0694e+00 +1.4295e+00 +2.2006e+00 -1.4631e+00 +4.3119e+00 -7.0368e-01 -3.7982e-02 -2.7595e-01 +2.0887e+00 +8.7159e-01 +6.7288e-01 -4.9102e-01 -1.5374e+00 -1.5806e+00 +4.0006e+00 +2.3172e+00
7680 +4.233759569e+01 +4.233759569e+01 +6.331775957e+02 +6.331775957e+02 +8.9895e-01 -2.5109e+00 -2.5847e+00 -5.8379e-01 +1.9510e+00 +1.5708e+00 +1.7316e+00 -1.5472e+00 +3.7764e+00 -8.4795e-01 -2.6524e-01 -8.0191e-01 +2.7233e+00 +1.0288e+00 +8.7310e-01 -1.5970e-01 -1.7165e+00 -1.7806e+00 +3.5129e+00 +1.8698e+00
7702 +4.138008965e+01 +4.138008965e+01 +6.322200896e+02 +6.322200896e+02 +5.5896e-01 -1.9315e+00 -2.1281e+00 -4.8082e-01 +1.6815e+00 +1.0387e+00 +1.5332e+00 -1.6000e+00 +4.1962e+00 -4.2063e-01 -7.2445e-01 -4.0797e-01 +2.1902e+00 +1.0915e+00 +8.1437e-01 -6.9008e-01 -1.3722e+00 -1.7372e+00 +3.9415e+00 +2.1232e+00
7737 +4.070465764e+01 +4.070465764e+01 +6.315446576e+02 +6.315446576e+02 +1.1863e-01 -2.5062e+00 -1.9579e+00 -7.6283e-01 +1.8951e+00 +1.6406e+00 +1.9685e+00 -2.0480e+00 +4.3546e+00 -9.1359e-02 -1.0802e+00 -1.0924e+00 +1.8432e+00 +1.4700e+00 +4.8709e-01 -2.4712e+00 -1.0412e+00 -1.5782e+00 +3.6458e+00 +1.3774e+00
7739 +3.532029822e+01 +3.532029822e+01 +6.261602982e+02 +6.261602982e+02 +3.9811e-01 -2.7946e+00 -1.8188e+00 -3.6056e-01 +1.8595e+00 +1.2621e+00 +2.0769e+00 -1.5378e+00 +3.2025e+00 -4.6223e-01 -9.7532e-01 -4.0218e-01 +1.7842e+00 +1.0818e+00 +9.4577e-01 -2.0666e+00 -9.8920e-01 -1.6920e+00 +3.6768e+00 +1.1664e+00
7753 +3.356447156e+01 +3.356447156e+01 +6.244044716e+02 +6.244044716e+02 +1.1844e+00 -2.7207e+00 -2.0533e+00 -3.7696e-01 +1.7945e+00 +1.6593e+00 +1.9914e+00 -1.3198e+00 +3.7466e+00 -5.3809e-01 -5.8121e-01 -3.1239e-01 +1.1997e+00 +9.1701e-01 +8.5933e-01 -2.4639e+00 -8.8171e-01 -2.2956e+00 +3.8127e+00 +1.4395e+00
8091 +2.680497943e+01 +2.680497943e+01 +6.176449794e+02 +6.176449794e+02 +6.2047e-01 -1.9188e+00 -2.5340e+00 -2.7683e-01 +1.3661e+00 +1.4117e+00 +1.7363e+00 -9.5652e-01 +4.4204e+00 -2.4765e+00 -9.7029e-01 -5.1821e-01 +1.2599e+00 +5.6330e-01 +4.8345e-01 -1.7929e+00 -9.0025e-01 -1.7864e+00 +2.7064e+00 +2.3529e+00
8329 +2.566293370e+01 +2.566293370e+01 +6.165029337e+02 +6.165029337e+02 +8.7153e-01 -1.8614e+00 -2.3975e+00 -5.0723e-01 +1.9169e+00 +1.2559e+00 +2.3021e+00 -4.4720e-01 +3.8706e+00 -1.1823e+00 -3.8940e-01 +2.8395e-01 +1.7609e+00 +5.5000e-01 +3.7772e-01 -1.7583e+00 -5.0317e-01 -1.3870e+00 +3.6475e+00 +2.9778e+00
9214 +2.473365804e+01 +2.473365804e+01 +6.155736580e+02 +6.155736580e+02 +2.1220e-01 -1.6714e+00 -3.0124e+00 -8.9621e-01 +1.0887e+00 +1.1590e+00 +1.8364e+00 -4.5960e-01 +4.1076e+00 -8.7665e-01 -9.0247e-01 +8.5122e-01 +1.2238e+00 +9.4535e-01 +1.2266e+00 -1.8111e+00 -8.5250e-01 -1.7499e+00 +3.9654e+00 +2.4617e+00
9500 +2.422244962e+01 +2.422244962e+01 +6.150624496e+02 +6.150624496e+02 +1.1629e+00 -2.7908e+00 -2.3742e+00 -6.3401e-01 +1.5444e+00 +1.8818e+00 +2.1964e+00 -1.6574e+00 +3.7800e+00 -1.4645e+00 -1.0925e+00 -1.1523e+00 +2.1386e+00 +1.0184e+00 +6.4395e-01 -2.3746e+00 -1.0625e+00 -1.6152e+00 +3.1519e+00 +2.5481e+00
9509 +2.377233051e+01 +2.377233051e+01 +6.146123305e+02 +6.146123305e+02 +8.3416e-01 -2.6601e+00 -2.3302e+00 -7.9907e-01 +1.5224e+00 +1.7606e+00 +2.1555e+00 -1.6584e+00 +3.8543e+00 -1.3613e+00 -1.2412e+00 -5.1027e-01 +2.1721e+00 +9.5874e-01 +3.7726e-01 -2.1459e+00 -1.3606e+00 -1.6273e+00 +3.1875e+00 +2.2125e+00
9753 +2.261020140e+01 +2.261020140e+01 +6.134502014e+02 +6.134502014e+02 +7.3249e-01 -3.3192e+00 -3.1473e+00 -8.0555e-01 +1.2904e+00 +1.1091e+00 +1.3104e+00 -1.1288e+00 +3.4123e+00 -6.6192e-01 -3.8350e-01 -7.0900e-01 +1.4197e+00 +1.5039e+00 +7.3921e-01 -1.5912e+00 -1.3938e+00 -1.2979e+00 +3.4000e+00 +2.2428e+00
9763 +2.157518047e+01 +2.157518047e+01 +6.124151805e+02 +6.124151805e+02 +1.0170e+00 -3.1790e+00 -2.9380e+00 -1.0079e+00 +1.5164e+00 +8.4881e-01 +1.7984e+00 -1.2503e+00 +3.1387e+00 -7.1379e-01 -2.8762e-01 -3.7167e-01 +1.1768e+00 +1.3616e+00 +3.7138e-01 -1.9335e+00 -1.3376e+00 -1.3641e+00 +3.5635e+00 +1.7974e+00
9786 +1.737261445e+01 +1.737261445e+01 +6.082126144e+02 +6.082126144e+02 +7.7232e-01 -2.8020e+00 -2.9122e+00 -8.4456e-01 +1.2860e+00 +7.2510e-01 +1.6279e+00 -9.9721e-01 +3.1993e+00 -1.0284e+00 -1.0715e-01 -3.6058e-01 +1.5194e+00 +1.2554e+00 +2.6402e-01 -1.9216e+00 -1.3861e+00 -1.1935e+00 +3.4897e+00 +1.8532e+00
10049 +1.592848665e+01 +1.592848665e+01 +6.067684867e+02 +6.067684867e+02 +1.8369e-01 -2.3555e+00 -3.3202e+00 -1.1267e+00 +6.0991e-01 +9.6427e-01 +2.7725e+00 -7.9468e-01 +4.1820e+00 -1.1415e+00 -1.1927e+00 -5.8824e-01 +1.9953e+00 +8.6793e-01 +3.2638e-01 -1.6954e+00 -1.1340e+00 -1.3990e+00 +2.7689e+00 +2.7702e+00
10248 +1.411702098e+01 +1.411702098e+01 +6.049570210e+02 +6.049570210e+02 +4.6727e-01 -3.1902e+00 -2.2410e+00 -1.0548e+00 +3.0676e-01 +1.4993e+00 +2.0200e+00 -1.1272e+00 +3.3978e+00 -1.0820e+00 -8.1666e-01 -3.2265e-01 +2.0840e+00 +7.2897e-01 +2.0633e-01 -2.2743e+00 -1.1161e+00 -1.6315e+00 +3.1786e+00 +2.1488e+00
10350 +1.375488489e+01 +1.375488489e+01 +6.045948849e+02 +6.045948849e+02 +2.9389e-01 -3.2616e+00 -2.8997e+00 -7.0876e-01 +7.8402e-01 +3.1787e-01 +1.6754e+00 -1.4257e+00 +3.6143e+00 -1.2256e+00 -5.5381e-01 -3.8640e-01 +2.3159e+00 +1.4234e+00 +2.5562e-01 -1.6730e+00 -1.0838e+00 -1.2007e+00 +2.9207e+00 +2.3134e+00
10380 +1.256968654e+01 +1.256968654e+01 +6.034096865e+02 +6.034096865e+02 +1.7538e-01 -2.9783e+00 -3.1656e+00 -7.2712e-01 +5.0798e-01 +6.6715e-01 +1.7215e+00 -1.0240e+00 +3.6334e+00 -1.0930e+00 -6.3577e-01 -5.3447e-01 +1.9532e+00 +1.4816e+00 +2.2759e-01 -1.9361e+00 -1.4688e+00 -1.2111e+00 +2.8426e+00 +2.1998e+00
11960 +1.205824111e+01 +1.205824111e+01 +6.028982411e+02 +6.028982411e+02 +7.6999e-01 -2.7948e+00 -3.3045e+00 -6.8991e-01 +4.0147e-01 +7.3790e-01 +1.9310e+00 -1.2191e+00 +3.3848e+00 -7.9636e-01 -4.0551e-01 -5.8671e-01 +2.2883e+00 +1.0453e+00 +4.6368e-01 -2.1035e+00 -1.2214e+00 -1.0229e+00 +3.3977e+00 +1.8213e+00
11974 +1.137692661e+01 +1.137692661e+01 +6.022169266e+02 +6.022169266e+02 +8.3341e-01 -2.9211e+00 -3.2419e+00 -7.5902e-01 +5.6060e-01 +8.2387e-01 +1.7969e+00 -1.0732e+00 +3.7967e+00 -1.2114e+00 -4.9419e-01 -1.3570e-01 +2.0091e+00 +1.1943e+00 +6.3514e-01 -2.0567e+00 -1.2879e+00 -1.2954e+00 +2.9930e+00 +2.3629e+00
11985 +1.092489888e+01 +1.092489888e+01 +6.017648989e+02 +6.017648989e+02 +8.2423e-01 -3.0768e+00 -3.3325e+00 -7.0681e-01 +4.8762e-01 +8.7319e-01 +1.6213e+00 -1.1959e+00 +3.6541e+00 -1.0322e+00 -5.6634e-01 -1.2737e-01 +1.9486e+00 +1.1217e+00 +3.5441e-01 -1.8728e+00 -1.2291e+00 -1.3959e+00 +3.0706e+00 +2.4450e+00
11987 +9.124906677e+00 +9.124906677e+00 +5.999649067e+02 +5.999649067e+02 +1.0865e+00 -2.8969e+00 -3.1718e+00 -6.4962e-01 +2.2082e-01 +9.0813e-01 +1.6705e+00 -9.6292e-01 +3.6900e+00 -1.2785e+00 -4.2023e-01 -5.6802e-01 +2.0917e+00 +1.2582e+00 +5.3787e-01 -2.1734e+00 -1.1983e+00 -1.3422e+00 +2.9650e+00 +2.5233e+00
12127 +8.681193546e+00 +8.681193546e+00 +5.995211935e+02 +5.995211935e+02 +1.1262e+00 -2.5357e+00 -3.2727e+00 -5.0145e-01 +2.5941e-01 +1.1002e+00 +2.0886e+00 -6.9424e-01 +3.2704e+00 -1.2910e+00 -5.0735e-01 -5.5195e-01 +2.2608e+00 +8.2216e-01 +3.5206e-01 -2.0529e+00 -1.2066e+00 -1.1749e+00 +3.0135e+00 +2.3960e+00
12526 +8.493220549e+00 +8.493220549e+00 +5.993332205e+02 +5.993332205e+02 +9.1128e-01 -2.6062e+00 -3.0676e+00 -4.4722e-01 +4.9928e-02 +6.6233e-01 +1.8365e+00 -6.8967e-01 +3.1612e+00 -1.5847e+00 -7.8600e-01 -6.0615e-01 +2.0616e+00 +8.8844e-01 +2.8659e-01 -1.9665e+00 -1.1517e+00 -1.1436e+00 +2.9520e+00 +2.1681e+00
12823 +7.449067487e+00 +7.449067487e+00 +5.982890675e+02 +5.982890675e+02 +1.4923e+00 -2.9112e+00 -2.8650e+00 -7.8583e-01 +1.0868e-01 +8.3486e-01 +2.1479e+00 -7.0718e-01 +3.2759e+00 -1.4982e+00 -5.9650e-01 -5.4674e-01 +1.9727e+00 +9.9279e-01 +5.0828e-02 -2.0606e+00 -1.0977e+00 -9.2763e-01 +2.8458e+00 +2.4252e+00
12834 +6.788970709e+00 +6.788970709e+00 +5.976289707e+02 +5.976289707e+02 +1.4125e+00 -2.9087e+00 -3.0820e+00 -6.8677e-01 +2.3507e-01 +8.4432e-01 +2.0024e+00 -6.7407e-01 +3.3004e+00 -1.5587e+00 -6.1518e-01 -4.0614e-01 +1.9058e+00 +1.1470e+00 +1.3573e-01 -1.8860e+00 -1.0635e+00 -9.8927e-01 +2.9901e+00 +2.4976e+00
13964 +6.733244925e+00 +6.733244925e+00 +5.975732449e+02 +5.975732449e+02 +1.2365e+00 -3.2014e+00 -3.1712e+00 -7.1757e-01 +1.3608e-01 +7.6264e-01 +1.9989e+00 -1.3655e+00 +3.3445e+00 -1.5502e+00 -6.6192e-01 -5.7848e-01 +1.9768e+00 +1.1501e+00 +8.5744e-02 -2.3772e+00 -1.1230e+00 -1.3884e+00 +2.9872e+00 +2.6584e+00
13983 +6.302649114e+00 +6.302649114e+00 +5.971426491e+02 +5.971426491e+02 +8.3916e-01 -3.0609e+00 -3.0125e+00 -9.0541e-01 -3.5988e-02 +7.3686e-01 +2.0502e+00 -1.1702e+00 +3.2916e+00 -1.7344e+00 -4.8775e-01 -6.6557e-01 +2.0974e+00 +1.2261e+00 -1.6473e-01 -2.3624e+00 -1.1799e+00 -1.3378e+00 +2.8833e+00 +2.5800e+00
14000 +5.991528558e+00 +5.991528558e+00 +5.968315286e+02 +5.968315286e+02 +8.8242e-01 -2.9856e+00 -3.0529e+00 -9.3146e-01 +8.2234e-02 +9.4960e-01 +1.9442e+00 -1.0309e+00 +3.3470e+00 -1.8133e+00 -5.0413e-01 -4.9330e-01 +2.0624e+00 +1.2300e+00 -2.7111e-01 -2.2422e+00 -1.2146e+00 -1.3239e+00 +2.8527e+00 +2.5438e+00
14010 +5.714255435e+00 +5.714255435e+00 +5.965542554e+02 +5.965542554e+02 +9.3015e-01 -3.0223e+00 -3.1597e+00 -1.0099e+00 +6.5807e-02 +9.7321e-01 +1.8767e+00 -9.0804e-01 +3.3661e+00 -1.7305e+00 -5.1916e-01 -2.9054e-01 +1.9960e+00 +1.2578e+00 -1.4583e-01 -2.2035e+00 -1.3035e+00 -1.2504e+00 +2.7742e+00 +2.5078e+00
14027 +5.238245296e+00 +5.238245296e+00 +5.960782453e+02 +5.960782453e+02 +6.8165e-01 -2.9005e+00 -3.2230e+00 -9.5821e-01 -1.5637e-01 +8.4387e-01 +2.1426e+00 -1.0139e+00 +3.3094e+00 -1.6030e+00 -5.6553e-01 -2.8755e-01 +2.1009e+00 +1.3670e+00 -2.0133e-01 -2.2605e+00 -1.3318e+00 -1.1360e+00 +2.6293e+00 +2.3800e+00
14195 +4.288148279e+00 +4.288148279e+00 +5.951281483e+02 +5.951281483e+02 +8.8791e-01 -2.8210e+00 -3.0739e+00 -8.5899e-01 +5.6783e-03 +1.1538e+00 +2.1684e+00 -8.5615e-01 +3.2655e+00 -1.6841e+00 -5.9925e-01 -5.2477e-01 +2.1878e+00 +1.1380e+00 -2.5811e-01 -2.4939e+00 -7.8890e-01 -1.0831e+00 +2.7508e+00 +2.6680e+00
14482 +4.025807241e+00 +4.025807241e+00 +5.948658072e+02 +5.948658072e+02 +1.0374e+00 -3.1089e+00 -3.3016e+00 -8.9389e-01 +2.5882e-01 +8.3536e-01 +2.0348e+00 -9.2613e-01 +3.3632e+00 -1.3651e+00 -4.6303e-01 -5.5857e-01 +2.2845e+00 +1.2551e+00 -1.0021e-01 -2.3242e+00 -7.8279e-01 -1.1929e+00 +2.8372e+00 +2.2147e+00
14869 +3.655680029e+00 +3.655680029e+00 +5.944956800e+02 +5.944956800e+02 +1.3438e+00 -3.2451e+00 -3.3008e+00 -8.4587e-01 +2.6658e-01 +6.7372e-01 +2.1683e+00 -7.4560e-01 +3.1867e+00 -1.6337e+00 -4.7063e-01 -3.2251e-01 +2.2269e+00 +1.0566e+00 -9.4653e-02 -2.5719e+00 -1.0042e+00 -1.3458e+00 +2.8050e+00 +2.4135e+00
15098 +3.143387238e+00 +3.143387238e+00 +5.939833872e+02 +5.939833872e+02 +1.4852e+00 -2.9716e+00 -2.9973e+00 -8.9030e-01 +1.2918e-01 +8.1044e-01 +2.1822e+00 -8.4346e-01 +3.0996e+00 -1.4754e+00 -4.4736e-01 -3.3685e-01 +2.1279e+00 +1.1166e+00 -2.2752e-01 -2.5274e+00 -8.1655e-01 -1.2575e+00 +2.7947e+00 +2.3476e+00
17562 +2.871908025e+00 +2.871908025e+00 +5.937119080e+02 +5.937119080e+02 +1.3491e+00 -3.1001e+00 -3.2346e+00 -7.1724e-01 +2.4683e-02 +6.6563e-01 +1.8549e+00 -6.8136e-01 +3.0785e+00 -1.6650e+00 -4.4095e-01 -5.6416e-01 +2.1364e+00 +1.1760e+00 -2.5759e-01 -2.5581e+00 -9.5555e-01 -1.1114e+00 +2.6612e+00 +2.2499e+00
17704 +2.616274884e+00 +2.616274884e+00 +5.934562749e+02 +5.934562749e+02 +1.3689e+00 -3.1768e+00 -3.3072e+00 -8.0998e-01 +1.5006e-01 +8.1664e-01 +2.0775e+00 -7.9287e-01 +3.0827e+00 -1.6411e+00 -5.8453e-01 -4.5086e-01 +2.1741e+00 +1.0930e+00 -4.0926e-01 -2.6208e+00 -9.8614e-01 -1.2096e+00 +2.6934e+00 +2.3657e+00
17847 +2.376516646e+00 +2.376516646e+00 +5.932165166e+02 +5.932165166e+02 +1.2596e+00 -3.1920e+00 -3.3331e+00 -7.6712e-01 +4.1438e-02 +8.6394e-01 +2.1189e+00 -7.3942e-01 +3.1172e+00 -1.6938e+00 -3.3245e-01 -5.2404e-01 +2.0451e+00 +1.1539e+00 -5.5442e-01 -2.4703e+00 -9.0826e-01 -1.0679e+00 +2.6768e+00 +2.3474e+00
17880 +2.223336359e+00 +2.223336359e+00 +5.930633364e+02 +5.930633364e+02 +1.2767e+00 -3.1653e+00 -3.3134e+00 -7.6580e-01 -3.9901e-02 +8.8550e-01 +2.2122e+00 -8.3099e-01 +3.0504e+00 -1.8710e+00 -5.1195e-01 -7.1740e-01 +2.1777e+00 +1.1512e+00 -3.6766e-01 -2.5268e+00 -9.2749e-01 -1.1452e+00 +2.7449e+00 +2.1967e+00
18032 +2.042138822e+00 +2.042138822e+00 +5.928821388e+02 +5.928821388e+02 +1.3839e+00 -3.1112e+00 -3.3170e+00 -1.0404e+00 -2.3984e-02 +8.5161e-01 +2.1954e+00 -9.1332e-01 +3.3455e+00 -1.7400e+00 -5.8980e-01 -5.8759e-01 +2.1895e+00 +1.1225e+00 -4.5944e-01 -2.4718e+00 -8.8515e-01 -1.2181e+00 +2.7201e+00 +2.3618e+00
18175 +1.905404501e+00 +1.905404501e+00 +5.927454045e+02 +5.927454045e+02 +1.2293e+00 -3.1377e+00 -3.3148e+00 -1.0294e+00 -5.4246e-02 +8.5182e-01 +2.2868e+00 -9.2167e-01 +3.2359e+00 -1.6843e+00 -4.2967e-01 -5.4275e-01 +2.1257e+00 +1.1083e+00 -3.2027e-01 -2.6080e+00 -8.5325e-01 -1.2690e+00 +2.8753e+00 +2.3003e+00
18185 +1.798344101e+00 +1.798344101e+00 +5.926383441e+02 +5.926383441e+02 +1.1711e+00 -3.1889e+00 -3.2255e+00 -1.0544e+00 -7.2418e-02 +9.0217e-01 +2.3951e+00 -9.6370e-01 +3.3090e+00 -1.7288e+00 -3.7009e-01 -5.6280e-01 +2.1930e+00 +1.0933e+00 -3.8270e-01 -2.6714e+00 -8.0144e-01 -1.2911e+00 +2.8374e+00 +2.2786e+00
18198 +1.728440309e+00 +1.728440309e+00 +5.925684403e+02 +5.925684403e+02 +1.1694e+00 -3.2223e+00 -3.2128e+00 -1.0542e+00 -3.4631e-02 +9.5933e-01 +2.3896e+00 -9.0045e-01 +3.2621e+00 -1.7781e+00 -3.3941e-01 -6.2764e-01 +2.2518e+00 +1.0831e+00 -4.1673e-01 -2.7889e+00 -7.9297e-01 -1.2556e+00 +2.8287e+00 +2.2592e+00
18385 +1.441562218e+00 +1.441562218e+00 +5.922815622e+02 +5.922815622e+02 +1.2485e+00 -3.1861e+00 -3.3278e+00 -9.8098e-01 -7.2629e-02 +8.6354e-01 +2.2494e+00 -8.3722e-01 +3.1176e+00 -1.7734e+00 -5.3148e-01 -5.8789e-01 +2.3174e+00 +1.2857e+00 -4.9354e-01 -2.7836e+00 -8.8933e-01 -1.2026e+00 +2.6208e+00 +2.5761e+00
18404 +1.404716198e+00 +1.404716198e+00 +5.922447162e+02 +5.922447162e+02 +1.2666e+00 -3.2284e+00 -3.3308e+00 -9.9125e-01 -9.0918e-02 +9.4688e-01 +2.2125e+00 -7.9657e-01 +3.1413e+00 -1.8605e+00 -5.1143e-01 -5.2990e-01 +2.2434e+00 +1.3559e+00 -5.3052e-01 -2.7923e+00 -8.1382e-01 -1.2000e+00 +2.7367e+00 +2.6149e+00
18774 +1.368935968e+00 +1.368935968e+00 +5.922089360e+02 +5.922089360e+02 +1.2309e+00 -3.3454e+00 -3.2876e+00 -1.0226e+00 +5.2464e-02 +7.7778e-01 +2.3308e+00 -8.2100e-01 +3.0780e+00 -1.8135e+00 -3.0885e-01 -6.1643e-01 +2.2047e+00 +1.2668e+00 -5.0701e-01 -2.7105e+00 -8.2434e-01 -1.1793e+00 +2.7154e+00 +2.2674e+00
19501 +1.333459229e+00 +1.333459229e+00 +5.921734592e+02 +5.921734592e+02 +1.2654e+00 -3.0885e+00 -3.2762e+00 -1.0895e+00 -6.6538e-02 +8.8580e-01 +2.2549e+00 -7.8114e-01 +3.1535e+00 -1.6680e+00 -2.9419e-01 -3.7525e-01 +2.2130e+00 +1.2007e+00 -3.6355e-01 -2.5947e+00 -6.9936e-01 -1.1183e+00 +2.8302e+00 +2.4267e+00
19721 +1.193312057e+00 +1.193312057e+00 +5.920333121e+02 +5.920333121e+02 +1.2778e+00 -3.1897e+00 -3.4244e+00 -1.0501e+00 -1.3180e-01 +9.5824e-01 +2.2293e+00 -7.9946e-01 +3.0741e+00 -1.7245e+00 -3.1881e-01 -6.5371e-01 +2.3521e+00 +1.2096e+00 -5.2743e-01 -2.5861e+00 -7.8451e-01 -1.1701e+00 +2.7452e+00 +2.5631e+00
19745 +1.089114076e+00 +1.089114076e+00 +5.919291141e+02 +5.919291141e+02 +1.4214e+00 -3.2002e+00 -3.4539e+00 -1.0472e+00 -2.3428e-02 +7.9707e-01 +2.2337e+00 -7.5157e-01 +3.1479e+00 -1.7867e+00 -3.7191e-01 -7.2937e-01 +2.3057e+00 +1.2371e+00 -5.7933e-01 -2.6573e+00 -7.8707e-01 -1.2005e+00 +2.6980e+00 +2.5504e+00
19790 +1.062043306e+00 +1.062043306e+00 +5.919020433e+02 +5.919020433e+02 +1.2413e+00 -3.1485e+00 -3.3840e+00 -1.0533e+00 -5.9032e-02 +8.7629e-01 +2.2936e+00 -8.4385e-01 +3.0691e+00 -1.8152e+00 -2.8536e-01 -6.6941e-01 +2.2244e+00 +1.2504e+00 -5.4279e-01 -2.6448e+00 -7.3683e-01 -1.1386e+00 +2.8247e+00 +2.4731e+00
19795 +9.621182452e-01 +9.621182452e-01 +5.918021182e+02 +5.918021182e+02 +1.2766e+00 -3.2218e+00 -3.3487e+00 -1.0841e+00 -1.4528e-01 +8.9523e-01 +2.3393e+00 -8.2648e-01 +2.9891e+00 -1.7876e+00 -2.4059e-01 -7.4567e-01 +2.2281e+00 +1.2777e+00 -5.1505e-01 -2.6165e+00 -7.5287e-01 -1.1750e+00 +2.8265e+00 +2.4454e+00
19801 +8.258321758e-01 +8.258321758e-01 +5.916658322e+02 +5.916658322e+02 +1.2926e+00 -3.2510e+00 -3.3886e+00 -1.0489e+00 -5.0894e-02 +8.6146e-01 +2.2826e+00 -9.0858e-01 +3.1188e+00 -1.7928e+00 -2.6336e-01 -6.9171e-01 +2.1886e+00 +1.2298e+00 -5.5550e-01 -2.6967e+00 -7.1484e-01 -1.1176e+00 +2.7964e+00 +2.4311e+00
20502 +7.780830971e-01 +7.780830971e-01 +5.916180831e+02 +5.916180831e+02 +1.3744e+00 -3.2449e+00 -3.4745e+00 -9.6119e-01 -1.3760e-01 +8.3912e-01 +2.2981e+00 -7.8591e-01 +3.1419e+00 -1.7995e+00 -2.9372e-01 -6.3484e-01 +2.2362e+00 +1.2135e+00 -4.0517e-01 -2.5864e+00 -7.4917e-01 -1.1724e+00 +2.7265e+00 +2.5120e+00
21020 +7.286879283e-01 +7.286879283e-01 +5.915686879e+02 +5.915686879e+02 +1.3759e+00 -3.1237e+00 -3.5574e+00 -1.0614e+00 -9.6027e-02 +8.3634e-01 +2.3594e+00 -8.2905e-01 +3.0622e+00 -1.8194e+00 -2.8991e-01 -6.0215e-01 +2.2372e+00 +1.1835e+00 -5.4266e-01 -2.6101e+00 -7.3753e-01 -1.1535e+00 +2.7820e+00 +2.5821e+00
21031 +7.144794595e-01 +7.144794595e-01 +5.915544795e+02 +5.915544795e+02 +1.3261e+00 -3.1072e+00 -3.5645e+00 -1.0882e+00 -1.2835e-01 +8.4126e-01 +2.3824e+00 -8.6167e-01 +3.1142e+00 -1.7973e+00 -2.7086e-01 -6.4041e-01 +2.2364e+00 +1.1817e+00 -5.3152e-01 -2.6501e+00 -6.7733e-01 -1.1445e+00 +2.7939e+00 +2.5669e+00
21145 +7.022039157e-01 +7.022039157e-01 +5.915422039e+02 +5.915422039e+02 +1.4603e+00 -3.2868e+00 -3.3650e+00 -1.1479e+00 -3.3449e-02 +8.5952e-01 +2.3545e+00 -7.8898e-01 +3.1629e+00 -1.8069e+00 -2.6625e-01 -5.3778e-01 +2.2019e+00 +1.3508e+00 -4.9597e-01 -2.6950e+00 -7.0019e-01 -1.1124e+00 +2.7478e+00 +2.4298e+00
