% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
808 +2.601064229e+00 +2.601064229e+00 +3.978106423e+01 +3.978106423e+01 -3.1048e+00 +8.0038e-01 +2.8950e+00 -2.0384e+00 -4.6013e+00 -5.5264e-01 -2.8758e+00 -3.3233e+00 +1.4186e+00 +3.6947e+00 -8.5028e-01 +5.3500e-01 -1.0662e+00 -3.4061e-01 +3.3929e+00 -1.8974e-01 -1.2592e+00 -2.2967e+00 +2.4476e+00 +2.6322e+00
958 +2.523283079e+00 +2.523283079e+00 +3.970328308e+01 +3.970328308e+01 -2.7614e+00 +1.1383e+00 +2.4607e+00 -2.1417e+00 -4.6396e+00 -5.4132e-01 -2.3378e+00 -3.1734e+00 +1.4587e+00 +3.8245e+00 -6.4569e-01 +5.2879e-01 -9.3894e-01 -5.1070e-01 +3.4198e+00 -3.1288e-01 -1.4639e+00 -2.5664e+00 +2.2271e+00 +2.9741e+00
1051 +2.460850479e+00 +2.460850479e+00 +3.964085048e+01 +3.964085048e+01 -2.5796e+00 +1.1436e+00 +2.5173e+00 -2.0400e+00 -4.6190e+00 -4.8153e-01 -2.0966e+00 -3.3922e+00 +1.6323e+00 +3.8238e+00 -6.0232e-01 +5.8483e-01 -1.2240e+00 -5.0996e-01 +3.3180e+00 -3.4895e-01 -1.2869e+00 -2.6466e+00 +2.0906e+00 +2.8089e+00
1056 +2.380859653e+00 +2.380859653e+00 +3.956085965e+01 +3.956085965e+01 -2.6752e+00 +1.1249e+00 +2.4949e+00 -2.0305e+00 -4.6836e+00 -4.4013e-01 -2.1000e+00 -3.4152e+00 +1.6671e+00 +3.8775e+00 -5.5853e-01 +6.6202e-01 -1.1923e+00 -4.9701e-01 +3.2355e+00 -3.0828e-01 -1.2645e+00 -2.7157e+00 +2.0177e+00 +2.8888e+00
1319 +2.310156591e+00 +2.310156591e+00 +3.949015659e+01 +3.949015659e+01 -2.8842e+00 +1.1731e+00 +2.2590e+00 -2.0591e+00 -4.6356e+00 -3.0593e-01 -2.1149e+00 -3.5049e+00 +1.8686e+00 +3.8995e+00 -5.1602e-01 +3.8903e-01 -1.2462e+00 -6.5167e-01 +3.2468e+00 -4.8798e-01 -1.3163e+00 -2.5018e+00 +2.2227e+00 +3.0505e+00
1329 +2.275390116e+00 +2.275390116e+00 +3.945539012e+01 +3.945539012e+01 -2.8788e+00 +1.1762e+00 +2.2786e+00 -2.0560e+00 -4.6385e+00 -3.1194e-01 -2.1154e+00 -3.5028e+00 +1.8579e+00 +3.9048e+00 -5.1505e-01 +4.1016e-01 -1.2340e+00 -6.3856e-01 +3.2397e+00 -4.8712e-01 -1.3109e+00 -2.5252e+00 +2.2220e+00 +3.0462e+00
1352 +2.208946564e+00 +2.208946564e+00 +3.938894656e+01 +3.938894656e+01 -2.8589e+00 +1.2288e+00 +2.2639e+00 -2.0783e+00 -4.6782e+00 -3.2370e-01 -2.1536e+00 -3.4656e+00 +1.8630e+00 +3.8936e+00 -5.0160e-01 +4.6372e-01 -1.2053e+00 -6.3595e-01 +3.2255e+00 -5.1331e-01 -1.3021e+00 -2.5420e+00 +2.2413e+00 +3.0242e+00
1429 +2.129905379e+00 +2.129905379e+00 +3.930990538e+01 +3.930990538e+01 -2.8831e+00 +1.2175e+00 +2.2832e+00 -2.1108e+00 -4.6076e+00 -3.3593e-01 -2.0853e+00 -3.4585e+00 +1.8718e+00 +3.8901e+00 -5.3181e-01 +4.2402e-01 -1.2275e+00 -6.2696e-01 +3.2546e+00 -4.6843e-01 -1.3200e+00 -2.5171e+00 +2.2233e+00 +3.0451e+00
1686 +2.079033755e+00 +2.079033755e+00 +3.925903376e+01 +3.925903376e+01 -2.8778e+00 +1.2421e+00 +2.3292e+00 -2.0596e+00 -4.6097e+00 -3.2345e-01 -2.0798e+00 -3.3996e+00 +1.9106e+00 +3.8999e+00 -4.6135e-01 +4.0072e-01 -1.1688e+00 -6.2247e-01 +3.2432e+00 -4.7478e-01 -1.2884e+00 -2.4987e+00 +2.2402e+00 +3.0513e+00
1876 +2.040288574e+00 +2.040288574e+00 +3.922028857e+01 +3.922028857e+01 -2.8683e+00 +1.2416e+00 +2.2899e+00 -2.0759e+00 -4.6097e+00 -3.3749e-01 -2.0785e+00 -3.4196e+00 +1.8920e+00 +3.9069e+00 -4.8266e-01 +4.2361e-01 -1.1783e+00 -6.3710e-01 +3.2486e+00 -4.7715e-01 -1.2899e+00 -2.4947e+00 +2.2471e+00 +3.0248e+00
2023 +1.984760432e+00 +1.984760432e+00 +3.916476043e+01 +3.916476043e+01 -2.8748e+00 +1.2328e+00 +2.2646e+00 -2.0694e+00 -4.6251e+00 -3.3136e-01 -2.0883e+00 -3.4173e+00 +1.8884e+00 +3.9200e+00 -4.9898e-01 +4.0805e-01 -1.1859e+00 -6.4611e-01 +3.2571e+00 -4.6871e-01 -1.2943e+00 -2.4905e+00 +2.2460e+00 +3.0320e+00
2732 +1.949660433e+00 +1.949660433e+00 +3.912966043e+01 +3.912966043e+01 -2.8612e+00 +1.2362e+00 +2.2698e+00 -2.0744e+00 -4.6351e+00 -3.4717e-01 -2.0824e+00 -3.4224e+00 +1.8963e+00 +3.9098e+00 -5.0786e-01 +4.0545e-01 -1.1922e+00 -6.3519e-01 +3.2746e+00 -4.7264e-01 -1.2921e+00 -2.4838e+00 +2.2367e+00 +3.0391e+00
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.445935349e+01 +1.445935349e+01 -1.334406465e+02 -1.334406465e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
8 +1.313225406e+01 +1.313225406e+01 -1.347677459e+02 -1.347677459e+02 -1.7767e+00 +1.5590e+00 +1.9226e+00 +2.2370e-01 -2.0794e+00 -1.9539e-01 -1.2421e+00 +1.0676e+00 -1.1723e+00 +2.5464e-01 +3.4703e-02 +1.7630e-02 -8.3587e-01 -6.5758e-01 -2.2968e-02 -1.2413e+00 +6.2977e-01 +8.3009e-01 -8.9469e-01 +7.6628e-01
13 +1.097369817e+01 +1.097369817e+01 -1.369263018e+02 -1.369263018e+02 -1.3735e-01 +4.6343e-01 +7.5236e-01 +3.5115e-01 -1.9747e+00 -1.0241e+00 -1.0343e-01 +6.4446e-01 -6.9202e-01 +7.7519e-01 -2.0043e+00 +7.4177e-03 +1.9211e+00 -2.3057e-01 +1.0504e+00 -8.9540e-01 -2.4818e-01 +3.9756e-02 -1.3640e+00 +9.5105e-01
18 +1.075358469e+01 +1.075358469e+01 -1.371464153e+02 -1.371464153e+02 -1.0551e+00 +6.4053e-01 +1.4450e+00 +1.0423e+00 -2.7750e+00 -6.1305e-01 -2.3036e+00 +2.3233e-01 -1.7766e+00 +6.9913e-01 -3.0161e-01 -1.4183e+00 -1.9334e-01 -1.0933e+00 -1.2324e-01 -1.4006e+00 -1.9119e-01 +6.1572e-01 +1.5725e-01 -6.8259e-02
115 +1.057634919e+01 +1.057634919e+01 -1.373236508e+02 -1.373236508e+02 +2.3953e-01 -1.7589e+00 -2.6135e-01 +7.1468e-01 -4.6898e+00 -1.2524e+00 -5.9268e-01 +1.9197e-01 -1.8523e+00 +7.0501e-01 +1.1153e+00 +1.2722e+00 +7.0214e-01 -1.7731e+00 -1.4033e+00 -3.3288e+00 -1.0567e+00 -1.2102e+00 -4.5353e+00 -3.9600e-02
127 +9.891884723e+00 +9.891884723e+00 -1.380081153e+02 -1.380081153e+02 +1.2778e+00 -1.8287e+00 -9.8347e-01 +5.3896e-01 -4.7481e+00 -2.6167e-01 +6.3017e-02 -6.0765e-02 -2.1491e+00 -6.3215e-02 +4.1907e-01 +9.1243e-01 +1.0885e+00 -2.3862e+00 -1.1478e+00 -2.0202e+00 -2.1617e+00 -1.4792e+00 -4.6252e+00 -5.8669e-02
135 +8.960607999e+00 +8.960607999e+00 -1.389393920e+02 -1.389393920e+02 +1.0688e+00 -1.6948e+00 -8.6911e-01 +1.0626e+00 -4.7964e+00 -8.4367e-01 +9.7145e-01 +1.1191e-01 -1.9751e+00 -2.3065e-01 -3.2132e-01 +9.2874e-02 -4.6457e-02 -1.9585e+00 -1.4381e+00 -3.1407e+00 -2.4543e+00 -1.3797e+00 -4.8838e+00 +8.3587e-02
182 +7.608113120e+00 +7.608113120e+00 -1.402918869e+02 -1.402918869e+02 +1.9624e+00 -6.6457e-01 -4.2768e-01 +8.1981e-01 -1.8022e+00 -1.3792e-01 +5.6417e-01 +1.0965e+00 -2.5688e+00 -1.7010e+00 -1.4782e+00 +8.4699e-01 -4.2178e-01 -1.9946e+00 -2.5798e+00 -1.0702e+00 -7.1108e-01 -2.1966e-01 -5.0020e+00 +1.1663e+00
248 +6.979756352e+00 +6.979756352e+00 -1.409202436e+02 -1.409202436e+02 +1.1111e+00 -1.0066e+00 +3.8839e-01 -1.7380e-01 -2.5318e+00 -2.9006e-01 +1.1458e+00 -2.4936e-01 -3.9741e+00 +6.3053e-01 +1.5693e-01 +6.6910e-01 +1.6806e+00 -3.8348e+00 -1.8551e+00 -1.5036e+00 -2.5322e+00 -1.3222e+00 -4.7063e+00 +5.4762e-01
276 +6.687017532e+00 +6.687017532e+00 -1.412129825e+02 -1.412129825e+02 +9.2700e-01 -4.2426e-01 -5.0490e-01 -4.6534e-02 -3.2675e+00 +6.1706e-01 +1.0884e+00 -7.5231e-01 -3.1915e+00 +7.5906e-01 -6.4669e-01 +2.6836e+00 +8.7688e-02 -4.6338e+00 -2.1406e+00 -1.3163e+00 -1.6075e+00 -1.3425e+00 -3.6329e+00 +2.7094e-01
290 +5.951108331e+00 +5.951108331e+00 -1.419488917e+02 -1.419488917e+02 +1.7869e+00 +3.5303e-01 -5.0589e-01 +3.3110e-02 -4.3973e+00 +1.1703e+00 +6.4482e-01 -7.3864e-01 -2.6891e+00 +9.6590e-01 -1.6740e+00 +3.0480e+00 +3.8188e-01 -3.6286e+00 -2.2962e+00 -1.5938e+00 -1.1143e+00 -1.4481e+00 -3.9484e+00 -2.4976e-01
481 +5.580359771e+00 +5.580359771e+00 -1.423196402e+02 -1.423196402e+02 +1.8870e+00 -1.8552e-01 -8.7661e-01 -1.5219e-01 -2.3404e+00 +1.9020e+00 -8.6404e-02 -1.9370e+00 -2.5251e+00 +6.0908e-01 -7.8346e-01 +4.5468e+00 +1.5705e-01 -4.0166e+00 +2.6456e-01 -9.0232e-01 -1.1105e+00 -1.2732e+00 -2.3848e+00 -5.4295e-01
484 +5.092709361e+00 +5.092709361e+00 -1.428072906e+02 -1.428072906e+02 +1.9381e+00 +2.9484e-01 -7.6610e-01 -1.7563e-01 -2.1790e+00 +2.5157e+00 -9.9349e-01 -2.0200e+00 -2.5319e+00 +4.8790e-01 -8.2121e-01 +4.5959e+00 +4.1134e-01 -4.1762e+00 +2.3129e-01 -1.1812e+00 -8.8435e-01 -1.5297e+00 -2.2489e+00 -5.1952e-01
576 +3.991471431e+00 +3.991471431e+00 -1.439085286e+02 -1.439085286e+02 +2.2915e+00 -8.7918e-01 +3.4157e-01 -1.8137e-01 -2.9624e+00 +1.5918e+00 -7.9598e-01 -2.2140e+00 -2.5660e+00 +9.9391e-01 -2.3462e+00 +4.1755e+00 -8.0126e-01 -4.9642e+00 +1.2393e+00 -2.0085e+00 -8.9544e-01 -1.8025e+00 -2.7488e+00 +4.6866e-01
621 +3.900358091e+00 +3.900358091e+00 -1.439996419e+02 -1.439996419e+02 +2.1567e+00 -9.7004e-01 +5.5069e-01 -1.0852e+00 -3.3268e+00 +1.2518e+00 -1.5677e+00 -1.1661e+00 -2.6013e+00 +5.2101e-01 -2.6936e+00 +3.5827e+00 -5.0754e-01 -4.5056e+00 +7.6186e-01 -1.7977e+00 -1.6491e+00 -2.0168e+00 -3.2967e+00 +1.0594e+00
716 +3.846250313e+00 +3.846250313e+00 -1.440537497e+02 -1.440537497e+02 +2.7314e+00 -4.6740e-01 +9.9695e-01 -1.4488e+00 -2.3167e+00 +1.8545e+00 -2.2515e+00 -2.0040e+00 -2.2576e+00 +2.5794e-01 -2.3612e+00 +4.2054e+00 -8.0133e-01 -3.5222e+00 -4.7117e-01 -9.4634e-01 -6.7296e-01 -1.8154e+00 -2.0326e+00 +5.1308e-01
955 +3.690920493e+00 +3.690920493e+00 -1.442090795e+02 -1.442090795e+02 +1.0011e+00 +5.3217e-01 +7.2366e-01 -6.9405e-01 -4.4588e+00 +4.0998e-01 -2.6782e+00 -1.5849e+00 -1.9489e+00 +3.2326e-01 -1.5965e+00 +4.4667e+00 -4.7996e-01 -4.2058e+00 -3.1603e-01 -1.1483e+00 -1.1238e+00 -1.2933e+00 -2.3681e+00 +6.2587e-01
1508 +3.630698395e+00 +3.630698395e+00 -1.442693016e+02 -1.442693016e+02 +1.2042e+00 -4.0980e-02 +9.2629e-01 -1.0940e+00 -4.1115e+00 +1.0579e-01 -2.2768e+00 -1.8793e+00 -1.2675e+00 +1.5353e-03 -1.6806e+00 +4.3692e+00 -3.2103e-01 -3.9928e+00 -4.9665e-01 -1.7955e+00 -1.2610e+00 -1.4454e+00 -2.3663e+00 +9.7728e-01
1525 +3.427728557e+00 +3.427728557e+00 -1.444722714e+02 -1.444722714e+02 +1.2022e+00 +2.3152e-02 +9.2786e-01 -1.0828e+00 -4.1230e+00 +9.3413e-02 -2.2727e+00 -1.8482e+00 -1.2925e+00 -2.8953e-02 -1.7083e+00 +4.3595e+00 -2.8505e-01 -3.9909e+00 -4.6034e-01 -1.8050e+00 -1.3176e+00 -1.4283e+00 -2.3792e+00 +1.0386e+00
1553 +3.283556737e+00 +3.283556737e+00 -1.446164433e+02 -1.446164433e+02 +1.1990e+00 +3.1180e-02 +9.1844e-01 -1.0943e+00 -4.1125e+00 +6.5369e-02 -2.2708e+00 -1.9117e+00 -1.2815e+00 -3.3883e-02 -1.6988e+00 +4.3394e+00 -2.9989e-01 -3.9944e+00 -4.6468e-01 -1.7467e+00 -1.3029e+00 -1.4251e+00 -2.3819e+00 +1.0275e+00
1850 +3.223946533e+00 +3.223946533e+00 -1.446760535e+02 -1.446760535e+02 +1.2373e+00 +1.1261e-02 +9.1017e-01 -1.0946e+00 -4.1119e+00 +9.5814e-02 -2.3277e+00 -1.8697e+00 -1.2793e+00 +6.0830e-02 -1.6835e+00 +4.4088e+00 -2.8174e-01 -3.9684e+00 -4.9345e-01 -1.7525e+00 -1.3282e+00 -1.4538e+00 -2.4682e+00 +9.8306e-01
2010 +3.151736078e+00 +3.151736078e+00 -1.447482639e+02 -1.447482639e+02 +1.2282e+00 +5.3420e-02 +9.1063e-01 -1.1000e+00 -4.1013e+00 +8.8958e-02 -2.3259e+00 -1.8921e+00 -1.2961e+00 +2.7551e-02 -1.6729e+00 +4.4269e+00 -2.9668e-01 -3.9785e+00 -4.6049e-01 -1.7304e+00 -1.3096e+00 -1.4400e+00 -2.4687e+00 +9.6350e-01
2335 +3.089110058e+00 +3.089110058e+00 -1.448108899e+02 -1.448108899e+02 +1.2181e+00 +8.6304e-02 +9.1340e-01 -1.1035e+00 -4.1198e+00 +8.9617e-02 -2.3330e+00 -1.8972e+00 -1.2883e+00 +1.8895e-02 -1.6864e+00 +4.4175e+00 -3.2386e-01 -4.0101e+00 -4.5759e-01 -1.7285e+00 -1.3136e+00 -1.4129e+00 -2.4683e+00 +9.7131e-01
9307 +3.019862330e+00 +3.019862330e+00 -1.448801377e+02 -1.448801377e+02 +1.1933e+00 +1.2623e-01 +9.6821e-01 -1.1620e+00 -4.0370e+00 +1.1061e-01 -2.3364e+00 -1.9711e+00 -1.3045e+00 -4.4188e-02 -1.6094e+00 +4.3489e+00 -4.9181e-01 -4.0896e+00 -4.9696e-01 -1.7312e+00 -1.3587e+00 -1.2941e+00 -2.5133e+00 +9.4785e-01
38846 +2.951197120e+00 +2.951197120e+00 -1.449488029e+02 -1.449488029e+02 +1.3004e+00 +2.2389e-01 +1.1241e+00 -1.3542e+00 -3.8685e+00 -1.3255e-02 -2.2908e+00 -2.1109e+00 -1.4278e+00 -5.9958e-02 -1.4646e+00 +4.1363e+00 -7.6684e-01 -4.1955e+00 -6.2787e-01 -1.6353e+00 -1.4377e+00 -1.1837e+00 -2.4983e+00 +9.2648e-01
73237 +2.884005995e+00 +2.884005995e+00 -1.450159940e+02 -1.450159940e+02 +1.3839e+00 +3.1371e-01 +1.2240e+00 -1.4223e+00 -3.7397e+00 -1.0195e-01 -2.0222e+00 -2.0852e+00 -1.5628e+00 -9.9411e-02 -1.7250e+00 +4.0378e+00 -1.0859e+00 -4.3772e+00 -7.2186e-01 -1.7531e+00 -1.5301e+00 -1.3300e+00 -2.4350e+00 +6.0784e-01
97067 +2.818300052e+00 +2.818300052e+00 -1.450816999e+02 -1.450816999e+02 +1.4135e+00 +3.2860e-01 +1.3044e+00 -1.4140e+00 -3.6168e+00 -2.1691e-01 -1.7770e+00 -2.1215e+00 -1.6276e+00 -1.2626e-01 -1.9269e+00 +3.8177e+00 -1.3691e+00 -4.5492e+00 -8.0532e-01 -1.7291e+00 -1.7346e+00 -1.4020e+00 -2.4893e+00 +2.4337e-01
% function evaluation | noise-free fitness - Fopt (-6.080000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.062631142e+01 +1.062631142e+01 +4.546311423e+00 +4.546311423e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.006498931e+01 +1.006498931e+01 +3.984989307e+00 +3.984989307e+00 +7.3421e-01 +1.1045e-01 -1.5962e-01 +5.9835e-01 -6.6943e-01 -3.7456e-01 -1.3093e-01 -9.3365e-01 +4.4960e-01 -7.1605e-01 -9.6285e-01 +7.8150e-01 -9.6409e-01 -9.3359e-01 -1.4740e-01 +1.0037e+00 -2.9368e-01 +3.1082e-02 +7.3105e-01 +2.5530e-01
49 +7.329224100e+00 +7.329224100e+00 +1.249224100e+00 +1.249224100e+00 +1.6210e+00 -1.1300e+00 -1.3388e+00 -1.4166e+00 +5.1848e-01 +1.8791e-01 +1.0373e+00 -2.5327e+00 +2.6431e+00 -1.1106e+00 -2.8146e+00 +1.0797e-01 -8.9296e-01 -8.9458e-01 -1.2695e+00 +9.3504e-01 +1.4009e+00 -1.7862e+00 -1.1798e-01 +2.5014e+00
118 +6.712653875e+00 +6.712653875e+00 +6.326538750e-01 +6.326538750e-01 +1.3231e+00 -9.0640e-01 -2.5030e+00 -1.7179e+00 -1.0402e+00 +2.0018e+00 +4.6284e+00 -2.7603e+00 +8.5341e-01 -7.7701e-01 -4.7842e+00 +1.9341e+00 -2.5286e+00 -1.2869e+00 -2.9368e+00 +2.6147e-02 -1.4315e+00 -1.8714e+00 -6.4219e-01 +1.9684e+00
224 +6.308193582e+00 +6.308193582e+00 +2.281935819e-01 +2.281935819e-01 -5.3674e-01 -1.0017e+00 -3.3020e+00 -4.3087e+00 -3.0000e+00 +1.7726e+00 +1.3854e+00 -1.9251e+00 -1.2697e+00 -1.2681e+00 -3.4226e+00 +1.3712e+00 -1.1384e+00 -1.1512e+00 -3.2450e+00 -4.3537e-01 -2.1925e+00 -1.4144e+00 -9.6457e-01 -6.5814e-01
250 +6.046377784e+00 +6.046377784e+00 -3.362221592e-02 -3.362221592e-02 +2.2954e-01 -1.4671e+00 -3.6759e+00 -3.2970e+00 -2.3897e+00 +2.1756e+00 +1.5701e+00 -2.5933e+00 +1.0477e-01 -2.4717e+00 -3.8230e+00 +6.2169e-01 -4.9109e-01 -1.6163e+00 -3.1201e+00 -1.1761e+00 -2.6191e+00 -1.9747e+00 +2.0485e-01 -2.3344e-01
255 +5.011741672e+00 +5.011741672e+00 -1.068258328e+00 -1.068258328e+00 +8.0158e-01 -7.2192e-01 -3.5546e+00 -2.6164e+00 -2.0370e+00 +1.9215e+00 +1.7655e+00 -1.9707e+00 +6.9970e-01 -1.2392e+00 -3.6515e+00 +1.3699e+00 -1.0027e+00 -1.4323e+00 -3.4547e+00 -1.1773e+00 -1.9770e+00 -2.4147e+00 -6.1613e-01 +9.1004e-01
289 +4.754241923e+00 +4.754241923e+00 -1.325758077e+00 -1.325758077e+00 +5.0524e-01 -4.9932e-02 -3.5823e+00 -3.3261e+00 -2.2867e+00 +2.5358e+00 +2.1385e-01 -1.6628e+00 +8.5996e-01 -1.8133e+00 -4.3010e+00 +1.8012e+00 -1.0940e+00 -1.6239e+00 -4.1383e+00 -1.2727e+00 -1.8302e+00 -2.7881e+00 -1.1046e+00 +1.0587e+00
432 +4.428492138e+00 +4.428492138e+00 -1.651507862e+00 -1.651507862e+00 +4.5964e-02 -3.0535e-01 -2.2983e+00 -1.7468e+00 -1.6713e+00 +1.4757e+00 +6.5586e-01 -8.5935e-01 +1.9563e+00 -1.7964e+00 -4.2372e+00 +2.0058e+00 -1.3597e+00 -1.1202e+00 -4.4654e+00 -5.5166e-01 -3.4332e+00 -1.5209e+00 +1.2389e+00 +1.2488e+00
504 +4.325283263e+00 +4.325283263e+00 -1.754716737e+00 -1.754716737e+00 +2.5770e-01 -6.5719e-01 -3.1599e+00 -1.5059e+00 -1.5349e+00 +1.6570e+00 +9.7233e-01 +1.9121e-01 +7.2629e-01 -2.0133e+00 -3.8117e+00 +1.0267e+00 -1.2503e+00 -1.0487e+00 -3.7423e+00 -3.5454e-01 -3.2300e+00 -1.9645e+00 +9.2941e-01 +1.4036e+00
563 +3.950545633e+00 +3.950545633e+00 -2.129454367e+00 -2.129454367e+00 +2.0653e-01 +7.5970e-02 -3.2930e+00 -1.2076e+00 -1.4527e+00 +1.4790e+00 +1.3485e+00 -2.6900e-01 +9.1520e-01 -1.3197e+00 -3.3534e+00 +1.1972e+00 -1.7491e+00 -7.3425e-01 -3.1915e+00 -3.8160e-01 -3.1745e+00 -1.4054e+00 +2.9036e-01 +1.7019e+00
584 +3.543455654e+00 +3.543455654e+00 -2.536544346e+00 -2.536544346e+00 +3.0381e-01 +1.2010e-01 -3.5731e+00 -1.1650e+00 -1.5405e+00 +1.0521e+00 +1.5294e+00 -4.9791e-01 +4.1000e-01 -1.5287e+00 -3.3960e+00 +1.0650e+00 -1.5938e+00 -1.0750e+00 -3.1156e+00 -2.5087e-01 -3.1656e+00 -1.2142e+00 +4.7465e-01 +1.3332e+00
665 +3.340505783e+00 +3.340505783e+00 -2.739494217e+00 -2.739494217e+00 +1.1935e-01 -1.9286e-01 -3.3098e+00 -2.0845e+00 -1.4104e+00 +5.3833e-01 +1.5291e+00 -3.8320e-02 -3.3415e-01 -1.2929e+00 -3.1736e+00 +1.0381e+00 -1.8081e+00 -9.7544e-01 -3.3510e+00 -4.2399e-02 -3.3480e+00 -1.1508e+00 -1.3092e-02 +1.2644e+00
685 +2.688963471e+00 +2.688963471e+00 -3.391036529e+00 -3.391036529e+00 +4.8271e-01 -1.6451e-01 -3.2585e+00 -2.2527e+00 -1.0423e+00 +5.1344e-01 +1.5341e+00 -2.3713e-01 -2.0596e-01 -1.3726e+00 -3.0826e+00 +1.2110e+00 -1.9468e+00 -1.1072e+00 -3.3263e+00 -4.9476e-02 -3.1045e+00 -1.3498e+00 -2.7869e-01 +1.1167e+00
699 +2.496809385e+00 +2.496809385e+00 -3.583190615e+00 -3.583190615e+00 +2.3963e-01 -3.1809e-01 -3.4593e+00 -2.0565e+00 -1.1725e+00 +6.0256e-01 +1.3248e+00 -1.7937e-01 -1.7361e-01 -1.3170e+00 -2.9632e+00 +1.0989e+00 -1.9401e+00 -1.0005e+00 -3.3080e+00 -9.1529e-02 -3.1825e+00 -1.2127e+00 -2.6123e-01 +1.1882e+00
946 +2.318393878e+00 +2.318393878e+00 -3.761606122e+00 -3.761606122e+00 +1.0469e-01 -3.5230e-01 -3.5771e+00 -1.8483e+00 -1.0162e+00 +5.2920e-01 +1.5494e+00 -1.2275e-01 -2.3428e-02 -1.4511e+00 -2.9886e+00 +1.0113e+00 -1.7755e+00 -9.7981e-01 -3.3215e+00 -3.5956e-01 -3.3950e+00 -1.3647e+00 -9.4158e-02 +1.3376e+00
990 +2.224256890e+00 +2.224256890e+00 -3.855743110e+00 -3.855743110e+00 +1.1168e-01 -3.4121e-01 -3.5611e+00 -1.8169e+00 -9.4004e-01 +5.1667e-01 +1.4970e+00 -1.4003e-01 +1.5919e-03 -1.4802e+00 -3.0184e+00 +1.0320e+00 -1.7191e+00 -9.7154e-01 -3.2179e+00 -3.0990e-01 -3.3560e+00 -1.3170e+00 -1.6106e-01 +1.3527e+00
1061 +2.158419629e+00 +2.158419629e+00 -3.921580371e+00 -3.921580371e+00 +8.1114e-02 -3.3826e-01 -3.6263e+00 -1.8759e+00 -9.6987e-01 +5.1873e-01 +1.5500e+00 -2.2049e-01 -5.3955e-02 -1.4749e+00 -3.0166e+00 +1.0627e+00 -1.7754e+00 -1.0029e+00 -3.2842e+00 -3.0887e-01 -3.3577e+00 -1.3230e+00 -1.6233e-01 +1.3913e+00
1062 +2.011682862e+00 +2.011682862e+00 -4.068317138e+00 -4.068317138e+00 +9.9609e-02 -3.5454e-01 -3.6096e+00 -1.8529e+00 -9.8656e-01 +5.3136e-01 +1.5400e+00 -2.0075e-01 -6.0486e-02 -1.4694e+00 -3.0186e+00 +1.0689e+00 -1.7659e+00 -9.9295e-01 -3.2584e+00 -3.2380e-01 -3.3599e+00 -1.3141e+00 -1.6921e-01 +1.3589e+00
1243 +1.981443204e+00 +1.981443204e+00 -4.098556796e+00 -4.098556796e+00 +1.2405e-01 -3.6895e-01 -3.6496e+00 -1.8301e+00 -9.9647e-01 +5.6463e-01 +1.5527e+00 -1.4289e-01 -4.5871e-02 -1.4561e+00 -3.0135e+00 +1.0683e+00 -1.7850e+00 -1.0074e+00 -3.2711e+00 -3.3902e-01 -3.3135e+00 -1.2821e+00 -1.4680e-01 +1.3551e+00
1424 +1.933591509e+00 +1.933591509e+00 -4.146408491e+00 -4.146408491e+00 +1.2371e-01 -3.6119e-01 -3.6615e+00 -1.8651e+00 -1.0279e+00 +6.1684e-01 +1.5723e+00 -1.3964e-01 -5.6041e-02 -1.4239e+00 -3.0120e+00 +1.1248e+00 -1.7766e+00 -1.0155e+00 -3.2598e+00 -3.3726e-01 -3.3409e+00 -1.2988e+00 -1.4341e-01 +1.3828e+00
2053 +1.899413506e+00 +1.899413506e+00 -4.180586494e+00 -4.180586494e+00 +1.2405e-01 -3.6215e-01 -3.6568e+00 -1.8642e+00 -1.0308e+00 +6.1242e-01 +1.5942e+00 -1.7599e-01 -3.7209e-02 -1.4196e+00 -3.0039e+00 +1.1516e+00 -1.7438e+00 -1.0256e+00 -3.2638e+00 -3.2482e-01 -3.3620e+00 -1.2956e+00 -1.7446e-01 +1.3807e+00
2602 +1.860160686e+00 +1.860160686e+00 -4.219839314e+00 -4.219839314e+00 +1.2426e-01 -3.7064e-01 -3.6406e+00 -1.8676e+00 -1.0338e+00 +6.1838e-01 +1.5788e+00 -1.8892e-01 -3.2218e-02 -1.4157e+00 -3.0093e+00 +1.1426e+00 -1.7455e+00 -1.0249e+00 -3.2697e+00 -3.3258e-01 -3.3532e+00 -1.2839e+00 -1.7094e-01 +1.3805e+00
