% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1931 +1.113576084e+01 +1.113576084e+01 -4.607423916e+01 -4.607423916e+01 -6.2437e-01 +5.9299e+00 -3.0554e+00 -7.7481e+00 +2.7339e+00 -1.2096e+00 -1.8183e+00 +1.6201e-01 +2.3744e+00 +5.0983e+00 -4.5701e+00 +3.9425e+00 +2.2830e+00 -2.0577e+00 -8.3870e-01 -1.9606e-01 +4.4810e-01 +6.0451e-01 -3.6966e+00 -4.7386e+00
1985 +1.087991291e+01 +1.087991291e+01 -4.633008709e+01 -4.633008709e+01 -6.4433e-01 +5.9518e+00 -3.0241e+00 -7.7467e+00 +2.7695e+00 -1.1601e+00 -1.8097e+00 +6.1070e-02 +2.4069e+00 +5.1335e+00 -4.6131e+00 +3.9461e+00 +2.2697e+00 -2.0472e+00 -8.3209e-01 -2.0768e-01 +4.6662e-01 +6.0989e-01 -3.6750e+00 -4.7008e+00
2000 +1.071067394e+01 +1.071067394e+01 -4.649932606e+01 -4.649932606e+01 -6.4403e-01 +5.9621e+00 -3.0323e+00 -7.7376e+00 +2.7688e+00 -1.1729e+00 -1.8015e+00 +7.3059e-02 +2.4120e+00 +5.1278e+00 -4.6010e+00 +3.9460e+00 +2.2827e+00 -2.0670e+00 -8.4551e-01 -2.3380e-01 +4.8327e-01 +5.9725e-01 -3.6802e+00 -4.6991e+00
2002 +1.017823356e+01 +1.017823356e+01 -4.703176644e+01 -4.703176644e+01 -6.4524e-01 +5.9707e+00 -3.0245e+00 -7.7191e+00 +2.7566e+00 -1.1957e+00 -1.8126e+00 +7.9139e-02 +2.4201e+00 +5.1095e+00 -4.6158e+00 +3.9513e+00 +2.2778e+00 -2.0469e+00 -8.5257e-01 -2.1597e-01 +4.7521e-01 +6.0774e-01 -3.6881e+00 -4.7134e+00
2038 +9.773661179e+00 +9.773661179e+00 -4.743633882e+01 -4.743633882e+01 -6.4145e-01 +5.9892e+00 -3.0335e+00 -7.6931e+00 +2.7577e+00 -1.2394e+00 -1.8182e+00 +8.0532e-02 +2.4119e+00 +5.0936e+00 -4.6135e+00 +3.9121e+00 +2.2612e+00 -2.0582e+00 -8.2609e-01 -2.3064e-01 +4.9243e-01 +6.2778e-01 -3.6790e+00 -4.7073e+00
2059 +9.343824935e+00 +9.343824935e+00 -4.786617506e+01 -4.786617506e+01 -6.6989e-01 +5.9956e+00 -3.0473e+00 -7.6816e+00 +2.7734e+00 -1.2561e+00 -1.8181e+00 +7.2269e-02 +2.3962e+00 +5.0971e+00 -4.5785e+00 +3.8992e+00 +2.2870e+00 -2.0333e+00 -8.3174e-01 -2.3370e-01 +4.9082e-01 +6.1598e-01 -3.6988e+00 -4.7021e+00
2062 +9.197247396e+00 +9.197247396e+00 -4.801275260e+01 -4.801275260e+01 -6.6758e-01 +6.0068e+00 -3.0570e+00 -7.6757e+00 +2.7771e+00 -1.2333e+00 -1.8119e+00 +5.3605e-02 +2.3870e+00 +5.1060e+00 -4.5893e+00 +3.8966e+00 +2.2913e+00 -2.0338e+00 -8.3290e-01 -2.3473e-01 +4.8382e-01 +6.1954e-01 -3.6931e+00 -4.6974e+00
2106 +9.064240105e+00 +9.064240105e+00 -4.814575989e+01 -4.814575989e+01 -6.6151e-01 +6.0198e+00 -3.0589e+00 -7.6707e+00 +2.7968e+00 -1.2700e+00 -1.8075e+00 +5.0780e-02 +2.3472e+00 +5.1135e+00 -4.6117e+00 +3.8956e+00 +2.2939e+00 -2.0181e+00 -8.4344e-01 -2.0917e-01 +4.8668e-01 +6.0873e-01 -3.6698e+00 -4.6929e+00
2183 +8.831665532e+00 +8.831665532e+00 -4.837833447e+01 -4.837833447e+01 -6.9792e-01 +6.0350e+00 -3.0580e+00 -7.6372e+00 +2.8134e+00 -1.3089e+00 -1.8166e+00 +4.8081e-02 +2.3357e+00 +5.1136e+00 -4.6519e+00 +3.8687e+00 +2.2685e+00 -2.0529e+00 -8.2921e-01 -2.0849e-01 +4.7613e-01 +6.1745e-01 -3.7270e+00 -4.6844e+00
2203 +8.652068530e+00 +8.652068530e+00 -4.855793147e+01 -4.855793147e+01 -7.0008e-01 +6.0224e+00 -3.0713e+00 -7.6518e+00 +2.8248e+00 -1.3237e+00 -1.8183e+00 +5.8590e-02 +2.3404e+00 +5.1063e+00 -4.6733e+00 +3.8578e+00 +2.2651e+00 -2.0623e+00 -8.3186e-01 -2.0506e-01 +4.7487e-01 +6.0993e-01 -3.7272e+00 -4.6915e+00
2557 +8.508080147e+00 +8.508080147e+00 -4.870191985e+01 -4.870191985e+01 -6.6080e-01 +6.0404e+00 -3.0660e+00 -7.6389e+00 +2.8074e+00 -1.2765e+00 -1.8192e+00 +7.4157e-02 +2.3261e+00 +5.1088e+00 -4.6801e+00 +3.8931e+00 +2.2315e+00 -2.0500e+00 -8.1918e-01 -2.1005e-01 +4.5740e-01 +6.2884e-01 -3.6828e+00 -4.6931e+00
2622 +8.304062045e+00 +8.304062045e+00 -4.890593795e+01 -4.890593795e+01 -6.6233e-01 +6.0424e+00 -3.0707e+00 -7.6400e+00 +2.8129e+00 -1.2555e+00 -1.8169e+00 +7.0697e-02 +2.3354e+00 +5.0963e+00 -4.6674e+00 +3.9015e+00 +2.2391e+00 -2.0456e+00 -8.1024e-01 -2.1170e-01 +4.5694e-01 +6.3278e-01 -3.6865e+00 -4.6913e+00
2880 +8.080630646e+00 +8.080630646e+00 -4.912936935e+01 -4.912936935e+01 -6.8004e-01 +6.0424e+00 -3.0721e+00 -7.6411e+00 +2.8187e+00 -1.2699e+00 -1.8142e+00 +5.2885e-02 +2.3366e+00 +5.0815e+00 -4.6694e+00 +3.8979e+00 +2.2396e+00 -2.0464e+00 -8.0622e-01 -2.1412e-01 +4.4793e-01 +6.2613e-01 -3.6834e+00 -4.6905e+00
3053 +7.925411945e+00 +7.925411945e+00 -4.928458805e+01 -4.928458805e+01 -6.8074e-01 +6.0402e+00 -3.0726e+00 -7.6358e+00 +2.8252e+00 -1.2692e+00 -1.8093e+00 +6.1483e-02 +2.3481e+00 +5.0812e+00 -4.6746e+00 +3.8944e+00 +2.2392e+00 -2.0517e+00 -8.0389e-01 -2.1192e-01 +4.5648e-01 +6.3188e-01 -3.6864e+00 -4.6831e+00
3573 +7.762344991e+00 +7.762344991e+00 -4.944765501e+01 -4.944765501e+01 -6.7579e-01 +6.0414e+00 -3.0722e+00 -7.6398e+00 +2.8258e+00 -1.2653e+00 -1.8095e+00 +6.3899e-02 +2.3450e+00 +5.0732e+00 -4.6716e+00 +3.8981e+00 +2.2440e+00 -2.0503e+00 -8.0262e-01 -2.1782e-01 +4.5477e-01 +6.2811e-01 -3.6820e+00 -4.6870e+00
1027795 +7.553705701e+00 +7.553705701e+00 -4.965629430e+01 -4.965629430e+01 -6.0706e+00 +2.9268e+00 -2.2791e+00 -5.3491e+00 +5.8014e+00 -4.9834e+00 -5.0887e+00 +5.5686e+00 -4.8551e+00 -3.1041e+00 -4.0649e+00 +6.0129e+00 -3.0036e+00 +4.6954e+00 -6.4265e+00 -6.1003e-01 -3.6074e+00 +2.2450e+00 -6.1435e-01 +2.1378e+00
1028037 +7.366905025e+00 +7.366905025e+00 -4.984309498e+01 -4.984309498e+01 -6.0648e+00 +2.9252e+00 -2.2835e+00 -5.3472e+00 +5.8038e+00 -4.9847e+00 -5.0882e+00 +5.5719e+00 -4.8549e+00 -3.0997e+00 -4.0640e+00 +6.0047e+00 -3.0006e+00 +4.6907e+00 -6.4211e+00 -6.0465e-01 -3.6064e+00 +2.2427e+00 -6.1343e-01 +2.1366e+00
1028521 +7.227129918e+00 +7.227129918e+00 -4.998287008e+01 -4.998287008e+01 -6.0598e+00 +2.9232e+00 -2.2847e+00 -5.3413e+00 +5.8051e+00 -4.9931e+00 -5.0850e+00 +5.5693e+00 -4.8608e+00 -3.1009e+00 -4.0606e+00 +6.0077e+00 -3.0015e+00 +4.6906e+00 -6.4157e+00 -6.0838e-01 -3.6105e+00 +2.2414e+00 -6.1127e-01 +2.1400e+00
1028788 +7.077979625e+00 +7.077979625e+00 -5.013202037e+01 -5.013202037e+01 -6.0604e+00 +2.9242e+00 -2.2863e+00 -5.3421e+00 +5.8051e+00 -4.9950e+00 -5.0835e+00 +5.5686e+00 -4.8599e+00 -3.1012e+00 -4.0604e+00 +6.0070e+00 -3.0022e+00 +4.6912e+00 -6.4168e+00 -6.0932e-01 -3.6087e+00 +2.2412e+00 -6.1051e-01 +2.1396e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.335693627e+01 +7.335693627e+01 -9.266430637e+02 -9.266430637e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 +5.948862487e+01 +5.948862487e+01 -9.405113751e+02 -9.405113751e+02 +1.1776e+00 +6.8311e-02 +1.4032e+00 -1.2922e+00 +4.0326e-01 -8.4710e-02 -1.6836e+00 -7.9108e-02 -1.6780e+00 -1.4281e+00 +2.0734e+00 +3.1041e-01 +1.4884e+00 -1.2596e-01 -1.4445e-01 -7.3947e-01 -1.1284e+00 +1.4495e+00 +1.0347e-01 +1.3690e+00
6 +5.281406543e+01 +5.281406543e+01 -9.471859346e+02 -9.471859346e+02 -7.9263e-01 +4.9112e-01 -2.7196e+00 +6.9212e-01 +1.3127e+00 +1.1807e+00 -1.7698e+00 +1.3429e-01 -2.0296e+00 +1.0181e+00 -1.6257e+00 +3.4630e+00 -1.5718e+00 +1.0454e+00 -6.3800e-01 +2.7187e+00 +2.6003e+00 -1.6545e-01 +1.4939e+00 -1.0038e+00
49 +4.729920179e+01 +4.729920179e+01 -9.527007982e+02 -9.527007982e+02 -1.6050e+00 +6.5852e-01 -4.8626e+00 +1.2910e+00 +3.6635e+00 -1.8276e+00 -3.4531e+00 +1.1027e+00 -3.3841e+00 +1.3916e+00 -1.9166e+00 +3.2402e+00 -2.3161e+00 +2.1019e+00 -6.4226e-02 +9.0342e-01 -1.0186e-01 +2.9815e-01 +1.7857e+00 -1.0356e+00
81 +4.206668520e+01 +4.206668520e+01 -9.579333148e+02 -9.579333148e+02 -2.2830e+00 +1.4241e+00 -5.2558e+00 +1.9474e+00 +3.1934e+00 -2.8708e+00 -2.5249e+00 +5.6989e-01 -1.7538e+00 +2.1193e-01 -1.5088e+00 +3.6176e+00 -1.0153e+00 +4.2619e+00 +2.6615e-01 +3.8396e-02 -2.9452e-01 +1.0351e+00 +1.1001e-01 -1.3166e-01
96 +3.684091972e+01 +3.684091972e+01 -9.631590803e+02 -9.631590803e+02 -7.9475e-01 +1.6134e+00 -4.5343e+00 +2.3162e+00 +2.4494e+00 -3.0649e+00 -7.0708e-01 +6.6381e-01 -8.2475e-01 +1.2435e+00 -8.8205e-01 +2.7781e+00 -1.6813e+00 +5.2577e+00 +3.5695e-01 -4.6727e-01 -2.8046e+00 +9.3093e-01 -1.3492e-01 -7.0318e-01
148 +3.338814868e+01 +3.338814868e+01 -9.666118513e+02 -9.666118513e+02 +3.7541e-01 +2.9554e+00 -5.2482e+00 +1.8038e+00 +3.4260e+00 -4.9013e+00 +1.4145e-01 +1.8456e+00 -4.9351e-01 +3.5096e+00 -4.2455e-01 +3.3788e+00 -7.8757e-01 +4.8115e+00 +1.4952e+00 +3.7340e-01 -1.1762e+00 +1.3317e+00 +6.5596e-01 +6.1661e-01
341 +3.147299878e+01 +3.147299878e+01 -9.685270012e+02 -9.685270012e+02 +3.0835e+00 +1.9176e-01 -6.0685e+00 +2.6444e+00 +4.1707e+00 -5.7781e+00 +1.9610e-02 +3.5209e+00 -1.7272e+00 +8.1026e-01 +1.2477e-01 +2.3211e+00 -1.8633e+00 +5.2253e+00 +1.8176e+00 -5.1324e-01 +1.1121e+00 +4.0309e-01 -2.0177e+00 +1.7116e+00
345 +2.570288815e+01 +2.570288815e+01 -9.742971119e+02 -9.742971119e+02 +3.6874e+00 +1.3454e-01 -5.9744e+00 +2.3245e+00 +4.0176e+00 -5.9832e+00 -1.0269e-01 +3.6037e+00 -1.3723e+00 +1.0761e+00 +4.9712e-03 +2.2089e+00 -1.8086e+00 +5.5059e+00 +1.8170e+00 -7.3209e-01 +1.3776e+00 +4.7548e-01 -2.7578e+00 +1.5068e+00
523 +2.488966023e+01 +2.488966023e+01 -9.751103398e+02 -9.751103398e+02 +1.6648e+00 +1.5662e+00 -6.4713e+00 +2.1412e+00 +3.1252e+00 -3.9844e+00 -1.8114e+00 +2.1802e+00 -9.9846e-01 +3.1139e+00 -1.2992e+00 +1.8119e+00 -2.4863e+00 +4.8660e+00 +1.9616e+00 +2.2690e+00 +7.0225e-02 +6.5123e-01 -8.3875e-01 +1.3564e+00
662 +2.351198371e+01 +2.351198371e+01 -9.764880163e+02 -9.764880163e+02 +1.0003e+00 +1.1182e+00 -5.4839e+00 +1.7360e+00 +3.9822e+00 -4.4499e+00 -2.2654e+00 +2.6993e+00 -8.5446e-01 +3.0766e+00 -1.2786e+00 +1.0462e+00 -2.1908e+00 +4.4922e+00 +1.9390e+00 +2.3051e+00 +5.5159e-03 -5.5138e-02 -2.3593e+00 +2.0847e+00
676 +2.150234287e+01 +2.150234287e+01 -9.784976571e+02 -9.784976571e+02 +9.0704e-01 +1.2381e+00 -5.5554e+00 +1.8351e+00 +3.9800e+00 -4.8706e+00 -2.2070e+00 +2.7425e+00 -7.3591e-01 +3.0959e+00 -1.0883e+00 +1.0101e+00 -2.3297e+00 +4.5058e+00 +1.9073e+00 +2.2451e+00 +1.8702e-01 -1.1663e-01 -2.4493e+00 +2.1117e+00
677 +1.668316576e+01 +1.668316576e+01 -9.833168342e+02 -9.833168342e+02 +1.1630e+00 +7.8634e-01 -5.7978e+00 +1.6157e+00 +4.0695e+00 -4.6692e+00 -2.1186e+00 +2.6040e+00 -9.0588e-01 +3.1450e+00 -1.2124e+00 +1.1434e+00 -2.3691e+00 +4.5115e+00 +2.0378e+00 +2.4645e+00 +4.8678e-02 +7.0058e-03 -2.2627e+00 +2.2431e+00
758 +1.448546727e+01 +1.448546727e+01 -9.855145327e+02 -9.855145327e+02 +1.0392e+00 +7.9896e-01 -5.4932e+00 +1.5947e+00 +3.5471e+00 -4.7890e+00 -2.0630e+00 +2.9849e+00 -9.7219e-01 +3.2748e+00 -1.0400e+00 +1.4490e+00 -2.1733e+00 +4.3417e+00 +1.9025e+00 +2.2597e+00 -5.7718e-02 +5.2786e-01 -1.6551e+00 +2.6482e+00
777 +1.285814626e+01 +1.285814626e+01 -9.871418537e+02 -9.871418537e+02 +9.4181e-01 +8.2576e-01 -5.5369e+00 +1.4723e+00 +3.6175e+00 -4.5507e+00 -2.0175e+00 +3.0512e+00 -1.0562e+00 +3.2902e+00 -1.2072e+00 +1.3115e+00 -2.3041e+00 +4.3980e+00 +1.8906e+00 +2.2050e+00 -4.6566e-02 +2.6664e-01 -1.6721e+00 +2.4257e+00
794 +1.194635269e+01 +1.194635269e+01 -9.880536473e+02 -9.880536473e+02 +8.3099e-01 +7.2358e-01 -5.3979e+00 +1.4261e+00 +3.5506e+00 -4.4486e+00 -1.7628e+00 +3.1716e+00 -1.2452e+00 +3.4623e+00 -1.0877e+00 +1.2638e+00 -2.3421e+00 +4.4033e+00 +1.8835e+00 +2.1441e+00 -9.7466e-02 +2.0919e-01 -1.8750e+00 +2.6368e+00
805 +1.154382368e+01 +1.154382368e+01 -9.884561763e+02 -9.884561763e+02 +6.8753e-01 +7.9400e-01 -5.2683e+00 +1.3887e+00 +3.4701e+00 -4.4378e+00 -1.7393e+00 +3.2173e+00 -1.1299e+00 +3.4776e+00 -1.1054e+00 +1.2283e+00 -2.4308e+00 +4.1922e+00 +1.8599e+00 +2.2710e+00 -6.3597e-02 +1.4698e-01 -1.9294e+00 +2.7487e+00
915 +1.026538224e+01 +1.026538224e+01 -9.897346178e+02 -9.897346178e+02 +5.4844e-01 +9.2238e-01 -5.4701e+00 +1.5207e+00 +3.4050e+00 -4.2392e+00 -2.1505e+00 +2.7048e+00 -1.1922e+00 +3.5416e+00 -1.2779e+00 +1.4060e+00 -2.4101e+00 +4.2522e+00 +1.6985e+00 +2.1238e+00 -1.4426e-01 +2.7557e-01 -1.4332e+00 +2.5561e+00
979 +9.669930332e+00 +9.669930332e+00 -9.903300697e+02 -9.903300697e+02 +4.8260e-01 +9.9084e-01 -5.3938e+00 +1.4553e+00 +3.3485e+00 -4.4288e+00 -2.2355e+00 +2.5790e+00 -1.0950e+00 +3.6488e+00 -1.2700e+00 +1.3224e+00 -2.2770e+00 +4.2879e+00 +1.6759e+00 +2.1491e+00 -2.7099e-01 +3.4280e-01 -1.9433e+00 +2.7744e+00
982 +8.996403433e+00 +8.996403433e+00 -9.910035966e+02 -9.910035966e+02 +5.4954e-01 +9.9357e-01 -5.4224e+00 +1.4130e+00 +3.3597e+00 -4.4527e+00 -2.3010e+00 +2.5424e+00 -1.0512e+00 +3.6705e+00 -1.2778e+00 +1.3080e+00 -2.3405e+00 +4.2677e+00 +1.7201e+00 +2.1261e+00 -2.8548e-01 +2.7258e-01 -2.0462e+00 +2.7351e+00
1024 +8.746729092e+00 +8.746729092e+00 -9.912532709e+02 -9.912532709e+02 +4.7895e-01 +1.0337e+00 -5.3998e+00 +1.4557e+00 +3.3628e+00 -4.4965e+00 -2.3418e+00 +2.3884e+00 -1.0041e+00 +3.6463e+00 -1.2317e+00 +1.3272e+00 -2.2496e+00 +4.3136e+00 +1.6282e+00 +2.0575e+00 -2.8602e-01 +1.9892e-01 -2.1048e+00 +2.9059e+00
1038 +8.485973132e+00 +8.485973132e+00 -9.915140269e+02 -9.915140269e+02 +4.6142e-01 +9.8175e-01 -5.4327e+00 +1.3949e+00 +3.3692e+00 -4.6007e+00 -2.2282e+00 +2.2579e+00 -9.6458e-01 +3.6450e+00 -1.1786e+00 +1.3113e+00 -2.2408e+00 +4.1667e+00 +1.6282e+00 +2.0670e+00 -3.2296e-01 +1.7818e-01 -2.1341e+00 +2.9674e+00
1080 +7.784318740e+00 +7.784318740e+00 -9.922156813e+02 -9.922156813e+02 +5.5234e-01 +1.0379e+00 -5.4528e+00 +1.3722e+00 +3.4028e+00 -4.7063e+00 -2.1809e+00 +2.3112e+00 -9.8860e-01 +3.6591e+00 -1.0769e+00 +1.3758e+00 -2.2320e+00 +4.2123e+00 +1.5666e+00 +1.9968e+00 -2.5143e-01 +3.7466e-02 -1.9653e+00 +2.8891e+00
1083 +7.669554591e+00 +7.669554591e+00 -9.923304454e+02 -9.923304454e+02 +5.9960e-01 +9.5847e-01 -5.5258e+00 +1.3485e+00 +3.3915e+00 -4.5844e+00 -2.1460e+00 +2.3961e+00 -1.0278e+00 +3.6113e+00 -1.1440e+00 +1.4017e+00 -2.2101e+00 +4.1588e+00 +1.5684e+00 +2.0575e+00 -1.8087e-01 +9.4075e-02 -2.0212e+00 +2.7627e+00
1084 +6.738518505e+00 +6.738518505e+00 -9.932614815e+02 -9.932614815e+02 +5.3088e-01 +1.0336e+00 -5.4844e+00 +1.4467e+00 +3.3738e+00 -4.6870e+00 -2.1957e+00 +2.3353e+00 -9.9023e-01 +3.6397e+00 -1.1491e+00 +1.3830e+00 -2.2160e+00 +4.3220e+00 +1.5330e+00 +2.0058e+00 -2.7367e-01 +6.6624e-02 -1.9637e+00 +2.8801e+00
1087 +6.550594855e+00 +6.550594855e+00 -9.934494051e+02 -9.934494051e+02 +5.4438e-01 +9.9575e-01 -5.3450e+00 +1.3641e+00 +3.3271e+00 -4.6859e+00 -2.1385e+00 +2.2905e+00 -1.0084e+00 +3.6598e+00 -1.0469e+00 +1.3348e+00 -2.2427e+00 +4.1825e+00 +1.6156e+00 +1.9700e+00 -2.3462e-01 +4.9374e-02 -1.9483e+00 +2.8786e+00
1093 +5.831385873e+00 +5.831385873e+00 -9.941686141e+02 -9.941686141e+02 +5.8890e-01 +1.0036e+00 -5.4066e+00 +1.4305e+00 +3.2862e+00 -4.6129e+00 -2.2367e+00 +2.4122e+00 -1.0371e+00 +3.6132e+00 -1.1113e+00 +1.2801e+00 -2.2620e+00 +4.2223e+00 +1.6358e+00 +2.0150e+00 -2.4856e-01 +9.2115e-02 -1.9366e+00 +2.8517e+00
1148 +5.682691339e+00 +5.682691339e+00 -9.943173087e+02 -9.943173087e+02 +5.6493e-01 +9.0126e-01 -5.3558e+00 +1.3487e+00 +3.1672e+00 -4.8038e+00 -2.2209e+00 +2.3210e+00 -1.0137e+00 +3.6431e+00 -1.0159e+00 +1.2248e+00 -2.2619e+00 +4.2088e+00 +1.6718e+00 +1.9519e+00 -2.9911e-01 +1.1439e-01 -2.0771e+00 +2.9429e+00
1186 +5.247675336e+00 +5.247675336e+00 -9.947523247e+02 -9.947523247e+02 +5.2121e-01 +9.1657e-01 -5.3533e+00 +1.3897e+00 +3.1906e+00 -4.7175e+00 -2.1715e+00 +2.3225e+00 -9.3984e-01 +3.5954e+00 -1.0863e+00 +1.2539e+00 -2.3014e+00 +4.2634e+00 +1.6034e+00 +2.0652e+00 -2.0431e-01 +1.2342e-01 -2.1200e+00 +2.8579e+00
1214 +4.610422828e+00 +4.610422828e+00 -9.953895772e+02 -9.953895772e+02 +5.6442e-01 +9.9830e-01 -5.3913e+00 +1.4114e+00 +3.2293e+00 -4.6669e+00 -2.1640e+00 +2.3670e+00 -9.3979e-01 +3.5801e+00 -1.1984e+00 +1.2879e+00 -2.2998e+00 +4.2804e+00 +1.7001e+00 +1.9983e+00 -1.3151e-01 +1.6275e-01 -2.1138e+00 +2.8045e+00
1279 +4.416381096e+00 +4.416381096e+00 -9.955836189e+02 -9.955836189e+02 +5.6039e-01 +9.8836e-01 -5.4148e+00 +1.4174e+00 +3.2070e+00 -4.6581e+00 -2.1445e+00 +2.3820e+00 -9.4244e-01 +3.5969e+00 -1.1724e+00 +1.3634e+00 -2.2627e+00 +4.2509e+00 +1.6823e+00 +2.0238e+00 -8.9375e-02 +1.1648e-01 -2.0786e+00 +2.7544e+00
1296 +3.786029446e+00 +3.786029446e+00 -9.962139706e+02 -9.962139706e+02 +5.9118e-01 +9.5991e-01 -5.4010e+00 +1.4399e+00 +3.1884e+00 -4.7002e+00 -2.1251e+00 +2.3713e+00 -9.1688e-01 +3.5704e+00 -1.1619e+00 +1.3369e+00 -2.2454e+00 +4.2708e+00 +1.7303e+00 +2.0104e+00 -1.2104e-01 +1.2934e-01 -2.1206e+00 +2.7764e+00
1389 +3.480331149e+00 +3.480331149e+00 -9.965196689e+02 -9.965196689e+02 +6.2005e-01 +9.2425e-01 -5.3872e+00 +1.4124e+00 +3.2430e+00 -4.6656e+00 -2.1219e+00 +2.3095e+00 -9.8580e-01 +3.5625e+00 -1.1904e+00 +1.3780e+00 -2.2501e+00 +4.2778e+00 +1.8005e+00 +1.9319e+00 -1.0870e-01 +1.7628e-01 -2.1259e+00 +2.7732e+00
1408 +3.404432241e+00 +3.404432241e+00 -9.965955678e+02 -9.965955678e+02 +6.2234e-01 +9.3869e-01 -5.3750e+00 +1.4078e+00 +3.2263e+00 -4.6732e+00 -2.1167e+00 +2.3272e+00 -9.7578e-01 +3.5837e+00 -1.1851e+00 +1.3873e+00 -2.2334e+00 +4.2673e+00 +1.8080e+00 +1.9432e+00 -1.0157e-01 +1.7958e-01 -2.1190e+00 +2.7613e+00
1438 +3.301835886e+00 +3.301835886e+00 -9.966981641e+02 -9.966981641e+02 +6.1618e-01 +9.3593e-01 -5.3635e+00 +1.4254e+00 +3.2218e+00 -4.6841e+00 -2.0969e+00 +2.3824e+00 -9.6679e-01 +3.5805e+00 -1.1773e+00 +1.4031e+00 -2.2002e+00 +4.2614e+00 +1.8416e+00 +1.9349e+00 -1.2010e-01 +1.7150e-01 -2.1561e+00 +2.7415e+00
1483 +3.234795694e+00 +3.234795694e+00 -9.967652043e+02 -9.967652043e+02 +6.0267e-01 +9.8135e-01 -5.3512e+00 +1.4118e+00 +3.2368e+00 -4.6452e+00 -2.1225e+00 +2.3991e+00 -9.9596e-01 +3.5671e+00 -1.1445e+00 +1.4277e+00 -2.2002e+00 +4.2281e+00 +1.8157e+00 +1.9365e+00 -1.1068e-01 +1.9021e-01 -2.1456e+00 +2.7378e+00
1484 +3.123842032e+00 +3.123842032e+00 -9.968761580e+02 -9.968761580e+02 +5.9815e-01 +9.6490e-01 -5.3687e+00 +1.4040e+00 +3.2447e+00 -4.6483e+00 -2.1302e+00 +2.3820e+00 -9.7034e-01 +3.5806e+00 -1.1572e+00 +1.4140e+00 -2.2221e+00 +4.2446e+00 +1.8137e+00 +1.9267e+00 -1.2839e-01 +1.6236e-01 -2.1451e+00 +2.7471e+00
1512 +2.776516282e+00 +2.776516282e+00 -9.972234837e+02 -9.972234837e+02 +6.3605e-01 +9.5237e-01 -5.3820e+00 +1.4324e+00 +3.2350e+00 -4.6372e+00 -2.1305e+00 +2.3921e+00 -9.6790e-01 +3.5823e+00 -1.1853e+00 +1.4003e+00 -2.2406e+00 +4.2440e+00 +1.8197e+00 +1.9387e+00 -1.1925e-01 +1.7635e-01 -2.1805e+00 +2.7443e+00
1693 +2.677410774e+00 +2.677410774e+00 -9.973225892e+02 -9.973225892e+02 +6.4586e-01 +9.4666e-01 -5.3796e+00 +1.4188e+00 +3.2486e+00 -4.6591e+00 -2.1090e+00 +2.3858e+00 -9.5936e-01 +3.5789e+00 -1.1849e+00 +1.4090e+00 -2.2164e+00 +4.2506e+00 +1.8280e+00 +1.9368e+00 -9.7615e-02 +1.6890e-01 -2.1828e+00 +2.7322e+00
1727 +2.593066383e+00 +2.593066383e+00 -9.974069336e+02 -9.974069336e+02 +6.5013e-01 +9.3997e-01 -5.3789e+00 +1.4167e+00 +3.2532e+00 -4.6481e+00 -2.1133e+00 +2.3910e+00 -9.5975e-01 +3.5816e+00 -1.1830e+00 +1.4024e+00 -2.2286e+00 +4.2504e+00 +1.8376e+00 +1.9398e+00 -9.5007e-02 +1.7855e-01 -2.1704e+00 +2.7337e+00
1781 +2.484937848e+00 +2.484937848e+00 -9.975150622e+02 -9.975150622e+02 +6.4907e-01 +9.4068e-01 -5.3742e+00 +1.4208e+00 +3.2441e+00 -4.6425e+00 -2.1078e+00 +2.3909e+00 -9.5542e-01 +3.5816e+00 -1.1832e+00 +1.4019e+00 -2.2288e+00 +4.2423e+00 +1.8290e+00 +1.9461e+00 -9.1408e-02 +1.6891e-01 -2.1728e+00 +2.7349e+00
2064 +2.429088585e+00 +2.429088585e+00 -9.975709114e+02 -9.975709114e+02 +6.4859e-01 +9.4331e-01 -5.3728e+00 +1.4280e+00 +3.2416e+00 -4.6447e+00 -2.1092e+00 +2.4001e+00 -9.4949e-01 +3.5802e+00 -1.1806e+00 +1.4070e+00 -2.2341e+00 +4.2470e+00 +1.8273e+00 +1.9366e+00 -9.7966e-02 +1.6326e-01 -2.1843e+00 +2.7335e+00
2115 +2.398409884e+00 +2.398409884e+00 -9.976015901e+02 -9.976015901e+02 +6.4961e-01 +9.4589e-01 -5.3734e+00 +1.4270e+00 +3.2452e+00 -4.6435e+00 -2.1065e+00 +2.4010e+00 -9.4943e-01 +3.5787e+00 -1.1801e+00 +1.4080e+00 -2.2325e+00 +4.2506e+00 +1.8278e+00 +1.9353e+00 -9.4814e-02 +1.6300e-01 -2.1827e+00 +2.7307e+00
