% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
268 +2.381834150e+05 +2.381834150e+05 +2.380913250e+05 +2.380913250e+05 -1.5627e+00 -3.7519e+00 +7.2654e-02 +2.9009e+00 +2.9550e+00 +8.5673e+00 +5.1065e+00 +9.5395e-01 -2.7647e+00 -2.5564e+00 +1.1634e+00 -2.9916e+00 -7.3241e-01 -8.7070e-01 +2.5535e+00 +1.1143e-01 -3.4571e+00 +3.1622e+00 +1.8104e+00 -1.2421e+00
273 +2.082918886e+05 +2.082918886e+05 +2.081997986e+05 +2.081997986e+05 -1.7611e+00 -3.6483e+00 +3.3317e-02 +2.7465e+00 +2.7834e+00 +8.5496e+00 +4.8754e+00 +8.3665e-01 -2.9619e+00 -1.9415e+00 +1.6535e+00 -3.0086e+00 -5.4511e-01 -1.4766e+00 +2.9764e+00 +4.2165e-02 -3.3193e+00 +3.6400e+00 +1.9832e+00 -1.2169e+00
290 +1.786523965e+05 +1.786523965e+05 +1.785603065e+05 +1.785603065e+05 -1.2469e+00 -3.6268e+00 -3.7144e-01 +2.9174e+00 +3.5706e+00 +8.7472e+00 +5.3144e+00 +1.4285e+00 -2.3527e+00 -2.5782e+00 +1.6185e+00 -2.8663e+00 -1.5488e-01 -1.9754e+00 +3.4647e+00 +6.4834e-02 -3.7770e+00 +3.8608e+00 +1.7677e+00 -1.4117e+00
381 +1.768339897e+05 +1.768339897e+05 +1.767418997e+05 +1.767418997e+05 -1.7994e+00 -2.0713e+00 +7.0663e-01 +1.3484e+00 +2.9084e+00 +8.2598e+00 +4.7356e+00 +8.0416e-01 -2.6741e+00 -1.1247e+00 +1.1280e+00 -1.9414e+00 -8.6923e-01 -2.0396e-01 +2.0285e+00 +4.0792e-01 -3.6792e+00 +3.4009e+00 +1.6460e+00 -1.3938e+00
385 +1.688162084e+05 +1.688162084e+05 +1.687241184e+05 +1.687241184e+05 -1.8437e+00 -1.7186e+00 +7.8026e-01 +1.7221e+00 +2.7124e+00 +8.3462e+00 +4.9555e+00 +7.8560e-01 -2.8215e+00 -1.5247e+00 +1.3411e+00 -2.2479e+00 -9.4901e-01 -1.7467e-01 +2.1162e+00 +8.2492e-01 -3.4507e+00 +3.4795e+00 +1.8584e+00 -1.4797e+00
400 +1.580239118e+05 +1.580239118e+05 +1.579318218e+05 +1.579318218e+05 -1.9444e+00 -1.6716e+00 +1.0781e+00 +1.7078e+00 +2.9855e+00 +9.2475e+00 +5.1415e+00 +7.8070e-01 -2.7507e+00 -1.4751e+00 +1.4896e+00 -2.4502e+00 -1.0703e+00 -2.6120e-01 +2.3993e+00 +8.5134e-01 -3.3197e+00 +3.6468e+00 +1.9318e+00 -1.4624e+00
406 +1.534076288e+05 +1.534076288e+05 +1.533155388e+05 +1.533155388e+05 -1.8980e+00 -1.8436e+00 +1.0114e+00 +1.6994e+00 +3.1982e+00 +9.4537e+00 +5.0735e+00 +7.5434e-01 -2.6836e+00 -1.2000e+00 +1.9395e+00 -2.4360e+00 -1.4454e+00 +1.3498e-02 +2.3763e+00 +5.5863e-01 -3.2442e+00 +3.7514e+00 +1.8591e+00 -1.4407e+00
419 +1.121879325e+05 +1.121879325e+05 +1.120958425e+05 +1.120958425e+05 -1.8317e+00 -1.7672e+00 +1.4471e+00 +2.0691e+00 +3.1097e+00 +9.8201e+00 +5.0092e+00 +9.9582e-01 -3.0220e+00 -1.1561e+00 +1.5885e+00 -2.6912e+00 -1.3388e+00 +6.6950e-02 +2.5618e+00 +9.3843e-01 -3.6973e+00 +3.6805e+00 +1.8692e+00 -1.5082e+00
424 +1.072026341e+05 +1.072026341e+05 +1.071105441e+05 +1.071105441e+05 -2.0975e+00 -1.6710e+00 +1.4010e+00 +2.3891e+00 +3.1357e+00 +1.0028e+01 +4.9829e+00 +8.5992e-01 -3.0439e+00 -1.2271e+00 +1.6239e+00 -2.7432e+00 -1.3679e+00 +3.2370e-01 +2.5287e+00 +1.0209e+00 -3.9513e+00 +3.8027e+00 +1.9113e+00 -1.4636e+00
445 +8.863943359e+04 +8.863943359e+04 +8.854734359e+04 +8.854734359e+04 -2.3958e+00 -1.3937e+00 +1.4619e+00 +2.6415e+00 +3.1053e+00 +1.0213e+01 +5.1240e+00 +4.9303e-01 -3.0041e+00 -1.1291e+00 +2.3368e+00 -2.9110e+00 -1.5837e+00 +1.1323e+00 +2.5541e+00 +9.2876e-01 -3.7369e+00 +3.7506e+00 +1.8270e+00 -1.4365e+00
452 +8.369408066e+04 +8.369408066e+04 +8.360199066e+04 +8.360199066e+04 -2.1446e+00 -1.0660e+00 +1.5099e+00 +2.5610e+00 +3.2061e+00 +1.0271e+01 +5.3008e+00 +6.3070e-01 -3.1336e+00 -1.5434e+00 +2.6175e+00 -2.7027e+00 -1.3495e+00 +1.2093e+00 +2.5969e+00 +7.7487e-01 -3.8069e+00 +3.5132e+00 +1.8671e+00 -1.3733e+00
458 +6.448724853e+04 +6.448724853e+04 +6.439515853e+04 +6.439515853e+04 -2.3581e+00 -1.3744e+00 +1.5310e+00 +2.6791e+00 +3.3036e+00 +1.0307e+01 +5.1457e+00 +2.5167e-01 -3.2704e+00 -1.1830e+00 +2.5557e+00 -3.0742e+00 -1.7077e+00 +1.4409e+00 +2.8875e+00 +1.0467e+00 -3.7948e+00 +3.7148e+00 +1.8044e+00 -1.3387e+00
479 +5.194787351e+04 +5.194787351e+04 +5.185578351e+04 +5.185578351e+04 -2.2937e+00 -1.5041e+00 +1.3657e+00 +2.5868e+00 +3.3059e+00 +1.0866e+01 +5.3654e+00 +7.1976e-02 -3.4041e+00 -1.1365e+00 +3.2063e+00 -3.1979e+00 -1.6790e+00 +1.2337e+00 +3.2063e+00 +9.9753e-01 -3.8594e+00 +3.7202e+00 +1.8764e+00 -1.3223e+00
571 +4.600859763e+04 +4.600859763e+04 +4.591650763e+04 +4.591650763e+04 -1.6981e+00 -1.3797e+00 +9.4987e-03 +2.8248e+00 +3.4454e+00 +1.0685e+01 +5.1627e+00 +1.0384e+00 -4.0210e+00 -1.0114e+00 +3.3143e+00 -3.3187e+00 -2.0927e+00 +6.4906e-01 +3.7522e+00 +3.1015e-01 -3.8664e+00 +3.7116e+00 +1.8541e+00 -1.3161e+00
572 +4.326123300e+04 +4.326123300e+04 +4.316914300e+04 +4.316914300e+04 -1.6757e+00 -1.5789e+00 +7.6264e-02 +2.6578e+00 +3.3397e+00 +1.0592e+01 +4.8127e+00 +1.2274e+00 -3.7405e+00 -8.6111e-01 +2.8530e+00 -3.1927e+00 -1.9897e+00 +5.8259e-01 +3.3345e+00 +4.9101e-01 -3.9341e+00 +3.5600e+00 +1.8494e+00 -1.3308e+00
573 +4.024316716e+04 +4.024316716e+04 +4.015107716e+04 +4.015107716e+04 -1.5522e+00 -1.2906e+00 -1.1826e-01 +2.9098e+00 +3.4257e+00 +1.0597e+01 +5.2147e+00 +6.4587e-01 -4.1979e+00 -1.0056e+00 +3.7194e+00 -3.2840e+00 -2.0702e+00 +4.9319e-01 +3.6209e+00 +4.7709e-01 -3.8426e+00 +3.6912e+00 +1.7320e+00 -1.3476e+00
655 +3.866104571e+04 +3.866104571e+04 +3.856895571e+04 +3.856895571e+04 -1.5660e+00 -1.3785e+00 +9.6215e-01 +2.2039e+00 +2.8582e+00 +1.0349e+01 +5.2192e+00 +4.3510e-01 -4.4425e+00 -1.0245e+00 +2.6191e+00 -2.7139e+00 -1.6951e+00 +2.5887e-01 +3.5073e+00 +5.6234e-01 -3.7483e+00 +3.5988e+00 +1.8059e+00 -1.3730e+00
657 +3.326248984e+04 +3.326248984e+04 +3.317039984e+04 +3.317039984e+04 -2.2001e+00 -1.2615e+00 +6.5347e-01 +2.1114e+00 +2.9208e+00 +1.0178e+01 +5.0267e+00 +5.4940e-01 -4.2429e+00 -1.1713e+00 +2.9947e+00 -2.3464e+00 -1.9910e+00 +5.2023e-01 +3.8135e+00 +7.4250e-01 -3.9044e+00 +3.5470e+00 +1.7454e+00 -1.3985e+00
848 +3.233073422e+04 +3.233073422e+04 +3.223864422e+04 +3.223864422e+04 -1.9963e+00 -1.3621e+00 +7.5732e-01 +2.2180e+00 +2.4292e+00 +9.9992e+00 +4.5340e+00 +5.2644e-01 -4.1436e+00 -6.6902e-01 +2.5697e+00 -2.0618e+00 -1.6478e+00 +9.8259e-02 +3.5826e+00 +6.1074e-01 -3.7973e+00 +3.5951e+00 +1.8044e+00 -1.3552e+00
881 +3.129638736e+04 +3.129638736e+04 +3.120429736e+04 +3.120429736e+04 -2.0016e+00 -1.2995e+00 +9.2021e-01 +2.6022e+00 +2.2005e+00 +1.0051e+01 +4.4614e+00 +5.4060e-01 -4.3001e+00 -6.1876e-01 +2.9329e+00 -1.8364e+00 -1.8677e+00 +2.0192e-02 +3.6575e+00 +5.6588e-01 -3.8625e+00 +3.6457e+00 +1.8774e+00 -1.3553e+00
889 +3.086379019e+04 +3.086379019e+04 +3.077170019e+04 +3.077170019e+04 -2.0477e+00 -1.3457e+00 +9.1910e-01 +2.5433e+00 +2.3082e+00 +1.0140e+01 +4.3795e+00 +5.8076e-01 -4.1182e+00 -5.5477e-01 +2.8949e+00 -1.8097e+00 -1.8547e+00 -1.2486e-02 +3.7127e+00 +6.1954e-01 -3.9009e+00 +3.6435e+00 +1.8100e+00 -1.4055e+00
925 +2.610053290e+04 +2.610053290e+04 +2.600844290e+04 +2.600844290e+04 -1.8657e+00 -1.4855e+00 +8.7527e-01 +2.2159e+00 +2.2395e+00 +9.8167e+00 +4.3169e+00 +8.5165e-01 -3.8582e+00 -7.3765e-01 +2.9406e+00 -1.7247e+00 -1.9656e+00 +1.3530e-01 +3.7184e+00 +6.7593e-01 -3.8342e+00 +3.7234e+00 +1.8120e+00 -1.3474e+00
1002 +2.481405446e+04 +2.481405446e+04 +2.472196446e+04 +2.472196446e+04 -1.9397e+00 -1.7919e+00 +7.7888e-01 +2.2276e+00 +2.3669e+00 +9.3718e+00 +4.1999e+00 +8.7184e-01 -3.5799e+00 -6.6821e-01 +2.6235e+00 -1.8391e+00 -1.7337e+00 +3.6362e-01 +3.6860e+00 +6.4262e-01 -3.8919e+00 +3.5986e+00 +1.8068e+00 -1.3422e+00
1016 +2.381551251e+04 +2.381551251e+04 +2.372342251e+04 +2.372342251e+04 -1.9332e+00 -1.6416e+00 +5.7352e-01 +2.0725e+00 +2.4601e+00 +9.2916e+00 +4.2668e+00 +9.5810e-01 -3.6646e+00 -7.0677e-01 +2.5358e+00 -1.8496e+00 -1.6743e+00 +4.9769e-01 +3.6853e+00 +7.2712e-01 -3.8595e+00 +3.6354e+00 +1.8370e+00 -1.3420e+00
1078 +2.220641026e+04 +2.220641026e+04 +2.211432026e+04 +2.211432026e+04 -2.1331e+00 -1.8979e+00 +1.0383e+00 +2.2982e+00 +2.6489e+00 +9.5218e+00 +4.4531e+00 +6.4978e-01 -3.5928e+00 -5.5629e-01 +3.0821e+00 -1.5307e+00 -1.8862e+00 +8.2090e-01 +3.7745e+00 +6.1485e-01 -3.7860e+00 +3.6807e+00 +1.7777e+00 -1.3727e+00
1113 +2.054156337e+04 +2.054156337e+04 +2.044947337e+04 +2.044947337e+04 -2.0927e+00 -1.7667e+00 +1.1852e+00 +2.2895e+00 +2.6446e+00 +9.4810e+00 +4.3137e+00 +9.3675e-01 -3.7467e+00 -5.0854e-01 +3.1436e+00 -1.7114e+00 -1.8069e+00 +7.9508e-01 +3.8508e+00 +7.1086e-01 -3.8200e+00 +3.6777e+00 +1.8074e+00 -1.3554e+00
1178 +1.982272669e+04 +1.982272669e+04 +1.973063669e+04 +1.973063669e+04 -1.8336e+00 -1.8227e+00 +1.1330e+00 +2.3627e+00 +2.4021e+00 +9.5539e+00 +4.2341e+00 +8.9689e-01 -3.6383e+00 -4.0015e-01 +3.3625e+00 -1.8711e+00 -1.8094e+00 +6.5949e-01 +3.8331e+00 +6.6908e-01 -3.8499e+00 +3.6648e+00 +1.8294e+00 -1.3757e+00
1235 +1.922203978e+04 +1.922203978e+04 +1.912994978e+04 +1.912994978e+04 -1.8478e+00 -1.9777e+00 +1.2871e+00 +2.3720e+00 +2.3167e+00 +9.3543e+00 +4.3541e+00 +8.8400e-01 -3.4577e+00 -4.4243e-01 +3.2676e+00 -1.8564e+00 -2.0130e+00 +7.3094e-01 +3.8463e+00 +7.4733e-01 -3.7963e+00 +3.6796e+00 +1.7923e+00 -1.3629e+00
1244 +1.904520938e+04 +1.904520938e+04 +1.895311938e+04 +1.895311938e+04 -1.8688e+00 -1.9930e+00 +1.2876e+00 +2.3319e+00 +2.3434e+00 +9.3505e+00 +4.3408e+00 +8.5343e-01 -3.5701e+00 -4.3376e-01 +3.2584e+00 -1.8714e+00 -1.9663e+00 +7.2212e-01 +3.8383e+00 +7.0646e-01 -3.8105e+00 +3.6781e+00 +1.8236e+00 -1.3549e+00
1263 +1.846064644e+04 +1.846064644e+04 +1.836855644e+04 +1.836855644e+04 -1.9078e+00 -2.0456e+00 +1.2824e+00 +2.4267e+00 +2.2478e+00 +9.3088e+00 +4.4059e+00 +9.1828e-01 -3.5056e+00 -3.5594e-01 +3.4307e+00 -1.7354e+00 -2.0748e+00 +5.9898e-01 +3.8442e+00 +6.7862e-01 -3.8429e+00 +3.6702e+00 +1.8416e+00 -1.3625e+00
1282 +1.814515123e+04 +1.814515123e+04 +1.805306123e+04 +1.805306123e+04 -1.8764e+00 -2.0628e+00 +1.2901e+00 +2.4497e+00 +2.2650e+00 +9.4516e+00 +4.4084e+00 +8.5545e-01 -3.3040e+00 -2.8479e-01 +3.4314e+00 -1.7596e+00 -2.0325e+00 +5.7381e-01 +3.8938e+00 +6.7399e-01 -3.8463e+00 +3.6551e+00 +1.8292e+00 -1.3627e+00
1302 +1.766860873e+04 +1.766860873e+04 +1.757651873e+04 +1.757651873e+04 -1.8919e+00 -2.0729e+00 +1.3024e+00 +2.3783e+00 +2.2948e+00 +9.4797e+00 +4.3547e+00 +8.5975e-01 -3.4239e+00 -1.6891e-01 +3.4448e+00 -1.7910e+00 -2.1272e+00 +6.7659e-01 +3.7968e+00 +7.3256e-01 -3.8422e+00 +3.6486e+00 +1.8026e+00 -1.3630e+00
1307 +1.722435132e+04 +1.722435132e+04 +1.713226132e+04 +1.713226132e+04 -1.9061e+00 -2.0569e+00 +1.4044e+00 +2.4132e+00 +2.2773e+00 +9.3868e+00 +4.3942e+00 +8.3500e-01 -3.3264e+00 -1.1454e-01 +3.5381e+00 -1.7779e+00 -2.1284e+00 +7.0423e-01 +3.7892e+00 +7.2652e-01 -3.8218e+00 +3.6536e+00 +1.8231e+00 -1.3750e+00
1323 +1.679771182e+04 +1.679771182e+04 +1.670562182e+04 +1.670562182e+04 -1.8218e+00 -2.1417e+00 +1.4867e+00 +2.4185e+00 +2.2278e+00 +9.3907e+00 +4.4393e+00 +8.1795e-01 -3.1808e+00 -9.3651e-02 +3.6237e+00 -1.7813e+00 -2.1441e+00 +6.4642e-01 +3.7451e+00 +7.3936e-01 -3.8245e+00 +3.6769e+00 +1.8142e+00 -1.3476e+00
1351 +1.638924334e+04 +1.638924334e+04 +1.629715334e+04 +1.629715334e+04 -1.8015e+00 -2.1208e+00 +1.6016e+00 +2.4453e+00 +2.1922e+00 +9.4106e+00 +4.4894e+00 +7.5617e-01 -3.0909e+00 -1.0523e-02 +3.5713e+00 -1.7862e+00 -2.1856e+00 +6.1379e-01 +3.7417e+00 +7.6579e-01 -3.8335e+00 +3.6495e+00 +1.8237e+00 -1.3583e+00
1366 +1.609420000e+04 +1.609420000e+04 +1.600211000e+04 +1.600211000e+04 -1.8249e+00 -2.1517e+00 +1.6438e+00 +2.5159e+00 +2.1261e+00 +9.3790e+00 +4.5463e+00 +8.3555e-01 -2.9837e+00 +7.3982e-02 +3.6032e+00 -1.8338e+00 -2.1973e+00 +5.7706e-01 +3.7002e+00 +7.5310e-01 -3.8632e+00 +3.6447e+00 +1.8081e+00 -1.3589e+00
1381 +1.576602007e+04 +1.576602007e+04 +1.567393007e+04 +1.567393007e+04 -1.8329e+00 -2.2387e+00 +1.7620e+00 +2.5903e+00 +2.0588e+00 +9.3748e+00 +4.5609e+00 +8.7759e-01 -2.8197e+00 +1.6288e-01 +3.6819e+00 -1.8394e+00 -2.2523e+00 +5.7142e-01 +3.6820e+00 +7.4972e-01 -3.8656e+00 +3.6582e+00 +1.8218e+00 -1.3458e+00
1383 +1.521783602e+04 +1.521783602e+04 +1.512574602e+04 +1.512574602e+04 -1.7876e+00 -2.2830e+00 +1.8250e+00 +2.6164e+00 +2.0124e+00 +9.3250e+00 +4.5812e+00 +9.1017e-01 -2.7190e+00 +1.9888e-01 +3.7053e+00 -1.8274e+00 -2.2618e+00 +5.5413e-01 +3.6839e+00 +7.3602e-01 -3.8745e+00 +3.6559e+00 +1.8220e+00 -1.3619e+00
1388 +1.510548838e+04 +1.510548838e+04 +1.501339838e+04 +1.501339838e+04 -1.7992e+00 -2.2640e+00 +1.7854e+00 +2.5943e+00 +2.0699e+00 +9.3172e+00 +4.5710e+00 +9.0144e-01 -2.8096e+00 +2.5480e-01 +3.7180e+00 -1.8582e+00 -2.2132e+00 +5.8137e-01 +3.6851e+00 +7.4048e-01 -3.8493e+00 +3.6599e+00 +1.8276e+00 -1.3607e+00
1423 +1.476742359e+04 +1.476742359e+04 +1.467533359e+04 +1.467533359e+04 -1.7770e+00 -2.4508e+00 +2.0177e+00 +2.6455e+00 +1.9656e+00 +9.2958e+00 +4.6232e+00 +9.5721e-01 -2.5247e+00 +4.2015e-01 +3.6740e+00 -1.9904e+00 -2.2794e+00 +5.8723e-01 +3.7156e+00 +6.8108e-01 -3.9094e+00 +3.6472e+00 +1.8206e+00 -1.3659e+00
1444 +1.441422467e+04 +1.441422467e+04 +1.432213467e+04 +1.432213467e+04 -1.6268e+00 -2.7792e+00 +2.1750e+00 +2.7469e+00 +1.8533e+00 +9.3310e+00 +4.7488e+00 +1.0427e+00 -2.1226e+00 +8.7341e-01 +3.7457e+00 -2.0472e+00 -2.5089e+00 +6.7482e-01 +3.7162e+00 +6.4503e-01 -3.8939e+00 +3.6484e+00 +1.8262e+00 -1.3764e+00
1480 +1.363901815e+04 +1.363901815e+04 +1.354692815e+04 +1.354692815e+04 -1.7458e+00 -2.4720e+00 +1.8875e+00 +2.7387e+00 +1.9758e+00 +9.3376e+00 +4.6021e+00 +1.0357e+00 -2.3975e+00 +6.5047e-01 +3.6577e+00 -1.9364e+00 -2.3149e+00 +6.9857e-01 +3.7837e+00 +7.1871e-01 -3.8991e+00 +3.6521e+00 +1.8121e+00 -1.3627e+00
1484 +1.348775933e+04 +1.348775933e+04 +1.339566933e+04 +1.339566933e+04 -1.7331e+00 -2.5785e+00 +1.9908e+00 +2.7342e+00 +1.8212e+00 +9.2902e+00 +4.6921e+00 +1.0761e+00 -2.1821e+00 +8.0141e-01 +3.7595e+00 -2.0370e+00 -2.3460e+00 +6.8468e-01 +3.7682e+00 +7.0661e-01 -3.8615e+00 +3.6768e+00 +1.8004e+00 -1.3802e+00
1490 +1.311475738e+04 +1.311475738e+04 +1.302266738e+04 +1.302266738e+04 -1.6622e+00 -2.7502e+00 +2.2214e+00 +2.9608e+00 +1.8372e+00 +9.1534e+00 +4.6386e+00 +1.0874e+00 -1.7986e+00 +1.1172e+00 +3.7488e+00 -2.0330e+00 -2.4731e+00 +6.7081e-01 +3.7312e+00 +7.6525e-01 -3.9282e+00 +3.6672e+00 +1.8242e+00 -1.3729e+00
1503 +1.286192400e+04 +1.286192400e+04 +1.276983400e+04 +1.276983400e+04 -1.6942e+00 -2.5835e+00 +2.0640e+00 +2.8224e+00 +1.8671e+00 +9.0737e+00 +4.6030e+00 +1.0073e+00 -1.9307e+00 +9.0323e-01 +3.6499e+00 -2.0623e+00 -2.3480e+00 +5.9895e-01 +3.6694e+00 +7.8373e-01 -3.8736e+00 +3.6307e+00 +1.8079e+00 -1.3589e+00
1535 +1.250603901e+04 +1.250603901e+04 +1.241394901e+04 +1.241394901e+04 -1.5931e+00 -2.8026e+00 +2.0151e+00 +2.8160e+00 +1.7349e+00 +8.8810e+00 +4.7192e+00 +1.0117e+00 -1.5307e+00 +1.2107e+00 +3.6682e+00 -2.3012e+00 -2.3618e+00 +5.7794e-01 +3.6918e+00 +6.9892e-01 -3.8922e+00 +3.6724e+00 +1.8401e+00 -1.3704e+00
1542 +1.215186142e+04 +1.215186142e+04 +1.205977142e+04 +1.205977142e+04 -1.6777e+00 -2.6544e+00 +1.9020e+00 +2.8674e+00 +1.7738e+00 +8.9442e+00 +4.6271e+00 +9.0826e-01 -1.7742e+00 +9.5891e-01 +3.7172e+00 -2.1647e+00 -2.2946e+00 +6.3310e-01 +3.7402e+00 +6.8397e-01 -3.8426e+00 +3.6916e+00 +1.8086e+00 -1.3684e+00
1575 +1.165099084e+04 +1.165099084e+04 +1.155890084e+04 +1.155890084e+04 -1.7114e+00 -2.7464e+00 +1.9300e+00 +2.7795e+00 +1.8764e+00 +8.9128e+00 +4.6361e+00 +9.7179e-01 -1.7388e+00 +9.0981e-01 +3.6937e+00 -2.1820e+00 -2.1654e+00 +6.0650e-01 +3.7193e+00 +7.4998e-01 -3.8591e+00 +3.6631e+00 +1.8122e+00 -1.3590e+00
1614 +1.144647210e+04 +1.144647210e+04 +1.135438210e+04 +1.135438210e+04 -1.6830e+00 -2.9689e+00 +1.9014e+00 +2.8505e+00 +1.8775e+00 +8.4790e+00 +4.6548e+00 +1.0315e+00 -1.2328e+00 +9.8066e-01 +3.7699e+00 -2.1461e+00 -2.2695e+00 +5.9082e-01 +3.6396e+00 +7.5242e-01 -3.8328e+00 +3.6348e+00 +1.8209e+00 -1.3805e+00
1638 +1.092514259e+04 +1.092514259e+04 +1.083305259e+04 +1.083305259e+04 -1.6905e+00 -3.0387e+00 +2.0423e+00 +2.8454e+00 +1.8892e+00 +8.4016e+00 +4.6618e+00 +1.1547e+00 -1.0360e+00 +1.0619e+00 +3.9185e+00 -2.1072e+00 -2.2825e+00 +6.4926e-01 +3.6122e+00 +7.6065e-01 -3.8144e+00 +3.6424e+00 +1.8065e+00 -1.3635e+00
1640 +1.062423414e+04 +1.062423414e+04 +1.053214414e+04 +1.053214414e+04 -1.6797e+00 -3.0194e+00 +1.9901e+00 +2.8822e+00 +1.8436e+00 +8.3033e+00 +4.7234e+00 +1.1052e+00 -9.4699e-01 +1.1417e+00 +3.9646e+00 -2.1268e+00 -2.2603e+00 +6.2674e-01 +3.6836e+00 +7.1975e-01 -3.8103e+00 +3.6319e+00 +1.8030e+00 -1.3779e+00
1645 +9.920191568e+03 +9.920191568e+03 +9.828101568e+03 +9.828101568e+03 -1.7125e+00 -3.0044e+00 +1.9665e+00 +2.8817e+00 +1.8568e+00 +8.2787e+00 +4.7980e+00 +1.1346e+00 -9.3531e-01 +1.1021e+00 +3.9687e+00 -2.0776e+00 -2.2782e+00 +7.1518e-01 +3.6888e+00 +6.7495e-01 -3.8376e+00 +3.6412e+00 +1.8200e+00 -1.3578e+00
1656 +9.578940786e+03 +9.578940786e+03 +9.486850786e+03 +9.486850786e+03 -1.7091e+00 -3.0134e+00 +2.0532e+00 +2.9028e+00 +1.8152e+00 +8.1499e+00 +4.7733e+00 +1.1605e+00 -7.2345e-01 +1.1843e+00 +3.9590e+00 -2.0258e+00 -2.2947e+00 +7.9782e-01 +3.7193e+00 +6.9234e-01 -3.8200e+00 +3.6467e+00 +1.8011e+00 -1.3691e+00
1670 +9.546151109e+03 +9.546151109e+03 +9.454061109e+03 +9.454061109e+03 -1.7025e+00 -3.1251e+00 +2.1006e+00 +2.9733e+00 +1.8193e+00 +7.9958e+00 +4.8232e+00 +1.1439e+00 -3.2028e-01 +1.2383e+00 +4.0899e+00 -2.1565e+00 -2.3214e+00 +8.5468e-01 +3.6745e+00 +6.9293e-01 -3.8456e+00 +3.6643e+00 +1.8051e+00 -1.3663e+00
1756 +9.068037006e+03 +9.068037006e+03 +8.975947006e+03 +8.975947006e+03 -1.5906e+00 -3.0674e+00 +1.9872e+00 +2.9618e+00 +1.6868e+00 +8.0975e+00 +4.6564e+00 +1.1162e+00 -5.4197e-01 +1.2360e+00 +4.0384e+00 -2.0590e+00 -2.1502e+00 +6.7974e-01 +3.7543e+00 +6.5555e-01 -3.8314e+00 +3.6728e+00 +1.8203e+00 -1.3791e+00
1764 +8.492191942e+03 +8.492191942e+03 +8.400101942e+03 +8.400101942e+03 -1.5503e+00 -3.2465e+00 +2.0698e+00 +3.0263e+00 +1.5385e+00 +7.8830e+00 +4.6494e+00 +1.1354e+00 -9.3347e-02 +1.4784e+00 +4.1158e+00 -2.0565e+00 -2.1874e+00 +6.9710e-01 +3.7542e+00 +6.4976e-01 -3.8331e+00 +3.6909e+00 +1.8180e+00 -1.3738e+00
1791 +8.117982323e+03 +8.117982323e+03 +8.025892323e+03 +8.025892323e+03 -1.5338e+00 -3.3315e+00 +2.1223e+00 +2.9980e+00 +1.5488e+00 +7.8394e+00 +4.7214e+00 +1.2749e+00 +8.9906e-02 +1.5578e+00 +4.1240e+00 -2.0268e+00 -2.1717e+00 +6.6368e-01 +3.8042e+00 +6.5040e-01 -3.8303e+00 +3.6669e+00 +1.8044e+00 -1.3624e+00
1793 +7.710630397e+03 +7.710630397e+03 +7.618540397e+03 +7.618540397e+03 -1.5450e+00 -3.3518e+00 +2.1498e+00 +3.0306e+00 +1.5228e+00 +7.8042e+00 +4.7628e+00 +1.3017e+00 +1.9448e-01 +1.6113e+00 +4.1720e+00 -1.9891e+00 -2.1333e+00 +6.7763e-01 +3.7634e+00 +6.8211e-01 -3.8372e+00 +3.6610e+00 +1.8179e+00 -1.3658e+00
1806 +7.469755031e+03 +7.469755031e+03 +7.377665031e+03 +7.377665031e+03 -1.4783e+00 -3.4940e+00 +2.2883e+00 +3.0982e+00 +1.3920e+00 +7.6061e+00 +4.8162e+00 +1.3266e+00 +5.8785e-01 +1.8174e+00 +4.2313e+00 -1.9677e+00 -2.1504e+00 +6.3813e-01 +3.7985e+00 +6.9055e-01 -3.8501e+00 +3.6589e+00 +1.8146e+00 -1.3676e+00
1831 +7.379160374e+03 +7.379160374e+03 +7.287070374e+03 +7.287070374e+03 -1.4861e+00 -3.5096e+00 +2.3214e+00 +3.1437e+00 +1.3872e+00 +7.5665e+00 +4.8487e+00 +1.3381e+00 +7.1300e-01 +1.8961e+00 +4.1824e+00 -1.8772e+00 -2.1811e+00 +6.3041e-01 +3.8207e+00 +7.0775e-01 -3.8548e+00 +3.6630e+00 +1.8140e+00 -1.3678e+00
1843 +7.239277494e+03 +7.239277494e+03 +7.147187494e+03 +7.147187494e+03 -1.3952e+00 -3.6876e+00 +2.4913e+00 +3.2508e+00 +1.2709e+00 +7.2775e+00 +4.9834e+00 +1.3790e+00 +1.1126e+00 +2.1499e+00 +4.2556e+00 -1.8172e+00 -2.1689e+00 +6.3578e-01 +3.7627e+00 +7.2141e-01 -3.8640e+00 +3.6516e+00 +1.8109e+00 -1.3564e+00
1932 +7.016647834e+03 +7.016647834e+03 +6.924557834e+03 +6.924557834e+03 -1.3479e+00 -3.4923e+00 +2.5772e+00 +3.2666e+00 +1.3201e+00 +7.2976e+00 +4.9197e+00 +1.2989e+00 +8.6335e-01 +2.1142e+00 +4.2402e+00 -1.7186e+00 -2.1434e+00 +6.4823e-01 +3.7769e+00 +7.3132e-01 -3.8690e+00 +3.6574e+00 +1.8269e+00 -1.3567e+00
