% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1323065 +3.369395995e+00 +3.369395995e+00 +2.765193960e+02 +2.765193960e+02 -4.0635e+00 +3.1139e+00 -7.3564e-01 +7.7298e-01 +2.9770e-01 -4.3212e+00 -1.1257e+00 -6.5098e-01 -1.2178e+00 +4.7805e+00 -1.7422e+00 +9.5352e-01 -5.6446e-01 +1.0284e+00 +2.9179e+00 -2.0622e+00 +3.3800e+00 -8.7200e-01 +9.2321e-01 -2.8948e+00
1323429 +3.289544881e+00 +3.289544881e+00 +2.764395449e+02 +2.764395449e+02 -4.0742e+00 +3.1212e+00 -7.3462e-01 +7.7867e-01 +2.9674e-01 -4.3357e+00 -1.1206e+00 -6.5421e-01 -1.2252e+00 +4.7825e+00 -1.7403e+00 +9.4909e-01 -5.6296e-01 +1.0325e+00 +2.9053e+00 -2.0606e+00 +3.3783e+00 -8.7929e-01 +9.2156e-01 -2.8967e+00
1323915 +3.231276119e+00 +3.231276119e+00 +2.763812761e+02 +2.763812761e+02 -4.0729e+00 +3.1219e+00 -7.3427e-01 +7.7603e-01 +2.9573e-01 -4.3338e+00 -1.1272e+00 -6.5404e-01 -1.2207e+00 +4.7810e+00 -1.7393e+00 +9.5167e-01 -5.6065e-01 +1.0310e+00 +2.9101e+00 -2.0581e+00 +3.3787e+00 -8.7699e-01 +9.3383e-01 -2.9003e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.493569195e+01 +4.493569195e+01 +8.211569195e+01 +8.211569195e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +4.202773137e+01 +4.202773137e+01 +7.920773137e+01 +7.920773137e+01 +1.0637e+00 +2.1109e+00 +4.5071e-01 +9.5871e-01 -4.5000e-01 +1.0748e+00 +1.1658e+00 -2.1608e-01 +9.0398e-01 +9.3542e-01 +7.5842e-01 +1.1753e+00 -1.0358e+00 +5.2836e-01 -9.7675e-01 +6.1792e-01 -1.7371e+00 +1.2039e+00 +8.8367e-01 +1.7826e+00
27 +4.023708404e+01 +4.023708404e+01 +7.741708404e+01 +7.741708404e+01 -5.3917e-02 +1.9047e+00 -1.6544e+00 +1.2785e+00 -8.5663e-01 -5.4464e-01 -4.8632e-01 -3.4564e-01 +1.3459e+00 +2.6156e+00 +6.9958e-01 +6.9202e-01 -2.2015e+00 -1.4805e-01 -1.3791e+00 -5.1420e-01 -1.8991e+00 +1.0075e+00 +1.2518e+00 +8.7404e-01
36 +3.469325323e+01 +3.469325323e+01 +7.187325323e+01 +7.187325323e+01 -9.0549e-01 +1.0413e+00 -2.3926e+00 -1.5588e-02 -3.8029e-01 -9.5456e-02 -1.7641e-01 -8.6712e-01 +4.3467e-01 +2.0428e+00 +8.7760e-01 +1.4515e+00 -2.5938e+00 +6.8429e-01 -1.1031e+00 -3.0874e-01 -2.0393e+00 +2.1981e+00 +1.0258e-01 -1.7038e-01
175 +3.182570737e+01 +3.182570737e+01 +6.900570737e+01 +6.900570737e+01 -2.3062e+00 -1.9596e+00 -6.4876e-01 +2.0319e+00 -1.6583e+00 +5.7487e-01 -1.6646e+00 -2.8570e+00 -1.6771e-01 +2.4238e+00 -8.7119e-01 +7.2581e-01 -3.4529e+00 +1.0051e+00 +2.2606e-01 +2.0757e+00 -3.8027e+00 -1.2072e+00 -2.0724e-01 +5.4409e+00
185 +2.831139277e+01 +2.831139277e+01 +6.549139277e+01 +6.549139277e+01 -2.6260e+00 -2.1055e+00 -6.9819e-01 +2.2904e+00 -1.6221e+00 +1.5075e-04 -1.6553e+00 -3.3712e+00 -4.5275e-01 +2.0201e+00 -9.5364e-01 +1.2726e-01 -3.1112e+00 +2.0753e-01 +4.8461e-01 +1.6270e+00 -3.8174e+00 -8.9241e-01 -4.0110e-01 +4.6308e+00
189 +2.785204571e+01 +2.785204571e+01 +6.503204571e+01 +6.503204571e+01 -2.5822e+00 -1.4900e+00 -1.3484e+00 +1.8571e+00 -1.7930e+00 +9.9537e-01 -1.6508e+00 -3.0119e+00 -8.0594e-01 +2.5863e+00 -1.3770e+00 +1.1344e+00 -3.2219e+00 +1.2662e+00 +3.7157e-01 +2.3366e+00 -4.0139e+00 -1.1863e+00 -3.5415e-01 +4.9869e+00
341 +2.497213768e+01 +2.497213768e+01 +6.215213768e+01 +6.215213768e+01 -2.7822e+00 -1.6580e+00 -3.5254e-01 +1.7967e+00 +1.3350e-01 +2.9657e+00 -3.8168e+00 -2.4400e+00 -1.6847e+00 +3.1189e+00 -4.0307e-01 -6.8222e-01 -2.1236e+00 -1.6468e+00 -8.6223e-01 -3.0485e-01 -2.1696e+00 -2.1294e+00 -2.6091e+00 +2.3788e+00
367 +2.279895303e+01 +2.279895303e+01 +5.997895303e+01 +5.997895303e+01 -2.2880e+00 -1.7007e+00 -3.6361e-01 +2.3694e+00 -3.1600e-01 +2.5727e+00 -3.2714e+00 -3.4587e+00 -2.4003e+00 +2.9877e+00 -5.8807e-01 -4.6042e-01 -1.9469e+00 -1.3365e+00 -1.1115e-01 +1.1276e+00 -2.5895e+00 -1.4257e+00 -2.7642e+00 +2.1703e+00
381 +2.209667957e+01 +2.209667957e+01 +5.927667957e+01 +5.927667957e+01 -1.3823e+00 -1.7751e+00 -8.5975e-02 +3.0059e+00 -6.2847e-01 +2.7132e+00 -2.8185e+00 -3.6135e+00 -1.4861e+00 +2.7589e+00 -8.9626e-01 +8.2228e-01 -2.3791e+00 -8.5139e-01 -2.9917e-01 +2.8377e-01 -2.9556e+00 -1.3003e+00 -1.8485e+00 +3.2073e+00
401 +2.088067004e+01 +2.088067004e+01 +5.806067004e+01 +5.806067004e+01 -2.5650e+00 -1.7564e+00 -2.7873e-01 +2.9053e+00 -6.4037e-01 +2.1533e+00 -2.3985e+00 -2.7088e+00 -1.3532e+00 +3.4118e+00 -6.6197e-01 -2.0694e-01 -1.8974e+00 -1.1749e+00 -6.2800e-01 +5.5731e-01 -3.0698e+00 -1.0206e+00 -1.5032e+00 +2.9160e+00
413 +1.986414386e+01 +1.986414386e+01 +5.704414386e+01 +5.704414386e+01 -2.9784e+00 -2.1694e+00 -2.5214e-01 +2.6182e+00 -2.6282e-01 +1.9337e+00 -2.0571e+00 -3.5551e+00 -5.8456e-01 +3.2946e+00 -8.7614e-01 +3.4349e-02 -2.0956e+00 -1.3994e+00 -3.8865e-01 +6.9433e-01 -3.5629e+00 -6.1997e-01 -1.5633e+00 +2.8327e+00
445 +1.832019711e+01 +1.832019711e+01 +5.550019711e+01 +5.550019711e+01 -4.0662e+00 -1.7796e+00 +6.6784e-02 +2.1733e+00 -5.5007e-01 +1.7227e+00 -2.4841e+00 -3.2290e+00 -1.6546e+00 +3.2826e+00 -8.5176e-01 +3.9545e-01 -2.1078e+00 +2.7571e-01 -8.8101e-01 +1.0080e+00 -3.1094e+00 -2.1987e+00 -1.2640e+00 +2.9295e+00
497 +1.808825537e+01 +1.808825537e+01 +5.526825537e+01 +5.526825537e+01 -2.9156e+00 -1.0459e+00 +3.8890e-02 +2.6478e+00 -9.7502e-01 +5.5141e-01 -2.5317e+00 -3.0310e+00 -1.0148e-01 +3.0614e+00 -8.9698e-01 -5.4894e-01 -2.2245e+00 +2.5194e-01 -8.6748e-01 -4.1495e-01 -2.9988e+00 -1.8997e+00 -5.3740e-01 +3.1924e+00
725 +1.469629685e+01 +1.469629685e+01 +5.187629685e+01 +5.187629685e+01 -3.2979e+00 +1.8051e-01 +8.4931e-03 +2.0873e+00 -1.1822e+00 -8.4385e-01 -1.0972e+00 -2.1708e+00 +1.1591e-01 +2.8829e+00 +8.5688e-01 -1.5405e+00 -4.1076e-01 +7.3691e-01 +1.1190e-01 +6.2525e-01 -1.0198e+00 -2.4192e+00 -4.6782e-01 +2.6177e+00
1474 +1.300644202e+01 +1.300644202e+01 +5.018644202e+01 +5.018644202e+01 -4.1406e+00 +2.0362e+00 +2.6176e-01 -5.8591e-02 -5.0641e+00 -1.8459e+00 -7.7017e-02 -2.0179e+00 -9.2706e-01 +4.4066e+00 +9.5335e-01 -2.4512e+00 -1.8863e+00 +2.1626e+00 -3.3527e-01 -1.1663e+00 +1.0362e+00 -1.1787e+00 +2.2987e+00 +9.2859e-01
1703 +1.261430818e+01 +1.261430818e+01 +4.979430818e+01 +4.979430818e+01 -4.2540e+00 +2.3354e+00 +7.5449e-01 -5.5567e-03 -4.7904e+00 -9.1379e-01 -3.1247e-01 -2.4899e+00 -1.4774e+00 +4.2845e+00 +1.1216e+00 -2.5963e+00 -1.7066e+00 +2.2259e+00 -3.2773e-01 -1.4316e+00 +5.4073e-01 -1.1640e+00 +2.6666e+00 +1.2004e+00
1705 +1.240990038e+01 +1.240990038e+01 +4.958990038e+01 +4.958990038e+01 -4.2728e+00 +2.1500e+00 +6.7502e-01 -1.5041e-01 -4.8280e+00 -1.0158e+00 -1.5493e-01 -2.6301e+00 -1.4771e+00 +4.2639e+00 +1.1821e+00 -2.8581e+00 -1.7701e+00 +2.0559e+00 -3.9928e-01 -1.0299e+00 +2.4598e-01 -1.2758e+00 +2.9745e+00 +1.0663e+00
1720 +1.148722622e+01 +1.148722622e+01 +4.866722622e+01 +4.866722622e+01 -4.1761e+00 +2.0293e+00 +7.4543e-01 -1.8651e-01 -4.8551e+00 -1.1302e+00 -7.5595e-02 -2.6314e+00 -1.5700e+00 +4.2781e+00 +1.2217e+00 -2.8170e+00 -1.7358e+00 +2.0197e+00 -4.1422e-01 -1.2224e+00 +1.8224e-01 -1.1431e+00 +2.6931e+00 +1.0641e+00
1742 +1.084596171e+01 +1.084596171e+01 +4.802596171e+01 +4.802596171e+01 -4.2399e+00 +2.1435e+00 +9.1006e-01 +8.7848e-02 -5.0192e+00 -1.2803e+00 -1.7655e-01 -2.3773e+00 -1.5407e+00 +4.1246e+00 +1.5037e+00 -2.8049e+00 -1.6282e+00 +1.9941e+00 -3.2220e-01 -1.1602e+00 +4.3507e-01 -1.2465e+00 +2.7108e+00 +1.2633e+00
2019 +9.983685276e+00 +9.983685276e+00 +4.716368528e+01 +4.716368528e+01 -4.1992e+00 +1.7215e+00 +6.3435e-01 +4.5325e-01 -4.9035e+00 -9.4498e-01 +1.1376e-01 -2.1449e+00 -1.4715e+00 +4.1501e+00 +1.4480e+00 -3.3302e+00 -1.9341e+00 +1.8804e+00 -8.5517e-01 -1.4546e+00 -4.7813e-01 -1.2335e+00 +2.6901e+00 +9.1510e-01
2130 +9.635498829e+00 +9.635498829e+00 +4.681549883e+01 +4.681549883e+01 -4.2610e+00 +1.7294e+00 +6.4177e-01 +4.4565e-01 -4.9825e+00 -1.0327e+00 +2.5668e-01 -2.2996e+00 -1.4283e+00 +4.3583e+00 +1.5295e+00 -3.3937e+00 -1.8417e+00 +1.7269e+00 -8.5155e-01 -1.5212e+00 -1.8947e-01 -1.4281e+00 +2.8582e+00 +6.8206e-01
2161 +8.849659020e+00 +8.849659020e+00 +4.602965902e+01 +4.602965902e+01 -4.2791e+00 +1.7014e+00 +5.4259e-01 +4.7046e-01 -4.9007e+00 -1.0497e+00 +1.9893e-01 -2.2923e+00 -1.4088e+00 +4.3535e+00 +1.5754e+00 -3.3814e+00 -1.8777e+00 +1.8194e+00 -8.7197e-01 -1.5426e+00 -2.1313e-01 -1.3991e+00 +2.8166e+00 +7.1905e-01
2240 +8.465661908e+00 +8.465661908e+00 +4.564566191e+01 +4.564566191e+01 -4.2905e+00 +1.6990e+00 +5.6614e-01 +4.9713e-01 -4.8067e+00 -1.0223e+00 +9.5826e-02 -2.2319e+00 -1.4185e+00 +4.2653e+00 +1.5951e+00 -3.4128e+00 -1.8403e+00 +1.9006e+00 -9.1316e-01 -1.5097e+00 -1.2960e-01 -1.4377e+00 +2.7105e+00 +7.7886e-01
2442 +8.087187957e+00 +8.087187957e+00 +4.526718796e+01 +4.526718796e+01 -4.3420e+00 +1.6873e+00 +5.1598e-01 +4.7095e-01 -4.8217e+00 -1.0277e+00 +1.9743e-01 -2.2570e+00 -1.4329e+00 +4.2624e+00 +1.6409e+00 -3.4948e+00 -1.9476e+00 +2.0317e+00 -8.5587e-01 -1.4323e+00 -1.5854e-01 -1.3403e+00 +2.6152e+00 +8.3734e-01
2532 +7.729092266e+00 +7.729092266e+00 +4.490909227e+01 +4.490909227e+01 -4.3060e+00 +1.7337e+00 +5.8071e-01 +5.0540e-01 -4.8082e+00 -1.0574e+00 +2.0040e-01 -2.3121e+00 -1.4289e+00 +4.2128e+00 +1.6421e+00 -3.4842e+00 -1.8841e+00 +2.0082e+00 -8.7850e-01 -1.4858e+00 -1.9680e-01 -1.3251e+00 +2.6011e+00 +8.0585e-01
2544 +7.336643365e+00 +7.336643365e+00 +4.451664336e+01 +4.451664336e+01 -4.3050e+00 +1.7325e+00 +5.8176e-01 +5.1040e-01 -4.8118e+00 -1.0707e+00 +1.9256e-01 -2.2984e+00 -1.4364e+00 +4.1974e+00 +1.6283e+00 -3.4866e+00 -1.8969e+00 +2.0308e+00 -8.8115e-01 -1.4813e+00 -1.9909e-01 -1.3186e+00 +2.5986e+00 +8.0710e-01
2701 +7.105502556e+00 +7.105502556e+00 +4.428550256e+01 +4.428550256e+01 -4.2915e+00 +1.6937e+00 +5.7258e-01 +4.4423e-01 -4.8290e+00 -1.0619e+00 +1.7521e-01 -2.2942e+00 -1.4090e+00 +4.2016e+00 +1.6228e+00 -3.4775e+00 -1.9108e+00 +2.0918e+00 -9.2126e-01 -1.4556e+00 -1.7700e-01 -1.3410e+00 +2.5995e+00 +8.4512e-01
3028 +7.066658976e+00 +7.066658976e+00 +4.424665898e+01 +4.424665898e+01 -4.2926e+00 +1.6996e+00 +5.8441e-01 +4.4680e-01 -4.8260e+00 -1.0687e+00 +2.4045e-01 -2.3032e+00 -1.3592e+00 +4.1792e+00 +1.6595e+00 -3.4942e+00 -1.8986e+00 +2.0950e+00 -9.3836e-01 -1.4397e+00 -1.7077e-01 -1.3270e+00 +2.5975e+00 +8.5703e-01
3682 +6.903478355e+00 +6.903478355e+00 +4.408347835e+01 +4.408347835e+01 -4.2918e+00 +1.6898e+00 +5.9459e-01 +4.4128e-01 -4.8358e+00 -1.0629e+00 +2.2199e-01 -2.2933e+00 -1.3667e+00 +4.1928e+00 +1.6585e+00 -3.4973e+00 -1.8932e+00 +2.1044e+00 -9.3372e-01 -1.4481e+00 -1.7807e-01 -1.3264e+00 +2.6247e+00 +8.5411e-01
4863 +6.753295264e+00 +6.753295264e+00 +4.393329526e+01 +4.393329526e+01 -4.2862e+00 +1.6949e+00 +5.8137e-01 +4.4449e-01 -4.8243e+00 -1.0621e+00 +2.4928e-01 -2.2985e+00 -1.3799e+00 +4.1973e+00 +1.6578e+00 -3.5082e+00 -1.9051e+00 +2.0757e+00 -9.4546e-01 -1.4556e+00 -1.6610e-01 -1.3259e+00 +2.6088e+00 +8.3508e-01
517061 +6.560256247e+00 +6.560256247e+00 +4.374025625e+01 +4.374025625e+01 -5.2001e+00 +1.8922e+00 +1.6062e+00 +1.1699e+00 -5.0477e+00 -2.7501e+00 +4.5479e-01 +8.4949e-01 -4.2144e+00 +2.0251e+00 -4.7695e-01 -2.0802e+00 +3.8166e+00 -1.4540e-01 +4.3923e+00 +3.9910e-01 -3.1752e+00 -2.0342e-01 -5.0171e+00 -1.3235e+00
517228 +6.371976627e+00 +6.371976627e+00 +4.355197663e+01 +4.355197663e+01 -5.1398e+00 +2.0071e+00 +1.7331e+00 +1.0818e+00 -5.1599e+00 -2.7633e+00 +5.6472e-01 +7.9586e-01 -4.2096e+00 +2.0284e+00 -3.7261e-01 -2.1690e+00 +3.7209e+00 -1.5516e-01 +4.4029e+00 +5.1796e-01 -3.1789e+00 -1.5420e-01 -4.9797e+00 -1.3486e+00
517238 +6.232148218e+00 +6.232148218e+00 +4.341214822e+01 +4.341214822e+01 -5.1558e+00 +2.0179e+00 +1.7214e+00 +1.0642e+00 -5.1498e+00 -2.7162e+00 +5.4864e-01 +7.8522e-01 -4.2049e+00 +2.0364e+00 -4.0129e-01 -2.1569e+00 +3.6869e+00 -1.4647e-01 +4.4387e+00 +5.0468e-01 -3.1880e+00 -2.1187e-01 -4.9891e+00 -1.2969e+00
517239 +6.049782610e+00 +6.049782610e+00 +4.322978261e+01 +4.322978261e+01 -5.1163e+00 +1.9864e+00 +1.7261e+00 +1.0833e+00 -5.1417e+00 -2.7674e+00 +5.3138e-01 +7.6652e-01 -4.2335e+00 +2.0161e+00 -3.8673e-01 -2.1582e+00 +3.7484e+00 -1.5775e-01 +4.4393e+00 +5.5330e-01 -3.1878e+00 -1.5198e-01 -5.0080e+00 -1.3619e+00
517240 +6.015915365e+00 +6.015915365e+00 +4.319591537e+01 +4.319591537e+01 -5.1418e+00 +2.0189e+00 +1.7396e+00 +1.0899e+00 -5.1490e+00 -2.7672e+00 +5.6257e-01 +7.6899e-01 -4.2034e+00 +1.9936e+00 -3.7640e-01 -2.1737e+00 +3.6843e+00 -1.6075e-01 +4.4415e+00 +5.3612e-01 -3.1649e+00 -1.6623e-01 -4.9961e+00 -1.3574e+00
517277 +5.732472333e+00 +5.732472333e+00 +4.291247233e+01 +4.291247233e+01 -5.0683e+00 +2.0806e+00 +1.6868e+00 +1.0271e+00 -5.0730e+00 -2.7952e+00 +6.0329e-01 +7.6959e-01 -4.2384e+00 +1.9782e+00 -2.9407e-01 -2.0332e+00 +3.6714e+00 -1.1423e-01 +4.4235e+00 +5.0539e-01 -3.1584e+00 -1.3738e-01 -4.9588e+00 -1.3768e+00
517289 +5.621100145e+00 +5.621100145e+00 +4.280110014e+01 +4.280110014e+01 -5.1092e+00 +2.0571e+00 +1.6440e+00 +9.9783e-01 -5.0797e+00 -2.8142e+00 +5.9236e-01 +7.6761e-01 -4.2365e+00 +1.9726e+00 -3.2952e-01 -2.0300e+00 +3.7002e+00 -1.3378e-01 +4.4332e+00 +5.4865e-01 -3.1327e+00 -1.9840e-01 -4.9541e+00 -1.3853e+00
517290 +4.846656462e+00 +4.846656462e+00 +4.202665646e+01 +4.202665646e+01 -5.1098e+00 +2.0757e+00 +1.7146e+00 +1.0209e+00 -5.0511e+00 -2.8211e+00 +6.0226e-01 +7.6247e-01 -4.2977e+00 +1.9638e+00 -3.5729e-01 -2.0732e+00 +3.6929e+00 -1.4352e-01 +4.4082e+00 +5.4914e-01 -3.1241e+00 -1.6433e-01 -4.9757e+00 -1.3969e+00
517615 +4.656468499e+00 +4.656468499e+00 +4.183646850e+01 +4.183646850e+01 -4.8278e+00 +2.1258e+00 +1.8089e+00 +1.1024e+00 -5.0329e+00 -2.9312e+00 +5.5461e-01 +6.3944e-01 -4.3414e+00 +1.7474e+00 -5.8003e-01 -1.9073e+00 +3.8153e+00 -3.9887e-01 +4.4807e+00 +4.8659e-01 -3.3411e+00 -3.4735e-01 -5.0940e+00 -1.3994e+00
517904 +4.441737172e+00 +4.441737172e+00 +4.162173717e+01 +4.162173717e+01 -4.8395e+00 +2.0578e+00 +1.7844e+00 +1.1524e+00 -5.0205e+00 -2.9236e+00 +5.0145e-01 +6.0101e-01 -4.3257e+00 +1.7458e+00 -5.8089e-01 -1.9820e+00 +3.8084e+00 -3.4890e-01 +4.4968e+00 +4.8147e-01 -3.3066e+00 -3.6736e-01 -5.0564e+00 -1.4413e+00
517975 +4.351046378e+00 +4.351046378e+00 +4.153104638e+01 +4.153104638e+01 -4.8547e+00 +2.0788e+00 +1.7779e+00 +1.1659e+00 -5.0029e+00 -2.9164e+00 +4.9825e-01 +6.1867e-01 -4.3415e+00 +1.7250e+00 -5.8871e-01 -1.9938e+00 +3.7972e+00 -3.2582e-01 +4.5098e+00 +4.6901e-01 -3.2831e+00 -3.7070e-01 -5.0607e+00 -1.4371e+00
518134 +4.122984976e+00 +4.122984976e+00 +4.130298498e+01 +4.130298498e+01 -4.8718e+00 +2.1053e+00 +1.8038e+00 +1.1494e+00 -5.0265e+00 -2.9224e+00 +5.2340e-01 +5.9246e-01 -4.3583e+00 +1.7233e+00 -5.7727e-01 -1.9810e+00 +3.7832e+00 -3.2420e-01 +4.5379e+00 +4.6424e-01 -3.2875e+00 -3.5776e-01 -5.0597e+00 -1.4899e+00
518269 +3.805034467e+00 +3.805034467e+00 +4.098503447e+01 +4.098503447e+01 -4.9013e+00 +2.1155e+00 +1.7830e+00 +1.1376e+00 -5.0005e+00 -2.8580e+00 +5.3535e-01 +5.7544e-01 -4.3732e+00 +1.7213e+00 -5.7341e-01 -1.9812e+00 +3.7433e+00 -2.7379e-01 +4.5354e+00 +4.6548e-01 -3.3198e+00 -3.1231e-01 -5.0534e+00 -1.4858e+00
518412 +3.791627985e+00 +3.791627985e+00 +4.097162799e+01 +4.097162799e+01 -4.9477e+00 +2.1028e+00 +1.7698e+00 +1.1025e+00 -4.9971e+00 -2.8194e+00 +5.3669e-01 +5.6401e-01 -4.3952e+00 +1.7136e+00 -5.3099e-01 -1.9716e+00 +3.6905e+00 -2.2152e-01 +4.5493e+00 +4.6613e-01 -3.3524e+00 -3.0351e-01 -5.0420e+00 -1.4677e+00
518489 +3.596436813e+00 +3.596436813e+00 +4.077643681e+01 +4.077643681e+01 -4.9388e+00 +2.1197e+00 +1.7602e+00 +1.1219e+00 -5.0089e+00 -2.8205e+00 +5.2170e-01 +5.7834e-01 -4.3935e+00 +1.7050e+00 -5.5694e-01 -1.9872e+00 +3.6999e+00 -2.1683e-01 +4.5293e+00 +4.5287e-01 -3.3642e+00 -3.0914e-01 -5.0588e+00 -1.4725e+00
518539 +3.523790212e+00 +3.523790212e+00 +4.070379021e+01 +4.070379021e+01 -4.9272e+00 +2.1167e+00 +1.7718e+00 +1.1271e+00 -5.0066e+00 -2.8177e+00 +5.3305e-01 +5.6382e-01 -4.3996e+00 +1.7048e+00 -5.6602e-01 -1.9701e+00 +3.7147e+00 -2.1923e-01 +4.5468e+00 +4.4641e-01 -3.3698e+00 -3.0433e-01 -5.0605e+00 -1.4703e+00
518587 +3.429797680e+00 +3.429797680e+00 +4.060979768e+01 +4.060979768e+01 -4.9221e+00 +2.1154e+00 +1.7716e+00 +1.1178e+00 -5.0074e+00 -2.8100e+00 +5.3262e-01 +5.5974e-01 -4.4044e+00 +1.6985e+00 -5.5392e-01 -1.9779e+00 +3.7015e+00 -2.1765e-01 +4.5428e+00 +4.5731e-01 -3.3810e+00 -2.9991e-01 -5.0523e+00 -1.4646e+00
518716 +3.388162688e+00 +3.388162688e+00 +4.056816269e+01 +4.056816269e+01 -4.9268e+00 +2.1253e+00 +1.7732e+00 +1.1148e+00 -5.0145e+00 -2.8269e+00 +5.3325e-01 +5.7991e-01 -4.3887e+00 +1.6859e+00 -5.4901e-01 -1.9659e+00 +3.7026e+00 -2.0701e-01 +4.5403e+00 +4.5871e-01 -3.3796e+00 -3.0529e-01 -5.0520e+00 -1.4719e+00
518768 +3.288071598e+00 +3.288071598e+00 +4.046807160e+01 +4.046807160e+01 -4.9287e+00 +2.1221e+00 +1.7749e+00 +1.1161e+00 -5.0128e+00 -2.8316e+00 +5.3869e-01 +5.8307e-01 -4.3908e+00 +1.6907e+00 -5.4617e-01 -1.9683e+00 +3.7005e+00 -2.0879e-01 +4.5469e+00 +4.5986e-01 -3.3728e+00 -3.0307e-01 -5.0508e+00 -1.4736e+00
518990 +3.216457565e+00 +3.216457565e+00 +4.039645756e+01 +4.039645756e+01 -4.9340e+00 +2.1272e+00 +1.7730e+00 +1.1119e+00 -5.0159e+00 -2.8259e+00 +5.3705e-01 +5.8203e-01 -4.3897e+00 +1.6921e+00 -5.4854e-01 -1.9716e+00 +3.7048e+00 -2.1142e-01 +4.5494e+00 +4.5536e-01 -3.3725e+00 -3.0467e-01 -5.0537e+00 -1.4766e+00
519087 +3.142666148e+00 +3.142666148e+00 +4.032266615e+01 +4.032266615e+01 -4.9327e+00 +2.1265e+00 +1.7717e+00 +1.1114e+00 -5.0135e+00 -2.8274e+00 +5.3899e-01 +5.8082e-01 -4.3896e+00 +1.6915e+00 -5.4919e-01 -1.9724e+00 +3.7038e+00 -2.0920e-01 +4.5484e+00 +4.5591e-01 -3.3744e+00 -3.0412e-01 -5.0539e+00 -1.4770e+00
519329 +3.088805899e+00 +3.088805899e+00 +4.026880590e+01 +4.026880590e+01 -4.9313e+00 +2.1293e+00 +1.7715e+00 +1.1115e+00 -5.0150e+00 -2.8289e+00 +5.3991e-01 +5.8123e-01 -4.3904e+00 +1.6914e+00 -5.4785e-01 -1.9722e+00 +3.7053e+00 -2.0954e-01 +4.5497e+00 +4.5447e-01 -3.3730e+00 -3.0440e-01 -5.0525e+00 -1.4776e+00
836164 +3.019951706e+00 +3.019951706e+00 +4.019995171e+01 +4.019995171e+01 -4.9330e+00 +2.1315e+00 +1.7717e+00 +1.1114e+00 -5.0137e+00 -2.8291e+00 +5.4086e-01 +5.7997e-01 -4.3889e+00 +1.6889e+00 -5.4673e-01 -1.9726e+00 +3.7055e+00 -2.0568e-01 +4.5494e+00 +4.5307e-01 -3.3743e+00 -3.0265e-01 -5.0517e+00 -1.4784e+00
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.545306338e+01 +5.545306338e+01 -9.244693662e+01 -9.244693662e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 +5.329393087e+01 +5.329393087e+01 -9.460606913e+01 -9.460606913e+01 +8.1104e-02 -4.7972e-01 +3.0587e-01 +1.8680e+00 -6.3478e-01 +1.1502e+00 -7.6748e-01 +9.5439e-01 -2.2146e-01 -1.9126e+00 +2.4509e+00 -3.9807e-01 -2.1827e-01 +9.0851e-01 -6.9628e-01 -2.1982e+00 -1.1729e+00 -2.7606e-02 -5.2440e-01 +3.5296e-01
8 +4.395141484e+01 +4.395141484e+01 -1.039485852e+02 -1.039485852e+02 -1.6570e+00 +1.9749e-01 -2.0199e-01 +1.3291e+00 -2.4992e-01 -4.2246e-01 +1.0869e+00 -3.9169e+00 +2.5409e+00 +2.2931e+00 -2.3033e+00 +1.9371e+00 +6.0366e-01 -1.9356e+00 +1.3116e+00 +1.1780e+00 +2.4479e+00 -8.8557e-01 -1.8619e-01 +1.2918e-01
13 +4.292186025e+01 +4.292186025e+01 -1.049781397e+02 -1.049781397e+02 -2.3568e-01 -3.3663e-01 -6.5788e-01 +2.6982e+00 +3.8234e-01 +5.4703e-01 +3.9507e-01 -3.3382e+00 +3.4634e+00 +2.2481e+00 -1.4293e+00 +2.7659e+00 +1.9753e+00 -2.3705e+00 +1.2872e+00 +1.7324e+00 +1.7103e+00 -1.7846e+00 +3.0391e-01 +1.3058e+00
