% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1815721 +7.454364701e-04 +7.454364701e-04 -9.999992546e+02 -9.999992546e+02 +1.5382e+00 +9.8458e-01 +2.8397e+00 -5.9533e-01 -2.0167e+00 -2.1178e+00 -1.1129e+00 -8.9833e-02 +3.2253e+00 +3.8587e-01 -2.3731e-01 +2.2017e+00 -2.8792e+00 +6.7531e-01 +2.4151e+00 +2.4170e+00 +1.9798e+00 -2.0954e+00 +1.9577e+00 -1.6753e+00
1815739 +7.231362346e-04 +7.231362346e-04 -9.999992769e+02 -9.999992769e+02 +1.5390e+00 +9.8376e-01 +2.8496e+00 -5.7556e-01 -2.0076e+00 -2.1232e+00 -1.1330e+00 -1.1280e-01 +3.2085e+00 +3.3967e-01 -2.4248e-01 +2.2167e+00 -2.8942e+00 +6.7459e-01 +2.4142e+00 +2.4128e+00 +1.9874e+00 -2.0877e+00 +1.9567e+00 -1.6704e+00
1815754 +6.899773915e-04 +6.899773915e-04 -9.999993100e+02 -9.999993100e+02 +1.5327e+00 +9.8892e-01 +2.8589e+00 -5.7948e-01 -2.0023e+00 -2.1216e+00 -1.1391e+00 -1.1675e-01 +3.2158e+00 +3.3654e-01 -2.4766e-01 +2.2218e+00 -2.8988e+00 +6.7513e-01 +2.4165e+00 +2.4118e+00 +2.0004e+00 -2.0872e+00 +1.9471e+00 -1.6859e+00
1815811 +6.408278324e-04 +6.408278324e-04 -9.999993592e+02 -9.999993592e+02 +1.5193e+00 +9.8844e-01 +2.8222e+00 -5.8825e-01 -2.0022e+00 -2.1247e+00 -1.1896e+00 -1.1860e-01 +3.2160e+00 +3.3818e-01 -2.2594e-01 +2.2414e+00 -2.9311e+00 +6.5191e-01 +2.4161e+00 +2.4023e+00 +1.9830e+00 -2.0945e+00 +1.9398e+00 -1.6737e+00
1815817 +6.136281041e-04 +6.136281041e-04 -9.999993864e+02 -9.999993864e+02 +1.5201e+00 +9.8143e-01 +2.8175e+00 -5.8324e-01 -1.9991e+00 -2.1188e+00 -1.1934e+00 -1.0733e-01 +3.2138e+00 +3.3268e-01 -2.4143e-01 +2.2342e+00 -2.9243e+00 +6.4733e-01 +2.4234e+00 +2.4016e+00 +1.9818e+00 -2.0898e+00 +1.9433e+00 -1.6638e+00
1815822 +5.599343941e-04 +5.599343941e-04 -9.999994401e+02 -9.999994401e+02 +1.5119e+00 +9.8396e-01 +2.8163e+00 -5.9737e-01 -2.0042e+00 -2.1109e+00 -1.1889e+00 -1.3155e-01 +3.2035e+00 +3.5649e-01 -2.2728e-01 +2.2542e+00 -2.9352e+00 +6.3742e-01 +2.4220e+00 +2.3972e+00 +1.9780e+00 -2.0890e+00 +1.9265e+00 -1.6807e+00
1815845 +5.073867029e-04 +5.073867029e-04 -9.999994926e+02 -9.999994926e+02 +1.5251e+00 +9.8182e-01 +2.8346e+00 -5.7213e-01 -1.9793e+00 -2.0969e+00 -1.1820e+00 -1.1345e-01 +3.2082e+00 +3.6056e-01 -2.3150e-01 +2.2608e+00 -2.9674e+00 +6.3434e-01 +2.4200e+00 +2.4111e+00 +1.9879e+00 -2.0719e+00 +1.9307e+00 -1.6859e+00
1815856 +4.788395362e-04 +4.788395362e-04 -9.999995212e+02 -9.999995212e+02 +1.5248e+00 +9.8483e-01 +2.8401e+00 -5.7890e-01 -1.9695e+00 -2.0887e+00 -1.1755e+00 -1.2242e-01 +3.1956e+00 +3.6742e-01 -2.4063e-01 +2.2587e+00 -2.9570e+00 +6.4067e-01 +2.4179e+00 +2.4074e+00 +1.9963e+00 -2.0714e+00 +1.9364e+00 -1.6936e+00
1815893 +4.623861259e-04 +4.623861259e-04 -9.999995376e+02 -9.999995376e+02 +1.5283e+00 +9.7871e-01 +2.8058e+00 -5.7744e-01 -1.9724e+00 -2.0700e+00 -1.1965e+00 -1.1512e-01 +3.1940e+00 +3.3379e-01 -2.3447e-01 +2.2745e+00 -2.9515e+00 +6.4269e-01 +2.4090e+00 +2.4031e+00 +2.0070e+00 -2.0374e+00 +1.9454e+00 -1.6961e+00
1815895 +4.262026373e-04 +4.262026373e-04 -9.999995738e+02 -9.999995738e+02 +1.5336e+00 +9.7305e-01 +2.8119e+00 -5.7334e-01 -1.9563e+00 -2.0716e+00 -1.1959e+00 -1.2330e-01 +3.1904e+00 +3.3287e-01 -2.3335e-01 +2.2917e+00 -2.9403e+00 +6.2962e-01 +2.4044e+00 +2.4018e+00 +1.9994e+00 -2.0309e+00 +1.9324e+00 -1.7070e+00
1815912 +3.692767004e-04 +3.692767004e-04 -9.999996307e+02 -9.999996307e+02 +1.5278e+00 +9.7318e-01 +2.8150e+00 -5.5334e-01 -1.9560e+00 -2.0635e+00 -1.1914e+00 -1.2502e-01 +3.1881e+00 +3.1162e-01 -2.2995e-01 +2.3085e+00 -2.9420e+00 +6.2663e-01 +2.4131e+00 +2.4001e+00 +2.0047e+00 -2.0354e+00 +1.9355e+00 -1.7021e+00
1816004 +3.628062866e-04 +3.628062866e-04 -9.999996372e+02 -9.999996372e+02 +1.5186e+00 +9.7827e-01 +2.8222e+00 -5.5463e-01 -1.9179e+00 -2.0275e+00 -1.2243e+00 -1.1258e-01 +3.2181e+00 +3.9376e-01 -2.3862e-01 +2.2844e+00 -2.9527e+00 +5.9398e-01 +2.4112e+00 +2.3906e+00 +2.0310e+00 -2.0556e+00 +1.9626e+00 -1.6931e+00
1816033 +3.331661559e-04 +3.331661559e-04 -9.999996668e+02 -9.999996668e+02 +1.5103e+00 +9.8439e-01 +2.8276e+00 -5.5711e-01 -1.9074e+00 -2.0395e+00 -1.2456e+00 -1.2772e-01 +3.2284e+00 +4.0142e-01 -2.1390e-01 +2.2777e+00 -2.9390e+00 +5.9528e-01 +2.4163e+00 +2.3827e+00 +2.0463e+00 -2.0482e+00 +1.9768e+00 -1.7077e+00
1816039 +3.231673340e-04 +3.231673340e-04 -9.999996768e+02 -9.999996768e+02 +1.5047e+00 +9.8467e-01 +2.8238e+00 -5.5019e-01 -1.9055e+00 -2.0396e+00 -1.2633e+00 -1.3827e-01 +3.2346e+00 +4.0819e-01 -2.1671e-01 +2.2739e+00 -2.9538e+00 +5.8870e-01 +2.4202e+00 +2.3785e+00 +2.0533e+00 -2.0406e+00 +1.9743e+00 -1.7069e+00
1816049 +3.066356041e-04 +3.066356041e-04 -9.999996934e+02 -9.999996934e+02 +1.5123e+00 +9.8521e-01 +2.7996e+00 -5.5645e-01 -1.9147e+00 -2.0334e+00 -1.2713e+00 -1.3278e-01 +3.2313e+00 +3.7839e-01 -2.0556e-01 +2.2712e+00 -2.9607e+00 +5.7090e-01 +2.4258e+00 +2.3815e+00 +2.0575e+00 -2.0369e+00 +1.9751e+00 -1.6990e+00
1816061 +2.934440622e-04 +2.934440622e-04 -9.999997066e+02 -9.999997066e+02 +1.5171e+00 +9.7889e-01 +2.8048e+00 -5.5285e-01 -1.9169e+00 -2.0321e+00 -1.2796e+00 -1.3914e-01 +3.2287e+00 +4.1524e-01 -2.0745e-01 +2.2831e+00 -2.9630e+00 +5.7511e-01 +2.4294e+00 +2.3788e+00 +2.0551e+00 -2.0393e+00 +1.9813e+00 -1.7123e+00
1816074 +2.848186199e-04 +2.848186199e-04 -9.999997152e+02 -9.999997152e+02 +1.5135e+00 +9.7696e-01 +2.8044e+00 -5.5270e-01 -1.9078e+00 -2.0322e+00 -1.2787e+00 -1.3153e-01 +3.2225e+00 +3.8907e-01 -2.0705e-01 +2.2916e+00 -2.9550e+00 +5.7256e-01 +2.4247e+00 +2.3816e+00 +2.0474e+00 -2.0476e+00 +1.9743e+00 -1.7110e+00
1816083 +2.743626558e-04 +2.743626558e-04 -9.999997256e+02 -9.999997256e+02 +1.5101e+00 +9.7747e-01 +2.8142e+00 -5.4249e-01 -1.9213e+00 -2.0424e+00 -1.2889e+00 -1.2689e-01 +3.2108e+00 +3.9332e-01 -2.0492e-01 +2.2913e+00 -2.9489e+00 +5.6936e-01 +2.4258e+00 +2.3938e+00 +2.0474e+00 -2.0508e+00 +1.9653e+00 -1.7085e+00
1816087 +2.674834436e-04 +2.674834436e-04 -9.999997325e+02 -9.999997325e+02 +1.5089e+00 +9.7860e-01 +2.8168e+00 -5.2416e-01 -1.9116e+00 -2.0395e+00 -1.2988e+00 -1.1915e-01 +3.2171e+00 +3.9968e-01 -1.8933e-01 +2.2890e+00 -2.9599e+00 +5.7421e-01 +2.4227e+00 +2.3903e+00 +2.0451e+00 -2.0545e+00 +1.9763e+00 -1.7038e+00
1816099 +2.584660136e-04 +2.584660136e-04 -9.999997415e+02 -9.999997415e+02 +1.5143e+00 +9.7696e-01 +2.7956e+00 -5.1263e-01 -1.9149e+00 -2.0454e+00 -1.3088e+00 -1.3075e-01 +3.2130e+00 +3.9691e-01 -2.0054e-01 +2.3016e+00 -2.9742e+00 +5.7397e-01 +2.4178e+00 +2.3870e+00 +2.0523e+00 -2.0457e+00 +1.9711e+00 -1.7065e+00
1816107 +2.564544830e-04 +2.564544830e-04 -9.999997435e+02 -9.999997435e+02 +1.5161e+00 +9.7624e-01 +2.7897e+00 -5.2052e-01 -1.9157e+00 -2.0361e+00 -1.2857e+00 -1.3531e-01 +3.2250e+00 +4.0134e-01 -1.9712e-01 +2.3003e+00 -2.9690e+00 +5.7744e-01 +2.4191e+00 +2.3868e+00 +2.0428e+00 -2.0366e+00 +1.9642e+00 -1.7134e+00
1816113 +2.494221703e-04 +2.494221703e-04 -9.999997506e+02 -9.999997506e+02 +1.5054e+00 +9.7579e-01 +2.7932e+00 -5.1435e-01 -1.9164e+00 -2.0527e+00 -1.3186e+00 -1.2990e-01 +3.2081e+00 +3.9122e-01 -1.9109e-01 +2.2976e+00 -2.9779e+00 +5.6364e-01 +2.4160e+00 +2.3840e+00 +2.0478e+00 -2.0435e+00 +1.9805e+00 -1.7096e+00
1816115 +2.454379527e-04 +2.454379527e-04 -9.999997546e+02 -9.999997546e+02 +1.5079e+00 +9.7194e-01 +2.8001e+00 -5.0593e-01 -1.9134e+00 -2.0614e+00 -1.3200e+00 -1.3661e-01 +3.2023e+00 +4.2334e-01 -1.9074e-01 +2.3033e+00 -2.9840e+00 +5.5557e-01 +2.4237e+00 +2.3886e+00 +2.0459e+00 -2.0376e+00 +1.9823e+00 -1.7110e+00
1816126 +2.279869743e-04 +2.279869743e-04 -9.999997720e+02 -9.999997720e+02 +1.5023e+00 +9.6568e-01 +2.7963e+00 -5.0439e-01 -1.9170e+00 -2.0632e+00 -1.3155e+00 -1.2755e-01 +3.1890e+00 +4.1148e-01 -1.8054e-01 +2.3194e+00 -2.9695e+00 +5.7001e-01 +2.4155e+00 +2.3869e+00 +2.0338e+00 -2.0396e+00 +1.9777e+00 -1.7065e+00
1816142 +2.214038880e-04 +2.214038880e-04 -9.999997786e+02 -9.999997786e+02 +1.5056e+00 +9.6345e-01 +2.7936e+00 -5.0515e-01 -1.9229e+00 -2.0584e+00 -1.3201e+00 -1.3270e-01 +3.1903e+00 +4.0815e-01 -1.8623e-01 +2.3176e+00 -2.9596e+00 +5.6981e-01 +2.4160e+00 +2.3909e+00 +2.0299e+00 -2.0441e+00 +1.9823e+00 -1.6930e+00
1816180 +2.181314876e-04 +2.181314876e-04 -9.999997819e+02 -9.999997819e+02 +1.5108e+00 +9.6789e-01 +2.7906e+00 -4.9595e-01 -1.9091e+00 -2.0389e+00 -1.3442e+00 -1.2521e-01 +3.1943e+00 +4.4312e-01 -1.7136e-01 +2.3280e+00 -2.9699e+00 +5.7992e-01 +2.4155e+00 +2.3825e+00 +2.0427e+00 -2.0359e+00 +1.9948e+00 -1.7166e+00
1816205 +2.125616288e-04 +2.125616288e-04 -9.999997874e+02 -9.999997874e+02 +1.5206e+00 +9.5871e-01 +2.7957e+00 -4.9225e-01 -1.9008e+00 -2.0234e+00 -1.3654e+00 -1.4640e-01 +3.1903e+00 +4.3423e-01 -1.7785e-01 +2.3179e+00 -2.9776e+00 +5.7962e-01 +2.4171e+00 +2.3773e+00 +2.0482e+00 -2.0334e+00 +1.9831e+00 -1.7158e+00
1816220 +1.996198720e-04 +1.996198720e-04 -9.999998004e+02 -9.999998004e+02 +1.5176e+00 +9.6128e-01 +2.7920e+00 -4.9267e-01 -1.9014e+00 -2.0360e+00 -1.3698e+00 -1.4841e-01 +3.1782e+00 +4.4309e-01 -1.7220e-01 +2.3146e+00 -2.9890e+00 +5.7662e-01 +2.4216e+00 +2.3761e+00 +2.0462e+00 -2.0286e+00 +1.9885e+00 -1.7122e+00
1816227 +1.974210046e-04 +1.974210046e-04 -9.999998026e+02 -9.999998026e+02 +1.5124e+00 +9.6970e-01 +2.8010e+00 -5.0013e-01 -1.9092e+00 -2.0445e+00 -1.3890e+00 -1.4477e-01 +3.1783e+00 +4.5664e-01 -1.5642e-01 +2.3086e+00 -2.9936e+00 +5.7135e-01 +2.4182e+00 +2.3741e+00 +2.0445e+00 -2.0306e+00 +1.9806e+00 -1.7066e+00
1816280 +1.869176335e-04 +1.869176335e-04 -9.999998131e+02 -9.999998131e+02 +1.5075e+00 +9.5882e-01 +2.7925e+00 -4.9871e-01 -1.9204e+00 -2.0556e+00 -1.4094e+00 -1.6337e-01 +3.1845e+00 +4.5125e-01 -1.3945e-01 +2.3285e+00 -3.0023e+00 +5.6343e-01 +2.4123e+00 +2.3710e+00 +2.0487e+00 -2.0152e+00 +1.9928e+00 -1.7138e+00
1816287 +1.814091493e-04 +1.814091493e-04 -9.999998186e+02 -9.999998186e+02 +1.5117e+00 +9.5418e-01 +2.7898e+00 -4.9496e-01 -1.9166e+00 -2.0474e+00 -1.4195e+00 -1.6150e-01 +3.1843e+00 +4.7501e-01 -1.4227e-01 +2.3272e+00 -2.9947e+00 +5.6436e-01 +2.4119e+00 +2.3754e+00 +2.0519e+00 -2.0201e+00 +1.9940e+00 -1.7238e+00
1816307 +1.685466131e-04 +1.685466131e-04 -9.999998315e+02 -9.999998315e+02 +1.5013e+00 +9.4853e-01 +2.7944e+00 -4.8474e-01 -1.9122e+00 -2.0381e+00 -1.4308e+00 -1.6963e-01 +3.1856e+00 +4.7799e-01 -1.4631e-01 +2.3397e+00 -2.9778e+00 +5.5148e-01 +2.4137e+00 +2.3743e+00 +2.0546e+00 -2.0148e+00 +1.9920e+00 -1.7201e+00
1816328 +1.623741546e-04 +1.623741546e-04 -9.999998376e+02 -9.999998376e+02 +1.5002e+00 +9.6133e-01 +2.7861e+00 -4.8051e-01 -1.9028e+00 -2.0293e+00 -1.4284e+00 -1.5548e-01 +3.1766e+00 +4.7336e-01 -1.3321e-01 +2.3391e+00 -2.9923e+00 +5.3364e-01 +2.4089e+00 +2.3714e+00 +2.0444e+00 -2.0250e+00 +2.0012e+00 -1.7192e+00
1816341 +1.608552261e-04 +1.608552261e-04 -9.999998391e+02 -9.999998391e+02 +1.5079e+00 +9.5938e-01 +2.7868e+00 -4.8806e-01 -1.9111e+00 -2.0194e+00 -1.4249e+00 -1.5286e-01 +3.1885e+00 +4.9532e-01 -1.3328e-01 +2.3221e+00 -2.9924e+00 +5.3287e-01 +2.4033e+00 +2.3702e+00 +2.0409e+00 -2.0162e+00 +2.0046e+00 -1.7142e+00
1816355 +1.489922629e-04 +1.489922629e-04 -9.999998510e+02 -9.999998510e+02 +1.5003e+00 +9.6660e-01 +2.7863e+00 -4.8052e-01 -1.8879e+00 -2.0082e+00 -1.4098e+00 -1.4357e-01 +3.1655e+00 +4.9769e-01 -1.4301e-01 +2.3340e+00 -2.9832e+00 +5.3994e-01 +2.4105e+00 +2.3775e+00 +2.0474e+00 -2.0119e+00 +1.9951e+00 -1.7042e+00
1816405 +1.450345637e-04 +1.450345637e-04 -9.999998550e+02 -9.999998550e+02 +1.4966e+00 +9.5486e-01 +2.7954e+00 -4.5531e-01 -1.8892e+00 -2.0061e+00 -1.4127e+00 -1.5188e-01 +3.1463e+00 +5.2224e-01 -1.3672e-01 +2.3511e+00 -2.9753e+00 +5.4933e-01 +2.4126e+00 +2.3936e+00 +2.0367e+00 -2.0163e+00 +1.9918e+00 -1.7022e+00
1816418 +1.369412064e-04 +1.369412064e-04 -9.999998631e+02 -9.999998631e+02 +1.4944e+00 +9.5295e-01 +2.7915e+00 -4.4654e-01 -1.8813e+00 -2.0032e+00 -1.4247e+00 -1.4985e-01 +3.1533e+00 +5.0931e-01 -1.4499e-01 +2.3601e+00 -2.9691e+00 +5.4895e-01 +2.4143e+00 +2.4024e+00 +2.0361e+00 -2.0181e+00 +1.9821e+00 -1.6999e+00
1816465 +1.303430819e-04 +1.303430819e-04 -9.999998697e+02 -9.999998697e+02 +1.4839e+00 +9.5736e-01 +2.7797e+00 -4.2875e-01 -1.8669e+00 -2.0045e+00 -1.4116e+00 -1.6493e-01 +3.1531e+00 +5.1278e-01 -1.4101e-01 +2.3625e+00 -2.9385e+00 +5.3199e-01 +2.4138e+00 +2.4022e+00 +2.0326e+00 -2.0133e+00 +1.9812e+00 -1.6977e+00
1816475 +1.251469942e-04 +1.251469942e-04 -9.999998749e+02 -9.999998749e+02 +1.4867e+00 +9.5607e-01 +2.7797e+00 -4.3337e-01 -1.8705e+00 -2.0079e+00 -1.4351e+00 -1.6873e-01 +3.1593e+00 +5.2246e-01 -1.4282e-01 +2.3515e+00 -2.9553e+00 +5.2161e-01 +2.4117e+00 +2.3988e+00 +2.0383e+00 -2.0069e+00 +1.9797e+00 -1.6995e+00
1816492 +1.220377782e-04 +1.220377782e-04 -9.999998780e+02 -9.999998780e+02 +1.4782e+00 +9.5716e-01 +2.7739e+00 -4.1450e-01 -1.8615e+00 -2.0069e+00 -1.4130e+00 -1.7717e-01 +3.1455e+00 +5.0901e-01 -1.3710e-01 +2.3541e+00 -2.9360e+00 +5.3485e-01 +2.4159e+00 +2.4048e+00 +2.0400e+00 -2.0236e+00 +1.9727e+00 -1.7084e+00
1816524 +1.177508211e-04 +1.177508211e-04 -9.999998822e+02 -9.999998822e+02 +1.4756e+00 +9.6038e-01 +2.7702e+00 -4.0397e-01 -1.8747e+00 -2.0182e+00 -1.4168e+00 -1.8323e-01 +3.1462e+00 +5.1687e-01 -1.3624e-01 +2.3599e+00 -2.9314e+00 +5.3785e-01 +2.4138e+00 +2.4038e+00 +2.0331e+00 -2.0311e+00 +1.9666e+00 -1.7068e+00
1816525 +1.174634302e-04 +1.174634302e-04 -9.999998825e+02 -9.999998825e+02 +1.4790e+00 +9.5861e-01 +2.7652e+00 -4.1009e-01 -1.8733e+00 -2.0219e+00 -1.4176e+00 -1.8360e-01 +3.1343e+00 +5.1108e-01 -1.3972e-01 +2.3612e+00 -2.9309e+00 +5.4181e-01 +2.4118e+00 +2.4061e+00 +2.0262e+00 -2.0180e+00 +1.9699e+00 -1.7132e+00
1816579 +1.109940374e-04 +1.109940374e-04 -9.999998890e+02 -9.999998890e+02 +1.4826e+00 +9.6340e-01 +2.7660e+00 -4.0941e-01 -1.8711e+00 -2.0263e+00 -1.3863e+00 -1.8546e-01 +3.1392e+00 +5.4743e-01 -1.2266e-01 +2.3618e+00 -2.9233e+00 +5.3216e-01 +2.4060e+00 +2.3885e+00 +2.0168e+00 -2.0225e+00 +1.9771e+00 -1.7082e+00
1816588 +1.073092108e-04 +1.073092108e-04 -9.999998927e+02 -9.999998927e+02 +1.4900e+00 +9.6105e-01 +2.7748e+00 -4.1245e-01 -1.8695e+00 -2.0289e+00 -1.3803e+00 -1.8696e-01 +3.1454e+00 +5.4597e-01 -1.2637e-01 +2.3622e+00 -2.9281e+00 +5.3565e-01 +2.4083e+00 +2.3854e+00 +2.0191e+00 -2.0185e+00 +1.9693e+00 -1.7105e+00
1816598 +1.070792987e-04 +1.070792987e-04 -9.999998929e+02 -9.999998929e+02 +1.4799e+00 +9.5364e-01 +2.7625e+00 -4.1358e-01 -1.8670e+00 -2.0334e+00 -1.4083e+00 -1.8469e-01 +3.1444e+00 +5.4789e-01 -1.1819e-01 +2.3527e+00 -2.9297e+00 +5.3123e-01 +2.3978e+00 +2.3862e+00 +2.0115e+00 -2.0202e+00 +1.9765e+00 -1.7036e+00
1816606 +1.014478233e-04 +1.014478233e-04 -9.999998986e+02 -9.999998986e+02 +1.4789e+00 +9.5645e-01 +2.7836e+00 -4.2638e-01 -1.8661e+00 -2.0306e+00 -1.4114e+00 -2.0408e-01 +3.1434e+00 +5.7453e-01 -1.1044e-01 +2.3623e+00 -2.9448e+00 +5.3157e-01 +2.3973e+00 +2.3826e+00 +2.0188e+00 -2.0132e+00 +1.9844e+00 -1.7044e+00
1816615 +9.530631769e-05 +9.530631769e-05 -9.999999047e+02 -9.999999047e+02 +1.4816e+00 +9.5630e-01 +2.7837e+00 -4.3050e-01 -1.8593e+00 -2.0264e+00 -1.4152e+00 -2.0683e-01 +3.1435e+00 +5.7654e-01 -1.1005e-01 +2.3585e+00 -2.9499e+00 +5.2809e-01 +2.4015e+00 +2.3763e+00 +2.0210e+00 -2.0097e+00 +1.9843e+00 -1.7022e+00
1816701 +9.191560889e-05 +9.191560889e-05 -9.999999081e+02 -9.999999081e+02 +1.4834e+00 +9.5316e-01 +2.7747e+00 -4.1480e-01 -1.8485e+00 -2.0354e+00 -1.4135e+00 -2.1293e-01 +3.1354e+00 +5.6358e-01 -1.0184e-01 +2.3785e+00 -2.9646e+00 +5.4602e-01 +2.4076e+00 +2.3650e+00 +2.0390e+00 -1.9922e+00 +1.9760e+00 -1.7231e+00
1816708 +8.443232173e-05 +8.443232173e-05 -9.999999156e+02 -9.999999156e+02 +1.4848e+00 +9.4833e-01 +2.7692e+00 -4.0306e-01 -1.8406e+00 -2.0320e+00 -1.4199e+00 -2.0874e-01 +3.1331e+00 +5.6562e-01 -1.0192e-01 +2.3776e+00 -2.9588e+00 +5.4737e-01 +2.4047e+00 +2.3620e+00 +2.0363e+00 -1.9957e+00 +1.9788e+00 -1.7231e+00
1816715 +7.767062300e-05 +7.767062300e-05 -9.999999223e+02 -9.999999223e+02 +1.4798e+00 +9.4648e-01 +2.7635e+00 -4.0935e-01 -1.8366e+00 -2.0260e+00 -1.4293e+00 -2.0655e-01 +3.1340e+00 +5.5004e-01 -1.0194e-01 +2.3752e+00 -2.9542e+00 +5.4940e-01 +2.4048e+00 +2.3613e+00 +2.0304e+00 -1.9967e+00 +1.9774e+00 -1.7165e+00
1816756 +7.750935424e-05 +7.750935424e-05 -9.999999225e+02 -9.999999225e+02 +1.4815e+00 +9.3938e-01 +2.7561e+00 -4.0492e-01 -1.8403e+00 -2.0343e+00 -1.4365e+00 -2.0207e-01 +3.1468e+00 +5.5712e-01 -9.4089e-02 +2.3756e+00 -2.9412e+00 +5.5439e-01 +2.4028e+00 +2.3621e+00 +2.0310e+00 -1.9911e+00 +1.9867e+00 -1.7132e+00
1816796 +7.428017352e-05 +7.428017352e-05 -9.999999257e+02 -9.999999257e+02 +1.4776e+00 +9.2837e-01 +2.7503e+00 -3.9295e-01 -1.8553e+00 -2.0363e+00 -1.4394e+00 -1.9982e-01 +3.1334e+00 +5.5121e-01 -9.0447e-02 +2.3872e+00 -2.9358e+00 +5.4271e-01 +2.4013e+00 +2.3709e+00 +2.0279e+00 -1.9810e+00 +1.9810e+00 -1.7068e+00
1816834 +7.144453855e-05 +7.144453855e-05 -9.999999286e+02 -9.999999286e+02 +1.4733e+00 +9.2248e-01 +2.7439e+00 -3.9946e-01 -1.8581e+00 -2.0267e+00 -1.4337e+00 -2.0376e-01 +3.1360e+00 +5.6025e-01 -9.2851e-02 +2.3915e+00 -2.9362e+00 +5.5034e-01 +2.3946e+00 +2.3706e+00 +2.0315e+00 -1.9803e+00 +1.9880e+00 -1.7127e+00
1816835 +6.825626110e-05 +6.825626110e-05 -9.999999317e+02 -9.999999317e+02 +1.4708e+00 +9.2472e-01 +2.7443e+00 -3.9887e-01 -1.8599e+00 -2.0242e+00 -1.4519e+00 -2.1062e-01 +3.1397e+00 +5.6957e-01 -8.9558e-02 +2.3992e+00 -2.9416e+00 +5.4715e-01 +2.3915e+00 +2.3688e+00 +2.0353e+00 -1.9791e+00 +1.9900e+00 -1.7114e+00
1816860 +6.383750713e-05 +6.383750713e-05 -9.999999362e+02 -9.999999362e+02 +1.4703e+00 +9.2780e-01 +2.7481e+00 -3.9725e-01 -1.8604e+00 -2.0238e+00 -1.4502e+00 -2.1660e-01 +3.1292e+00 +5.8306e-01 -8.6793e-02 +2.3928e+00 -2.9371e+00 +5.4497e-01 +2.3950e+00 +2.3733e+00 +2.0268e+00 -1.9856e+00 +1.9922e+00 -1.7128e+00
1816878 +6.292625847e-05 +6.292625847e-05 -9.999999371e+02 -9.999999371e+02 +1.4713e+00 +9.2395e-01 +2.7433e+00 -3.8652e-01 -1.8572e+00 -2.0322e+00 -1.4586e+00 -2.2435e-01 +3.1176e+00 +5.7961e-01 -9.0308e-02 +2.3953e+00 -2.9361e+00 +5.5067e-01 +2.3951e+00 +2.3679e+00 +2.0260e+00 -1.9829e+00 +1.9896e+00 -1.7095e+00
1816890 +5.832326076e-05 +5.832326076e-05 -9.999999417e+02 -9.999999417e+02 +1.4743e+00 +9.2826e-01 +2.7437e+00 -3.7916e-01 -1.8523e+00 -2.0368e+00 -1.4591e+00 -2.2344e-01 +3.1139e+00 +5.8188e-01 -8.0732e-02 +2.3938e+00 -2.9337e+00 +5.5823e-01 +2.3965e+00 +2.3676e+00 +2.0219e+00 -1.9825e+00 +1.9854e+00 -1.7089e+00
1816892 +5.448733123e-05 +5.448733123e-05 -9.999999455e+02 -9.999999455e+02 +1.4681e+00 +9.2379e-01 +2.7415e+00 -3.8912e-01 -1.8555e+00 -2.0346e+00 -1.4611e+00 -2.2718e-01 +3.1168e+00 +5.9386e-01 -8.3534e-02 +2.3961e+00 -2.9362e+00 +5.4560e-01 +2.3947e+00 +2.3678e+00 +2.0229e+00 -1.9766e+00 +1.9900e+00 -1.7097e+00
1816901 +5.210612255e-05 +5.210612255e-05 -9.999999479e+02 -9.999999479e+02 +1.4681e+00 +9.2243e-01 +2.7377e+00 -3.9411e-01 -1.8564e+00 -2.0310e+00 -1.4660e+00 -2.2933e-01 +3.1175e+00 +5.9635e-01 -7.4510e-02 +2.3936e+00 -2.9338e+00 +5.4347e-01 +2.3997e+00 +2.3662e+00 +2.0219e+00 -1.9746e+00 +1.9911e+00 -1.7106e+00
1816917 +4.900746387e-05 +4.900746387e-05 -9.999999510e+02 -9.999999510e+02 +1.4643e+00 +9.2272e-01 +2.7437e+00 -3.8055e-01 -1.8530e+00 -2.0323e+00 -1.4634e+00 -2.2819e-01 +3.1257e+00 +6.1391e-01 -7.2343e-02 +2.3955e+00 -2.9351e+00 +5.4050e-01 +2.3995e+00 +2.3633e+00 +2.0241e+00 -1.9778e+00 +1.9885e+00 -1.7076e+00
1816952 +4.785368810e-05 +4.785368810e-05 -9.999999521e+02 -9.999999521e+02 +1.4599e+00 +9.1936e-01 +2.7423e+00 -3.8169e-01 -1.8485e+00 -2.0433e+00 -1.4717e+00 -2.2824e-01 +3.1114e+00 +6.1399e-01 -8.2430e-02 +2.3945e+00 -2.9341e+00 +5.4210e-01 +2.4020e+00 +2.3689e+00 +2.0172e+00 -1.9713e+00 +1.9904e+00 -1.7025e+00
1816982 +4.591457946e-05 +4.591457946e-05 -9.999999541e+02 -9.999999541e+02 +1.4666e+00 +9.1525e-01 +2.7506e+00 -3.8026e-01 -1.8511e+00 -2.0400e+00 -1.4716e+00 -2.2154e-01 +3.1112e+00 +6.1483e-01 -8.0155e-02 +2.3951e+00 -2.9357e+00 +5.4132e-01 +2.4043e+00 +2.3636e+00 +2.0162e+00 -1.9640e+00 +1.9947e+00 -1.7012e+00
